observable,lag_index,time,C,SE_C,SNR_C,C_discard_first_quarter,lambda_eff,lambda_ci_low,lambda_ci_high
cos_theta3,6,0.06,0.3268875412845442,0.0006715235985495062,486.78489034580866,0.3271735965743901,-6.422087919755484,-6.470337627821475,-6.372673108720751
cos_theta3,7,0.07,0.3065175910987656,0.0006975512907273586,439.41943076207355,0.3068642892077068,-6.4116618857436976,-6.462536626400707,-6.359390264646811
cos_theta3,8,0.08,0.28743154161746687,0.000730006847279704,393.73814463323345,0.2878335707983053,-6.374034817095296,-6.428559908270139,-6.315288172268479
cos_theta3,9,0.09,0.2697117782417749,0.0007568143629159257,356.3777214832498,0.27017362470908085,-6.309745164828185,-6.367044351041998,-6.248345288786406
cos_theta3,10,0.1,0.25332032854856074,0.0007715060788761399,328.3452139710614,0.2538376256861193,-6.217344807485443,-6.275724068376936,-6.155936497357611
cos_theta3,11,0.11,0.2381463356998781,0.0007868810318138506,302.64592240954596,0.23872557926001134,-6.110061588407066,-6.169989165957567,-6.044806018106315
cos_theta3,12,0.12,0.2241444978281711,0.0007967270848544636,281.33159031378364,0.22475785408350848,-5.984433964050083,-6.047334880574185,-5.914170438305603
cos_theta3,13,0.13,0.2112308132578512,0.0008153820616872356,259.0574691093402,0.21183633586358047,-5.839458467556814,-5.907097954701518,-5.766633288357859
cos_theta3,14,0.14,0.1993929398750989,0.0008365509290326379,238.35122639295955,0.20000198441811434,-5.693120041905829,-5.763888330613446,-5.615278110873986
cos_theta3,15,0.15,0.18853939967764358,0.0008504133516588462,221.70324502769387,0.18914510620274766,-5.543978114272806,-5.619395319698309,-5.468558331448999
cos_theta3,16,0.16,0.17849598746769435,0.0008557689316388841,208.5796537692207,0.17909658338938728,-5.4036285773024915,-5.484448744048456,-5.322473413757255
cos_theta3,17,0.17,0.16921875949169618,0.0008571796362290437,197.41341527446164,0.16980875785521665,-5.267994475711817,-5.350087571781956,-5.185663372028241
cos_theta3,18,0.18,0.1606346139050552,0.0008655010457584754,185.59724993085854,0.16122351417696332,-5.130314973472615,-5.216079378228816,-5.043812228636697
cos_theta3,19,0.19,0.15271710498444427,0.000862386315533492,177.0866515779184,0.15334116772244827,-5.002859855161903,-5.092531418953692,-4.915101910391604
cos_theta3,20,0.2,0.14538036618346833,0.0008677287210798437,167.54126335999337,0.1460404641669835,-4.877873836968932,-4.974911382176691,-4.7838836378491045
cos_theta3,21,0.21,0.13852875460017108,0.0008704752723576591,159.1415161340191,0.1392387817891477,-4.722066050806962,-4.815639568151708,-4.6293171491723095
cos_theta3,22,0.22,0.13216053441810277,0.0008849489322421283,149.34255481077037,0.13293194490967905,-4.621349970464817,-4.712196806032045,-4.5308500308183906
cos_theta3,24,0.24,0.12060055910804626,0.0008828353651067047,136.60594474879215,0.12140844057367976,-4.507932085059335,-4.597830663450685,-4.417617566049189
cos_theta3,25,0.25,0.11538634555568814,0.0008799552994015919,131.1275079929127,0.11624673848748823,-4.447098293520862,-4.533933312815899,-4.357424891378588
cos_theta3,27,0.27,0.10569969352756607,0.0008762455496961342,120.62793764170418,0.10665271119285474,-4.304244800941692,-4.401189495165196,-4.206332069838462
cos_theta3,28,0.28,0.10120938157568782,0.0008653801807799932,116.95366247521957,0.10221835534667072,-4.197143517877708,-4.299031674631867,-4.099533176921568
cos_theta3,30,0.3,0.09315168931215004,0.0008628939383523798,107.95265231554993,0.09422092323155612,-4.070032065072468,-4.179556499570161,-3.966880837420268
cos_theta3,32,0.32,0.08601192746419509,0.0008435934583043152,101.95897872072808,0.0871184627662866,-3.940854656769854,-4.052853968750718,-3.832068309513614
cos_theta3,33,0.33,0.0827976823048609,0.000833871062328991,99.29314740052024,0.08388523902360834,-3.7359310979261364,-3.8612209081259663,-3.6152289577489305
cos_theta3,35,0.35000000000000003,0.07680975343179067,0.0008252960726974778,93.06933108349615,0.07787864875441869,-3.553386115955103,-3.693067739623641,-3.4186755354170844
cos_theta3,38,0.38,0.0690861823264247,0.0008376741361162465,82.47381570921203,0.07002078727300076,-3.4047910081328694,-3.5489174021108307,-3.267922996830959
cos_theta3,40,0.4,0.06472937317370596,0.000864263285904126,74.8954331734583,0.06562333254485699,-3.120479467759486,-3.2639612039560064,-2.9833464405747376
cos_theta3,42,0.42,0.06094482086294878,0.0008798363662178954,69.26835853004003,0.061781352027180735,-2.807990105894297,-2.961873209996215,-2.6569891552613494
cos_theta3,45,0.45,0.05622062503750601,0.0008955541307451482,62.77747274832788,0.057114392312069426,-2.477184909215145,-2.6291617104935296,-2.3169723109123184
cos_theta3,47,0.47000000000000003,0.05365827163479425,0.0009047178041314543,59.30940166067272,0.054569209546189656,-2.176901276114402,-2.3247263440976575,-2.0209803260417245
cos_theta3,50,0.5,0.05052643162560664,0.0009103881431567859,55.49987882136229,0.051497269434358714,-1.8022620999811247,-1.9526108491448622,-1.6503666444183211
cos_theta3,53,0.53,0.04796683038593347,0.000919178107388587,52.1844787211139,0.049007278392420174,-1.523444796237452,-1.668810379985524,-1.3769014347961486
cos_theta3,56,0.56,0.04611023082296681,0.0009410853910463972,48.996861774356766,0.047259945322391306,-1.3161014794297747,-1.4597740394344751,-1.172659597923548
cos_theta3,60,0.6,0.044017523297825385,0.0009538429453281118,46.147558687121,0.04530952399654992,-1.122409623094565,-1.2635252973443591,-0.9909963040324219
cos_theta3,63,0.63,0.04258079821606802,0.0009481582687246192,44.908956258266926,0.04384621629331775,-1.0020621747090714,-1.1377066806363887,-0.8736704402447435
cos_theta3,67,0.67,0.040991814120564005,0.000925466140081362,44.29315384456986,0.042042994352547096,-0.9054063914561093,-1.0452682413072738,-0.7631185913060863
cos_theta3,71,0.71,0.03967516899630634,0.000902035398294244,43.98404882040372,0.040581894732968804,-0.8636686735544239,-1.0027426385019238,-0.7164038052381774
cos_theta3,75,0.75,0.038427634633613456,0.000855820259363157,44.90152483911596,0.03918676595664553,-0.8745454663480349,-1.0215481120565515,-0.7169521156916575
cos_theta3,79,0.79,0.03708514250308904,0.000824761615195308,44.964680484441644,0.037797804375873274,-0.8821849973891704,-1.0415594645231074,-0.7183699843029978
cos_theta3,84,0.84,0.035328841213525884,0.0008012796126612193,44.090528019540294,0.036108045731163156,-0.903953545166202,-1.0725241642225,-0.7489429989440726
cos_theta3,89,0.89,0.0338497707357857,0.0008279785629798393,40.88242407383428,0.034626874783773194,-0.9817422808720129,-1.1567506190908954,-0.8211557634886532
cos_theta3,94,0.9400000000000001,0.032363319882808037,0.0008546128952854633,37.8689814550456,0.03297526408280866,-0.9950810479413038,-1.191654897961409,-0.8167716709692331
cos_theta3,100,1.0,0.030176109610119316,0.0008495321874961035,35.52085495319472,0.03052578299937029,-1.0305552194847813,-1.243197560947172,-0.8296651350152887
cos_theta3,106,1.06,0.028382757523869172,0.0008478977363791396,33.47426972157613,0.02852134316365534,-1.0609085730865542,-1.260850064318875,-0.8681494142842267
cos_theta3,112,1.12,0.026706434420589526,0.0008571096229568312,31.158714947638163,0.026985619909799176,-1.08837086580984,-1.2942747850044127,-0.8870994873133535
cos_theta3,119,1.19,0.024823692399930274,0.0007972361126396721,31.137190107631103,0.025291592950096538,-1.1806627413467417,-1.4242030090852447,-0.9548822991701852
cos_theta3,126,1.26,0.022738831770974917,0.0007638199981676128,29.769882728293144,0.023494708190167128,-1.220698797401764,-1.4808279772233133,-0.9694111443630833
cos_theta3,133,1.33,0.020635293596457133,0.0007365978813412379,28.014326567004584,0.02148827929162888,-1.3362723222377084,-1.5994343882349633,-1.0760039846805365
cos_theta3,141,1.41,0.01874452809069966,0.000700427760155361,26.761543669459876,0.0195723326130625,-1.1821822492538323,-1.4616850306846807,-0.9296384559850325
cos_theta3,150,1.5,0.016404474220390874,0.0007093262835405826,23.126838242209764,0.017106740970865,-0.9753901319489805,-1.241051634022008,-0.7296365095704562
cos_theta3,158,1.58,0.015576693550291162,0.0006974155916130821,22.334880002127807,0.01615397251349107,-0.9388310442047021,-1.2317291544586721,-0.6660302194562884
cos_theta3,168,1.68,0.01466723867418786,0.0007434601691518339,19.72834495077359,0.01510841029195806,-0.8652729751701624,-1.2263263390557593,-0.5196190052262831
cos_theta3,178,1.78,0.013243864496307428,0.0008261789250425365,16.030261841435326,0.013497317135640433,-0.9665341250708595,-1.307995737963252,-0.6211719421209251
cos_theta3,188,1.8800000000000001,0.011807682575892466,0.0008804733470169804,13.410607619068278,0.01205898802184286,-0.9815230507095103,-1.3229890129499298,-0.6485126171574543
cos_theta3,200,2.0,0.010379487071126257,0.0008439482774887628,12.298724161166927,0.010500288638337825,-0.8584194560559913,-1.175795749280269,-0.5707566218414497
cos_theta3,211,2.11,0.009617279545893214,0.000783436878915927,12.27575546252179,0.009879970145268663,-0.988560750338192,-1.4419998278963533,-0.5883748855667384
cos_theta3,224,2.24,0.008923260783857911,0.0006440238588982211,13.855481688401404,0.009243351123306274,-0.9458565543380951,-1.4330868760432902,-0.5085736578806148
cos_theta3,237,2.37,0.007274358407126189,0.000759031003984581,9.583743442545808,0.007275227704089948,-0.8677055070446144,-1.2921986227557065,-0.44276414993401153
cos_theta3,251,2.5100000000000002,0.006407342630113468,0.0007539841902858588,8.49798008056939,0.006263547123218039,-0.8297874094465311,-1.2799925516137767,-0.465749543949239
cos_theta3,266,2.66,0.0059674721025516275,0.0006692822748705036,8.91622612253738,0.006217105013339081,-0.7206333897334013,-1.306580247112951,-0.19662248380710126
cos_theta3,282,2.82,0.005514520702999483,0.0007176119575458779,7.6845440561752785,0.006052017931470447,-0.665833833700597,-1.3887748180991946,-0.11010540480840367
cos_theta3,299,2.99,0.00465323611415097,0.0007244906565751788,6.422768978343772,0.004692330404581649,-0.6351651262083762,-1.328359093358576,-0.15199796033281232
cos_theta3,316,3.16,0.00415641376514478,0.0008320091811618818,4.995634494490125,0.0037660380586993425,-0.778316866483106,-1.5503345862159523,-0.25494137422808916
cos_theta3,335,3.35,0.0038499473282768404,0.0008282477960265114,4.648303740434714,0.003856231837159685,-0.8536050214433821,-2.053553324704462,-0.2554212430862749
cos_theta3,355,3.5500000000000003,0.0031243099053332823,0.0007933601782984504,3.9380725057742474,0.0026916516206408254,-0.7188381317259026,-2.268713856675459,-0.03605987256539711
cos_theta3,376,3.7600000000000002,0.0024115918534575367,0.0008014049705214448,3.0092050114044118,0.0022545672600242017,-0.4987459302723964,-1.549979684033362,0.1685739447769074
cos_theta3,398,3.98,0.002305287410669421,0.0009104129547549081,2.5321337955807386,0.0025158273029847102,-1.0942155550900328,-3.2820185462720968,0.019994699883141967
cos_theta3,422,4.22,0.0024946551616855214,0.0007942877727898926,3.1407447617167525,0.0028731444926894836,-1.0504417030648403,-3.5223787843750993,0.3589987139385079
cos_theta3,447,4.47,0.0011417191100777497,0.0008548999406139129,1.3355002800185818,0.001709542920525014,-2.27133641822953,-3.8916882221327658,0.5843720126270192
cos_theta3,473,4.73,0.0008705401460902251,0.0007850025866463038,1.1089646848290726,0.0009686520236417641,-1.4347907230438166,-3.39626320010354,0.05868789984471061
cos_theta3,501,5.01,0.00022217916967551824,0.0008999017856960947,0.2468926867432067,0.00032458361271119843,-1.318650239441237,-3.1677941812204464,1.3857589505194612
cos_theta3,531,5.3100000000000005,0.0005221651403978221,0.0007969473096210866,0.6552066041180171,-4.627949732512942e-05,-0.29721666564967975,-2.2617412715086855,1.794938894039905
cos_theta3,562,5.62,0.0002505961355242733,0.0007833986665169313,0.3198832806780853,4.6565564260459496e-06,0.7379719458596203,-2.2638663907925767,2.3125433697500926
cos_theta3,596,5.96,0.0006039777610613824,0.0008161639042078739,0.7400201821563914,0.0006107776084395974,nan,-2.756050887053018,1.7383673637700077
cos_theta3,631,6.3100000000000005,0.0005798953502131262,0.000743529222138149,0.7799227427074557,0.0005269290748878494,nan,-1.968839321155255,1.7571858633778974
cos_theta3,668,6.68,-3.711733765621942e-05,0.0007709482424791181,-0.04814504477870288,-0.0006162902152249881,nan,-3.140871451784004,-0.1423263624545405
cos_theta3,708,7.08,-0.0014016054561245533,0.0008211688210925012,-1.7068420282443582,-0.0017400743251855758,nan,-2.3709321669433785,1.8361459667750872
cos_theta3,750,7.5,-0.0018517319060704805,0.0008934233403905645,-2.0726253975645927,-0.00221106180099963,nan,-2.177670235847267,1.6090756221825722
cos_theta3,794,7.94,-0.0007362770350930724,0.0008120473345383309,-0.9066922626027264,-0.0009972036892404229,nan,-1.1001960380641562,1.6279626039491575
cos_theta3,841,8.41,-0.0007485276224206519,0.0007870452375791228,-0.9510604812539779,-0.0010502771800839045,nan,-1.8811622909949675,1.6327356286830002
cos_theta3,891,8.91,-0.0006014980203093862,0.0007899890628888993,-0.7614004402918909,-0.000951085943156983,nan,-0.987172037189715,1.775658245552767
cos_theta3,944,9.44,-0.00010036030771156073,0.0008745127156955105,-0.1147614047346847,-0.00026611627837340007,nan,nan,nan
cos_theta3,1000,10.0,0.00023174271765319322,0.000868250723651887,0.2669076009271571,0.00045862014108515064,nan,nan,nan
sin_theta3,0,0.0,0.4744059849777127,0.0006017927160348329,788.3212480595282,0.4747627653300439,nan,nan,nan
sin_theta3,1,0.01,0.4344175138210452,0.0005966698261658157,728.0701901964785,0.43481625330468593,nan,nan,nan
sin_theta3,2,0.02,0.40291176767179454,0.0006039502509992224,667.1274115793244,0.40335134355326197,-8.075799991919308,-8.117468177244627,-8.03196430948202
sin_theta3,3,0.03,0.3728349759727641,0.0006113543879892577,609.8508218760267,0.37331851011788736,-8.064927645100752,-8.10622048949492,-8.02450278190739
sin_theta3,4,0.04,0.34344653912543843,0.0006136221262547538,559.7036424055735,0.34395977815227335,-8.52965166441297,-8.577326409318738,-8.482331606285499
sin_theta3,5,0.05,0.31463366042876667,0.0006156013799511758,511.09966721276794,0.315199203286459,-9.11328046876468,-9.170337942768768,-9.058604452793812
sin_theta3,6,0.06,0.2864406996251595,0.0006235220356144175,459.3914621524183,0.28704529603069195,-9.77555341108597,-9.839448430861399,-9.709899113599482
sin_theta3,7,0.07,0.2589421504276856,0.0006294749866118693,411.36209688241007,0.25949789065638695,-10.506314849630234,-10.579108571386502,-10.433092037147278
sin_theta3,8,0.08,0.23229528147654308,0.0006308497358168729,368.22601055027667,0.23279183370990877,-11.310529843789377,-11.391919162568039,-11.224971444925544
sin_theta3,9,0.09,0.2066768340723921,0.0006269185059823682,329.6709733405203,0.20718141775536272,-12.19719311404633,-12.297709985763337,-12.096013890011026
sin_theta3,10,0.1,0.18220097550914977,0.0006258270496872725,291.1363061091656,0.18268829593402644,-13.207665289955324,-13.329364720250553,-13.085744755862354
sin_theta3,11,0.11,0.15897023044226144,0.0006344713698663405,250.5554040614166,0.15940832992802823,-14.350800841891617,-14.504474232694978,-14.196992192100058
sin_theta3,12,0.12,0.13696189052411217,0.0006364497030178004,215.19672312626028,0.13735645602068736,-15.713663626308147,-15.907258441613397,-15.522658664028441
sin_theta3,13,0.13,0.11641068790941393,0.0006443955144054815,180.65099043529855,0.11677820679733894,-17.399199293981106,-17.64701060947501,-17.151834738673696
sin_theta3,14,0.14,0.09717988968504343,0.0006487969723703909,149.7847459583466,0.09749041024410535,-19.493935773697586,-19.816747322565675,-19.17271358323252
sin_theta3,15,0.15,0.07926122023659911,0.0006551963224300025,120.97323736896726,0.07953510787328563,-22.309281875976467,-22.767499419275463,-21.871593312682187
sin_theta3,16,0.16,0.06279938527593905,0.0006582438544999927,95.40443841081049,0.0630715176126025,-26.283401964014963,-26.986347758629865,-25.625666400843713
sin_theta3,17,0.17,0.047691494831210775,0.0006611057519767843,72.13898031987708,0.04794477932653391,-32.56512094045927,-33.79887382350952,-31.44933065177626
sin_theta3,18,0.18,0.033961506288868896,0.0006639423406759031,51.15128861083868,0.03423280591702301,-44.90977432680567,-47.8781303600907,-42.43203497550277
sin_theta3,19,0.19,0.021545008064773757,0.0006635880263210756,32.46744547851328,0.021808480075470156,-113.77054408208213,-178.74456947878963,-81.17657808851443
sin_theta3,20,0.2,0.010418200365396247,0.0006654926681841333,15.654868736305392,0.010689603171795096,nan,nan,nan
sin_theta3,21,0.21,0.0005035518028005212,0.0006718720505938213,0.7494757407388305,0.0007675746719370236,nan,nan,nan
sin_theta3,22,0.22,-0.008295462958993118,0.000675532967866243,-12.279878782519518,-0.00807340770304334,nan,nan,nan
sin_theta3,24,0.24,-0.02256351025104504,0.0006691355652192136,-33.720387054382726,-0.022412918762479875,nan,nan,nan
sin_theta3,25,0.25,-0.02824800965891087,0.0006624759221112649,-42.64005485495446,-0.02814600286957984,nan,nan,nan
sin_theta3,27,0.27,-0.03704591351679044,0.0006523428584218708,-56.78902288653984,-0.03700176969099263,nan,nan,nan
sin_theta3,28,0.28,-0.04031180648114057,0.0006462372118861832,-62.37927148064073,-0.040292852417232974,nan,nan,nan
sin_theta3,30,0.3,-0.04476340137307693,0.0006237036453022801,-71.77030583392245,-0.04478392235845746,nan,nan,nan
sin_theta3,32,0.32,-0.04698069638360517,0.000598426677972809,-78.50702201772471,-0.04696897733825711,nan,nan,nan
sin_theta3,33,0.33,-0.04742937320258022,0.0005814019198243703,-81.57759991041597,-0.04740139099156323,nan,nan,nan
sin_theta3,35,0.35000000000000003,-0.04718841608356919,0.0005704254053995355,-82.72495515959292,-0.04714348229743222,nan,nan,nan
sin_theta3,38,0.38,-0.04496420700344943,0.0005387671268910782,-83.45759189673015,-0.04489016623505476,nan,nan,nan
sin_theta3,40,0.4,-0.04273986810625722,0.0005237148891557292,-81.60903764862853,-0.042622730180444275,nan,nan,nan
sin_theta3,42,0.42,-0.04021182912978174,0.0005145028334279563,-78.15667187265826,-0.0400370514239187,nan,nan,nan
sin_theta3,45,0.45,-0.036218275208380106,0.0005271093833696503,-68.71111832016283,-0.03594031312759847,nan,nan,nan
sin_theta3,47,0.47000000000000003,-0.03385659307572666,0.0005440388379790417,-62.23194138399166,-0.033520812402678554,nan,nan,nan
sin_theta3,50,0.5,-0.030559091304251065,0.0005850669665695472,-52.23178379635708,-0.030262451112629082,nan,nan,nan
sin_theta3,53,0.53,-0.027653862085115246,0.0006175700458348981,-44.778502894727936,-0.027373422203161597,nan,nan,nan
sin_theta3,56,0.56,-0.025107068473397037,0.0006262040452734641,-40.094069437754506,-0.024866894855822864,nan,nan,nan
sin_theta3,60,0.6,-0.022338095936169002,0.0006099242934141362,-36.624374823846416,-0.022197804202894064,nan,nan,nan
sin_theta3,63,0.63,-0.020753326463508477,0.00057079540010013,-36.358608460873874,-0.020701948465096952,nan,nan,nan
sin_theta3,67,0.67,-0.018791847960597165,0.0005431947714860895,-34.595045731360464,-0.019017914324129893,nan,nan,nan
sin_theta3,71,0.71,-0.016841548340959144,0.00055724726420345,-30.22275643655798,-0.01724144069017389,nan,nan,nan
sin_theta3,75,0.75,-0.015192400708300881,0.0005970439754968024,-25.446033008974307,-0.015589874089304267,nan,nan,nan
sin_theta3,79,0.79,-0.013544611837957214,0.0006077559800758194,-22.28626666292528,-0.013941558265152776,nan,nan,nan
sin_theta3,84,0.84,-0.011096587920212583,0.0006006931117652399,-18.472973474930242,-0.011296734893988589,nan,nan,nan
sin_theta3,89,0.89,-0.008351443132246412,0.0006383170169242819,-13.083535157009722,-0.008395220061121188,nan,nan,nan
sin_theta3,94,0.9400000000000001,-0.005973092497015755,0.0006540937863208637,-9.131859409050666,-0.005882114080645342,nan,nan,nan
sin_theta3,100,1.0,-0.004006765332735444,0.0006902536518298781,-5.80477237912964,-0.0038131045168424828,nan,nan,nan
sin_theta3,106,1.06,-0.0029888556049591196,0.0007411439389691383,-4.032759964435973,-0.0028712161233547715,nan,nan,nan
sin_theta3,112,1.12,-0.0024076554665777832,0.0007795222231264962,-3.088629669749753,-0.0022223834635372347,nan,nan,nan
sin_theta3,119,1.19,-0.001366428925620958,0.0007530561617233246,-1.8145113141282396,-0.0011582695071973602,nan,nan,nan
sin_theta3,126,1.26,-0.000699497025151197,0.0007065566527037587,-0.9900084055177362,-0.0004880721987326676,nan,nan,nan
sin_theta3,133,1.33,-0.0008614326926381003,0.0007088706105532395,-1.215218517757131,-0.0005713455270811608,nan,nan,nan
sin_theta3,141,1.41,-0.0012063151083316233,0.0006912214441889129,-1.745193408672567,-0.0009500924746402573,nan,-5.188789646909096,1.4922969482163388
sin_theta3,150,1.5,-0.0014858583778609232,0.0006572797174339987,-2.2606180267689866,-0.0012659031311736781,nan,-4.639281748819762,6.593747235147168
sin_theta3,158,1.58,-0.0012931015000216546,0.0006193529883650725,-2.087826367698813,-0.0009773472172294663,nan,-12.929524457849272,15.198159031295159
sin_theta3,168,1.68,-0.0008199677096887712,0.0006557560668893002,-1.2504157431260061,-0.0004878404508844175,nan,-10.02317483100845,3.717939971429776
sin_theta3,178,1.78,-7.295273371381945e-06,0.0006315199596731382,-0.011551928422274775,0.00011928585744637652,nan,-7.999927930192069,12.963048957010376
sin_theta3,188,1.8800000000000001,0.0002740331231938838,0.0005517594511906161,0.4966532473572685,0.000426099374876793,nan,2.2135079737269407,2.2135079737269407
sin_theta3,200,2.0,-0.0004250385480218525,0.000544317769342095,-0.7808647300557306,-0.0007748688160918148,nan,-9.336029036333773,2.1365085032576525
sin_theta3,211,2.11,-0.00105096094213665,0.0006424776099581178,-1.6357938795799603,-0.001013331840651859,nan,-4.980912242417203,-0.1544118518498916
sin_theta3,224,2.24,-0.0012680562565695946,0.0006249985392773709,-2.0288947523553142,-0.0005640610155169129,nan,-5.00740478215365,7.194919192201778
sin_theta3,237,2.37,-0.0015460960033833698,0.0005870492317241749,-2.633673497608465,-0.001113439468792488,nan,-4.870560423214248,6.293922287472096
sin_theta3,251,2.5100000000000002,-0.0002809127777956443,0.0006126548283290732,-0.45851720219326925,8.624130973094272e-06,nan,nan,nan
sin_theta3,266,2.66,-0.0003944659068539889,0.0006599920866525565,-0.5976827826144071,0.00010872419794325227,nan,-2.2640175317803695,6.233618706296686
sin_theta3,282,2.82,-0.000714940484224894,0.000575952567173614,-1.241318339344052,-0.0006693719805296399,nan,-3.0603659162931605,6.092296436860767
sin_theta3,299,2.99,0.000831133180440428,0.0005970097875128206,1.3921600580502704,0.0007296968304673463,nan,-5.193482916157095,4.518902718136873
sin_theta3,316,3.16,0.0006330373543934113,0.0007156293582569829,0.8845882957279225,0.0002808009597058657,nan,-2.7878144581498803,7.101857222151987
sin_theta3,335,3.35,-0.00016268344851098402,0.0006134179622673022,-0.2652081590660909,-0.0006946079147485007,nan,-4.915879710658475,2.293474779804913
sin_theta3,355,3.5500000000000003,-0.00015370042557991245,0.0006284853583189815,-0.24455689149388796,0.00014194018554928187,nan,-5.842964178450724,-0.25471380190547405
sin_theta3,376,3.7600000000000002,-4.250026895340003e-05,0.0006073617829256057,-0.0699752110656027,0.0003942048998381031,nan,-3.6358406371050673,4.315130160324784
sin_theta3,398,3.98,-0.0011998430395767418,0.0005969400607724727,-2.009989140323536,-0.0015805525163564561,nan,-3.2437429896087098,3.8002463569484597
sin_theta3,422,4.22,9.593544080644219e-05,0.0005939409903433178,0.16152352231319864,-4.395367765590054e-05,nan,-2.629901883577934,3.738002911217758
sin_theta3,447,4.47,-0.00019414804151189012,0.0006609677839273441,-0.29373298704257506,-0.00025220902882435673,nan,-0.44935174921368204,4.764776748554628
sin_theta3,473,4.73,0.0005513364650686101,0.0005745302558408062,0.9596299924392098,0.0005159494732432205,nan,-3.4575685038568116,2.9090405413278773
sin_theta3,501,5.01,0.0003564749412739962,0.0007438127316125129,0.47925361602939165,0.000501524396813187,nan,-2.8009278173856442,3.0084928108462585
sin_theta3,531,5.3100000000000005,-0.00098532365768445,0.0006280726171671369,-1.5688053112849607,-0.0008090857057943729,nan,-2.8363075196657115,1.8974796848065003
sin_theta3,562,5.62,0.0001069823674763323,0.0007205903301810186,0.1484648946780307,-0.0002481689509297024,nan,-2.7125142153649064,2.3217700800429526
sin_theta3,596,5.96,-5.834391004232189e-05,0.0005706238522292686,-0.10224583114496259,-0.0003200190917501265,nan,-1.4473457456057477,2.1311767437010687
sin_theta3,631,6.3100000000000005,-0.00016780559838847764,0.0007191619689787464,-0.2333349170657227,-0.00025401492708892434,0.48228454801717224,-1.8101050916326655,2.3527808691175833
sin_theta3,668,6.68,-0.0006853533025948455,0.000688046520059057,-0.9960857044026903,-0.0008959504212956537,nan,-2.380278179719227,1.132816429969525
sin_theta3,708,7.08,0.00021632879968551405,0.0006087997429666106,0.3553365489797497,-7.949069162615385e-05,nan,-1.6923149576529184,2.1684671601080567
sin_theta3,750,7.5,-0.0011119280984004285,0.0005679094973347589,-1.957931859950906,-0.0006140686890121364,nan,-2.0835194059377806,0.7464934506283459
sin_theta3,794,7.94,0.0004275179823779357,0.0006272488839417933,0.6815763141598639,-0.0002610120596652064,0.9364301844413602,-0.5200968358978085,2.0267312324613114
sin_theta3,841,8.41,-0.0007707038436986128,0.0004956981664680206,-1.5547845359003034,-0.0006314081829873335,nan,-1.2894536491731357,1.9546998039281227
sin_theta3,891,8.91,0.0012004679385704145,0.0006501332554739444,1.8464952045796803,0.0013724730648918416,-0.00555956909915978,-1.466948227220393,1.6001926572504659
sin_theta3,944,9.44,-6.893436256354477e-06,0.0006523876387982365,-0.010566472824428247,-0.0001881686131967618,nan,nan,nan
sin_theta3,1000,10.0,0.000422649672790793,0.0006612758476934607,0.6391427635910202,0.0008257795563280174,nan,nan,nan
cos_theta1_minus_theta3,0,0.0,0.4989266632124154,0.00037533336474318595,1329.2893999812557,0.4990511944839314,nan,nan,nan
cos_theta1_minus_theta3,1,0.01,0.44259136445072983,0.00041222557780899315,1073.6630337281176,0.44271350562647016,nan,nan,nan
cos_theta1_minus_theta3,2,0.02,0.40069306773376046,0.0004437490776483014,902.9721703474378,0.4008326335411422,-10.47493548251191,-10.52155636570368,-10.425976712725529
cos_theta1_minus_theta3,3,0.03,0.36299454632258876,0.0004546097551792522,798.4750485159747,0.3631494899994966,-10.065740104295656,-10.11593012930631,-10.011457480634684
cos_theta1_minus_theta3,4,0.04,0.3281470063735091,0.0004610048814059907,711.8080949006733,0.32833207616290144,-10.23130617358756,-10.291377899711796,-10.167254629312678
cos_theta1_minus_theta3,5,0.05,0.2958987432834977,0.0004964470084404044,596.0328861947783,0.2961410959180916,-10.483670141208338,-10.554936863164608,-10.409695578452874
cos_theta1_minus_theta3,6,0.06,0.266118971524122,0.0005302232899394398,501.89981574464065,0.2664369489128882,-10.75263460760807,-10.83029398843893,-10.670226168535015
cos_theta1_minus_theta3,7,0.07,0.23866025289797707,0.0005621879483562931,424.5204003318893,0.2389723132476455,-11.006669739487375,-11.088826581129963,-10.919123886734162
cos_theta1_minus_theta3,8,0.08,0.21344011762862813,0.0005873641689915336,363.38634342488245,0.21371976385978447,-11.226427221975797,-11.314392350894442,-11.132795879011718
cos_theta1_minus_theta3,9,0.09,0.1905187324339427,0.0006047452513652353,315.03965017309264,0.19078345414422265,-11.41107160373044,-11.50973958722208,-11.308669672806618
cos_theta1_minus_theta3,10,0.1,0.16984502120445016,0.0006132344071405621,276.9659028044708,0.17013423506376754,-11.535591245067863,-11.644731628598976,-11.42627612416703
cos_theta1_minus_theta3,11,0.11,0.1511991951198314,0.0006243388131575454,242.17490877293554,0.15149996276140043,-11.595975781572003,-11.718200397729047,-11.477937821074388
cos_theta1_minus_theta3,12,0.12,0.13454956767272344,0.0006293163786286514,213.8027425345603,0.1348080763568401,-11.5930839738312,-11.723800816075832,-11.469287411035154
cos_theta1_minus_theta3,13,0.13,0.11981051959364657,0.0006226989665597487,192.40520063100283,0.12005224692177172,-11.49616133143609,-11.633928112696994,-11.364909575240953
cos_theta1_minus_theta3,14,0.14,0.10682190647789613,0.0006147107579959838,173.77588579406978,0.1070470569432627,-11.304559261516609,-11.452429112363124,-11.163665820970763
