case,observable,time,C,SE_C,damped_fit,real_exponential_fit
driven_dt1e-3,I1_minus_I3,0.61,-0.2681339858195968,0.01305219380883801,-0.25749436823280436,0.07453872741742928
driven_dt1e-3,I1_minus_I3,0.62,-0.2629980443062638,0.012918366673983942,-0.25237511476816094,0.06897565380890562
driven_dt1e-3,I1_minus_I3,0.63,-0.2569847691923177,0.012784750821698209,-0.24643933837721,0.06382777092131472
driven_dt1e-3,I1_minus_I3,0.64,-0.25015172980325107,0.012640076676637867,-0.23979581683865936,0.05906409168763583
driven_dt1e-3,I1_minus_I3,0.65,-0.24253025101985876,0.012494164423884803,-0.23254659069302377,0.054655941708916474
driven_dt1e-3,I1_minus_I3,0.66,-0.23425167391817228,0.012347969364482327,-0.22478707932686814,0.05057678665214818
driven_dt1e-3,I1_minus_I3,0.67,-0.225353219943683,0.012205264617018752,-0.21660622022084716,0.04680207253001377
driven_dt1e-3,I1_minus_I3,0.68,-0.21605001522403203,0.012069730723748338,-0.20808662842644493,0.04330907790108952
driven_dt1e-3,I1_minus_I3,0.6900000000000001,-0.206429324379747,0.011929853838306836,-0.19930477351225243,0.04007677710083854
driven_dt1e-3,I1_minus_I3,0.7000000000000001,-0.1966179232856628,0.01180133314988415,-0.19033117139400416,0.03708571368013104
driven_dt1e-3,I1_minus_I3,0.71,-0.18647882892308587,0.011678386236490524,-0.18123058863279018,0.03431788328946948
driven_dt1e-3,I1_minus_I3,0.72,-0.17619245390616858,0.011563108185126878,-0.17206225695227875,0.03175662530395412
driven_dt1e-3,I1_minus_I3,0.73,-0.16580018289007198,0.011459781248986051,-0.16288009588793487,0.029386522536638933
driven_dt1e-3,I1_minus_I3,0.74,-0.15537535465528785,0.011363240550214078,-0.15373294163866463,0.027193308436613457
driven_dt1e-3,I1_minus_I3,0.75,-0.1449432364822864,0.011273401739450541,-0.14466478034369396,0.025163781213201314
driven_dt1e-3,I1_minus_I3,0.76,-0.13456716008588787,0.011203506836943027,-0.13571498415449967,0.023285724369355998
driven_dt1e-3,I1_minus_I3,0.77,-0.1242745428049763,0.0111472407866922,-0.12691854861299523,0.021547833165913875
driven_dt1e-3,I1_minus_I3,0.78,-0.11407896555630448,0.011109024715680068,-0.11830632998275092,0.01993964657406529
driven_dt1e-3,I1_minus_I3,0.79,-0.10398860987924877,0.011084371629574125,-0.10990528130964303,0.01845148430643937
driven_dt1e-3,I1_minus_I3,0.8,-0.09407408067875059,0.011073764554153247,-0.10173868611188193,0.017074388547768833
driven_dt1e-3,I1_minus_I3,0.81,-0.08432225555315592,0.011086519928614692,-0.09382638871680578,0.015800070034389425
driven_dt1e-3,I1_minus_I3,0.8200000000000001,-0.0747393763035564,0.01111372080744735,-0.0861850203731189,0.01462085815800603
driven_dt1e-3,I1_minus_I3,0.8300000000000001,-0.06537844999354663,0.01114637779544606,-0.0788282203724144,0.013529654793380941
driven_dt1e-3,I1_minus_I3,0.84,-0.05633847810484233,0.011188808258052987,-0.07176685151289607,0.012519891572015657
driven_dt1e-3,I1_minus_I3,0.85,-0.047665341666107246,0.011227749631091738,-0.06500920933126443,0.011585490344640098
driven_dt1e-3,I1_minus_I3,0.86,-0.03931957843664801,0.011289703446806002,-0.05856122461586091,0.010720826594518139
driven_dt1e-3,I1_minus_I3,0.87,-0.03132405174579345,0.011367544756458379,-0.05242665879547879,0.009920695581339924
driven_dt1e-3,I1_minus_I3,0.88,-0.02372665224908492,0.011463563108512863,-0.04660729187389372,0.009180281011908405
driven_dt1e-3,I1_minus_I3,0.89,-0.016645348312920628,0.011565923458720697,-0.04110310265028094,0.008495126049036893
driven_dt1e-3,I1_minus_I3,0.9,-0.00989965849139009,0.011666193798126884,-0.03591244103044742,0.007861106484149226
driven_dt1e-3,I1_minus_I3,0.91,-0.003535325310215582,0.011773799525822824,-0.03103219229338157,0.0072744059120981525
driven_dt1e-3,I1_minus_I3,0.92,0.0025669387557068074,0.011884337724294635,-0.02645793323220573,0.006731492758769758
driven_dt1e-3,I1_minus_I3,0.93,0.008215629170908505,0.011985969478374183,-0.022184080138400755,0.006229099023194341
driven_dt1e-3,I1_minus_I3,0.9400000000000001,0.013445202484059672,0.01208610060880949,-0.018204028643352764,0.005764200606204329
driven_dt1e-3,I1_minus_I3,0.9500000000000001,0.018336035609061024,0.01216735186135503,-0.01451028547206814,0.0053339991072300745
driven_dt1e-3,I1_minus_I3,0.96,0.022915019399994147,0.012244112108997835,-0.011094592200506773,0.00493590497966141
driven_dt1e-3,I1_minus_I3,0.97,0.027166656330871147,0.01230749173996843,-0.007948041140621417,0.004567521943380672
driven_dt1e-3,I1_minus_I3,0.98,0.031097081806795615,0.012362685749544947,-0.005061183506063066,0.004226632560640388
driven_dt1e-3,I1_minus_I3,0.99,0.034746815023512595,0.012421959424497796,-0.002424130036832726,0.003911184888461225
driven_dt1e-3,I1_minus_I3,1.0,0.038119289642612804,0.012475833782536487,-2.6644283137879578e-05,0.00361928012720597
driven_dt1e-3,cos_odd_diff,0.05,0.7173713075067629,0.0019026035023121635,0.7104194871541323,0.761687937183894
driven_dt1e-3,cos_odd_diff,0.06,0.6762981340702978,0.0019144840347416448,0.6720731423929891,0.7065740823514502
driven_dt1e-3,cos_odd_diff,0.07,0.6365999484649503,0.0019268685945164838,0.6348893708692135,0.6554481297112376
driven_dt1e-3,cos_odd_diff,0.08,0.5984090749931901,0.0019379321860905456,0.5989226199190268,0.6080215245261006
driven_dt1e-3,cos_odd_diff,0.09,0.5619117368418285,0.001935404364992422,0.5642140993888201,0.5640265911658231
driven_dt1e-3,cos_odd_diff,0.1,0.5271292029257126,0.001921744042441719,0.5307932011202348,0.5232150223466016
driven_dt1e-3,cos_odd_diff,0.11,0.4941224343355542,0.0019173168700876953,0.4986788057044045,0.48535647768541385
driven_dt1e-3,cos_odd_diff,0.12,0.46295275503103633,0.0018929169464669499,0.4678804834931799,0.4502372836595251
driven_dt1e-3,cos_odd_diff,0.13,0.4334758667550882,0.001877361319064037,0.4383995965540435,0.41765922763370933
driven_dt1e-3,cos_odd_diff,0.14,0.40565806478039407,0.001861355957712164,0.41023030795590004,0.3874384391486772
driven_dt1e-3,cos_odd_diff,0.15,0.37945404372557595,0.0018311520127861243,0.3833605044764271,0.3594043521567055
driven_dt1e-3,cos_odd_diff,0.16,0.3546351268671197,0.0017867382228044435,0.35777263852938346,0.3333987423473291
driven_dt1e-3,cos_odd_diff,0.17,0.3311614075981032,0.0017422071815764368,0.33344449482324423,0.30927483412976486
driven_dt1e-3,cos_odd_diff,0.18,0.30899480063199414,0.00170052645018384,0.3103498869816326,0.28689647223187814
driven_dt1e-3,cos_odd_diff,0.19,0.28803905400312646,0.0016666920779006493,0.28845928908200713,0.2661373532401978
driven_dt1e-3,cos_odd_diff,0.2,0.2682428660220545,0.0016432100387670284,0.2677404068025261,0.2468803127437959
driven_dt1e-3,cos_odd_diff,0.21,0.24945785042874874,0.0016201200280613597,0.24815869260846127,0.2290166640586719
driven_dt1e-3,cos_odd_diff,0.22,0.23164539462053643,0.0015995397061642394,0.22967780915935798,0.21244558480040493
driven_dt1e-3,cos_odd_diff,0.23,0.21478045428844422,0.0015873666017725033,0.21226004487662856,0.19707354784289127
driven_dt1e-3,cos_odd_diff,0.24,0.19881051083140916,0.0015693686730040813,0.19586668537864657,0.1828137934515
driven_dt1e-3,cos_odd_diff,0.25,0.18373489416685532,0.0015420463646367518,0.18045834426681504,0.16958583961136744
driven_dt1e-3,cos_odd_diff,0.26,0.16939299095087268,0.001521405402995403,0.1659952565315892,0.15731502778712494
driven_dt1e-3,cos_odd_diff,0.27,0.15585622682988742,0.0014988510737242117,0.15243753764206122,0.14593210155032907
driven_dt1e-3,cos_odd_diff,0.28,0.14303559896452328,0.0014736714887923807,0.13974541118642614,0.13537281569636847
driven_dt1e-3,cos_odd_diff,0.29,0.13097960747019075,0.0014503512479375148,0.12787940774337164,0.12557757364470465
driven_dt1e-3,cos_odd_diff,0.3,0.11968366423447661,0.0014393185766743742,0.11680053748604409,0.11649109107593336
driven_dt1e-3,cos_odd_diff,0.31,0.10908533393176334,0.0014181465036874432,0.10647043885060117,0.10806208390723782
driven_dt1e-3,cos_odd_diff,0.32,0.09915928701546455,0.00139161591876585,0.0968515054402805,0.10024297884516434
driven_dt1e-3,cos_odd_diff,0.33,0.08987002211835877,0.001365482887794449,0.08790699318319832,0.09298964488208457
driven_dt1e-3,cos_odd_diff,0.34,0.08115262242364096,0.0013443422963612603,0.07960110961752108,0.08626114422090841
driven_dt1e-3,cos_odd_diff,0.35000000000000003,0.0730462768558229,0.0013247461280600256,0.07189908704098542,0.0800195012222694
driven_dt1e-3,cos_odd_diff,0.36,0.06548899610668564,0.0013142446788034768,0.0647672411327326,0.07422948807011946
driven_dt1e-3,cos_odd_diff,0.37,0.058536721011977565,0.001302690422903693,0.05817301653380964,0.0688584259460314
driven_dt1e-3,cos_odd_diff,0.38,0.05204380347060822,0.0012993977548674833,0.05208502075820651,0.06387600059003692
driven_dt1e-3,cos_odd_diff,0.39,0.04609154019540139,0.00130487737423562,0.04647304769867086,0.05925409120702611
driven_dt1e-3,cos_odd_diff,0.4,0.0406081803145438,0.001321880406090631,0.04130809189049895,0.05496661175305651
driven_dt1e-3,cos_odd_diff,0.41000000000000003,0.03551910966613851,0.001327975217620252,0.03656235460176358,0.05098936370579243
driven_dt1e-3,cos_odd_diff,0.42,0.030821966353245786,0.0013363915425530512,0.03220924272973367,0.04729989948811079
driven_dt1e-3,cos_odd_diff,0.43,0.026580442603710862,0.0013455882712654244,0.028223361400290782,0.043877395774037216
driven_dt1e-3,cos_odd_diff,0.44,0.02267329754166672,0.0013537414660045966,0.024580501089687287,0.04070253596195102
driven_dt1e-3,cos_odd_diff,0.45,0.019147605353400893,0.0013536392874950098,0.021257620015748598,0.03775740115173845
driven_dt1e-3,cos_odd_diff,0.46,0.01591924910410418,0.0013480764144900945,0.0182328224783421,0.03502536901056925
driven_dt1e-3,cos_odd_diff,0.47000000000000003,0.013070902197330338,0.001343921694806611,0.015485333766358475,0.032491019956495636
driven_dt1e-3,cos_odd_diff,0.48,0.010488551460285298,0.0013325751289907561,0.012995472190331045,0.030140050130373783
driven_dt1e-3,cos_odd_diff,0.49,0.008173898945795382,0.0013230287542289286,0.010744618745912052,0.02795919066492192
driven_dt1e-3,cos_odd_diff,0.5,0.006060881726447763,0.0013201880152133901,0.00871518486349927,0.02593613279526959
driven_dt1e-3,cos_odd_diff,0.51,0.004180380617772646,0.0013193306780633512,0.006890578653132925,0.02405945838832231
driven_dt1e-3,cos_odd_diff,0.52,0.002568302188949878,0.0013140598340265586,0.005255170011145696,0.022318575498849587
driven_dt1e-3,cos_odd_diff,0.53,0.0011735904063942676,0.001318014773090071,0.003794254915735389,0.02070365858857487
driven_dt1e-3,cos_odd_diff,0.54,1.7940449950968012e-05,0.00133127285783701,0.0024940192024400436,0.019205593070864425
driven_dt1e-3,cos_odd_diff,0.55,-0.0008884025856247373,0.0013474535073540403,0.0013415020772339443,0.01781592386802518
driven_dt1e-3,cos_odd_diff,0.56,-0.001702169853292604,0.0013573125301108975,0.0003245595944463719,0.016526807690869342
driven_dt1e-3,cos_odd_diff,0.5700000000000001,-0.002360523983186353,0.0013578287698641355,-0.0005681717012453092,0.015330968771211645
driven_dt1e-3,cos_odd_diff,0.58,-0.002923417926852739,0.0013666918687504134,-0.0013473107950484954,0.014221657797453527
driven_dt1e-3,cos_odd_diff,0.59,-0.003367410355857095,0.0013685031598181141,-0.002022767734128662,0.013192613821486884
driven_dt1e-3,cos_odd_diff,0.6,-0.0037931933731913505,0.001372679320249133,-0.0026037785423670685,0.01223802892192009
driven_dt1e-3,cos_odd_diff,0.61,-0.004120449217578062,0.0013794640356676968,-0.003098939407936631,0.011352515424185503
driven_dt1e-3,cos_odd_diff,0.62,-0.004395939923783972,0.0013946235331409465,-0.003516240051316131,0.010531075492518869
driven_dt1e-3,cos_odd_diff,0.63,-0.004661314753949595,0.0014066458400966463,-0.003863096197177702,0.00976907292218794
driven_dt1e-3,cos_odd_diff,0.64,-0.004761953125070833,0.0014181124801413007,-0.004146381087846355,0.00906220697276561
driven_dt1e-3,cos_odd_diff,0.65,-0.004863081644647944,0.0014209483895359593,-0.004372455988860839,0.008406488094762715
driven_dt1e-3,cos_odd_diff,0.66,-0.004813515240405051,0.0014316311070403287,-0.00454719964867004,0.00779821541262155
driven_dt1e-3,cos_odd_diff,0.67,-0.00465874020649879,0.0014339403700933619,-0.00467603668478249,0.007233955836984361
driven_dt1e-3,cos_odd_diff,0.68,-0.004471486619417887,0.0014373526883658286,-0.004763964877843207,0.0067105246883463684
driven_dt1e-3,cos_odd_diff,0.6900000000000001,-0.004187953615560144,0.00143489046457344,-0.004815581363234707,0.006224967722733349
driven_dt1e-3,cos_odd_diff,0.7000000000000001,-0.0038784407904084808,0.001433230257114409,-0.004835107716970053,0.005774544457956683
driven_dt1e-3,cos_odd_diff,0.71,-0.003480469630774514,0.0014359051897297078,-0.004826413938946996,0.005356712706339385
driven_dt1e-3,cos_odd_diff,0.72,-0.0031247420145695355,0.0014458323970735832,-0.004793041342135909,0.004969114226615764
driven_dt1e-3,cos_odd_diff,0.73,-0.002724953293037886,0.0014504390497310166,-0.004738224361051184,0.004609561414024204
driven_dt1e-3,cos_odd_diff,0.74,-0.002387617423343016,0.0014527092694598966,-0.004664911296969252,0.004276024953471819
driven_dt1e-3,cos_odd_diff,0.75,-0.002100093221051944,0.0014645276795445701,-0.004575784020867866,0.0039666223660856205
driven_dt1e-3,cos_odd_diff,0.76,-0.0017872068691939223,0.0014698102443309487,-0.004473276658025395,0.003679607384506899
driven_dt1e-3,cos_odd_diff,0.77,-0.0014414605099822473,0.0014665077849600413,-0.004359593280688684,0.0034133600969630242
driven_dt1e-3,cos_odd_diff,0.78,-0.00117065751467184,0.001458377395296972,-0.00423672463724049,0.0031663778044898044
driven_dt1e-3,cos_odd_diff,0.79,-0.000884071400332854,0.0014607307796313893,-0.004106463947918338,0.002937266539702644
driven_dt1e-3,cos_odd_diff,0.8,-0.0005551513171218073,0.001458893187440233,-0.003970421798395843,0.002724733199248439
driven_dt1e-3,cos_odd_diff,0.81,-0.00022431036335757311,0.001457654242576761,-0.0038300401634741906,0.002527578245533762
driven_dt1e-3,cos_odd_diff,0.8200000000000001,4.3787776757186776e-05,0.001458787444543627,-0.0036866055937795923,0.0023446889365379728
driven_dt1e-3,cos_odd_diff,0.8300000000000001,0.00029864500684141914,0.0014633044182158432,-0.003541261598755254,0.002175033045500285
driven_dt1e-3,cos_odd_diff,0.84,0.0005578166797022125,0.001477872100012632,-0.0033950202594024543,0.0020176530350347545
driven_dt1e-3,cos_odd_diff,0.85,0.0008025378164629636,0.0014905763077121697,-0.0032487731041926675,0.0018716606527918707
driven_dt1e-3,cos_odd_diff,0.86,0.0010998928289858072,0.0015063962751779695,-0.0031033012813653726,0.0017362319181647348
driven_dt1e-3,cos_odd_diff,0.87,0.0013856223982051808,0.0015300487478601024,-0.0029592850604675566,0.001610602471744757
driven_dt1e-3,cos_odd_diff,0.88,0.0016718388745880835,0.0015549823450907447,-0.0028173126955012167,0.0014940632612792449
driven_dt1e-3,cos_odd_diff,0.89,0.001916367133467043,0.0015679803477500658,-0.002677888681443537,0.001385956539782418
driven_dt1e-3,cos_odd_diff,0.9,0.00213787059916507,0.0015745072199311947,-0.002541441435207595,0.0012856721532132208
driven_dt1e-3,cos_odd_diff,0.91,0.0023089323559639884,0.001578923344671217,-0.00240833043133538,0.0011926440967675765
driven_dt1e-3,cos_odd_diff,0.92,0.0024327091233740422,0.0015805389522706192,-0.0022788528218730337,0.0011063473203488242
driven_dt1e-3,cos_odd_diff,0.93,0.00248517064029569,0.0015833386622364134,-0.002153249568983727,0.001026294765186398
driven_dt1e-3,cos_odd_diff,0.9400000000000001,0.0025522800368445774,0.0015800878826159833,-0.0020317111179172288,0.0009520346148774614
driven_dt1e-3,cos_odd_diff,0.9500000000000001,0.0025797060130567685,0.0015811941149490645,-0.0019143826369876797,0.0008831477453363587
driven_dt1e-3,cos_odd_diff,0.96,0.002583618896294083,0.0015807059464911595,-0.0018013688502209245,0.0008192453592594263
driven_dt1e-3,cos_odd_diff,0.97,0.0026038097903341387,0.0015801267860472428,-0.0016927384873284869,0.0007599667917540618
driven_dt1e-3,cos_odd_diff,0.98,0.0025846329190367576,0.00158295077050869,-0.0015885283746536413,0.0007049774747470641
driven_dt1e-3,cos_odd_diff,0.99,0.0025777998144526793,0.0015980285098681794,-0.0014887471897225698,0.0006539670486833357
driven_dt1e-3,cos_odd_diff,1.0,0.002550049882219866,0.0016074843843890785,-0.001393378901025791,0.0006066476108574046
driven_dt1e-3,sin_odd_diff,0.05,0.7053192806207464,0.001988055199545147,0.6949793768587083,0.8259803596649004
driven_dt1e-3,sin_odd_diff,0.06,0.6644883118005314,0.0019757342685548566,0.6583434657013189,0.7448454565046077
driven_dt1e-3,sin_odd_diff,0.07,0.6249272283869769,0.0019534361301057823,0.6223593353276972,0.6716803221575839
driven_dt1e-3,sin_odd_diff,0.08,0.5867434642070635,0.0019323457468664856,0.5870799090540563,0.6057020973060402
driven_dt1e-3,sin_odd_diff,0.09,0.5500553157438292,0.0019004226649177022,0.5525527673900189,0.5462048218153138
driven_dt1e-3,sin_odd_diff,0.1,0.5148732724064589,0.0018690158974823236,0.5188203718255466,0.49255188103395003
driven_dt1e-3,sin_odd_diff,0.11,0.4811479641680929,0.0018384629823626239,0.4859202875541479,0.44416919408323063
driven_dt1e-3,sin_odd_diff,0.12,0.44878267199314936,0.0018095375495802953,0.4538854046100573,0.40053907125155863
driven_dt1e-3,sin_odd_diff,0.13,0.41787659694445756,0.001780605688404032,0.42274415693553513,0.3611946747684594
driven_dt1e-3,sin_odd_diff,0.14,0.38815537642871434,0.0017506992426863973,0.3925207389316639,0.32571502368905403
driven_dt1e-3,sin_odd_diff,0.15,0.35950139792952074,0.0017103375810112477,0.3632353190819818,0.29372048944179274
driven_dt1e-3,sin_odd_diff,0.16,0.33203064676937394,0.0016718538237298975,0.3349042502729996,0.2648687338422748
driven_dt1e-3,sin_odd_diff,0.17,0.3055258687258638,0.0016350745388827822,0.3075402764690756,0.23885104611032817
driven_dt1e-3,sin_odd_diff,0.18,0.27997510062155817,0.0016003638146775893,0.28115273543126573,0.21538903969681228
driven_dt1e-3,sin_odd_diff,0.19,0.25537935121937594,0.0015681141893729136,0.25574775720063225,0.19423167357653412
driven_dt1e-3,sin_odd_diff,0.2,0.23171523529659727,0.0015405114516693532,0.23132845809608116,0.1751525661354236
driven_dt1e-3,sin_odd_diff,0.21,0.20891297265474762,0.0015209438254994343,0.20789513000509868,0.15794757291083933
driven_dt1e-3,sin_odd_diff,0.22,0.18690808631610495,0.0014989170207249773,0.18544542477280743,0.14243260226707816
driven_dt1e-3,sin_odd_diff,0.23,0.16579708983004043,0.0014790538032156933,0.1639745335205449,0.12844164563404606
driven_dt1e-3,sin_odd_diff,0.24,0.14557579544314703,0.0014681464467538314,0.14347536074971015,0.11582500123284649
driven_dt1e-3,sin_odd_diff,0.25,0.12615813085493624,0.001459488111954618,0.12393869310994735,0.1044476722823369
driven_dt1e-3,sin_odd_diff,0.26,0.10763174551394758,0.0014515374350646314,0.10535336273284232,0.09418792254762962
driven_dt1e-3,sin_odd_diff,0.27,0.08992517169133221,0.0014446091551699816,0.08770640505323518,0.08493597377505659
driven_dt1e-3,sin_odd_diff,0.28,0.07306792909613001,0.0014366105263843806,0.07098321106001115,0.0765928310762881
driven_dt1e-3,sin_odd_diff,0.29,0.05713974390834248,0.0014250259120562982,0.05516767393685052,0.06906922369333722
driven_dt1e-3,sin_odd_diff,0.3,0.042053601357596136,0.001419102436652418,0.04024233007092219,0.062284649810746336
driven_dt1e-3,sin_odd_diff,0.31,0.027813344316580883,0.0014190781222680794,0.026188494423920905,0.05616651519454573
driven_dt1e-3,sin_odd_diff,0.32,0.01436293028146221,0.0014202932422839585,0.012986390275198595,0.050649356441510245
driven_dt1e-3,sin_odd_diff,0.33,0.0017162909725889513,0.0014305310228430207,0.0006152733610641075,0.045674140527562516
driven_dt1e-3,sin_odd_diff,0.34,-0.010048558398937809,0.0014406604014474394,-0.010946449552358396,0.04118763316056312
driven_dt1e-3,sin_odd_diff,0.35000000000000003,-0.02111845444200425,0.0014488522840439817,-0.021721107612975833,0.03714182917892886
driven_dt1e-3,sin_odd_diff,0.36,-0.03135242644209665,0.001457111883705564,-0.031731658282137476,0.033493438901403265
driven_dt1e-3,sin_odd_diff,0.37,-0.04083206692766797,0.0014563459340991081,-0.04100158511797725,0.030203424931975444
driven_dt1e-3,sin_odd_diff,0.38,-0.04962164597553938,0.0014620881182242445,-0.049554800861437216,0.0272365844638084
driven_dt1e-3,sin_odd_diff,0.39,-0.0576913919763533,0.0014512763037756368,-0.05741555573495497,0.024561172612871933
driven_dt1e-3,sin_odd_diff,0.4,-0.06504422847924116,0.00144716049109756,-0.064608350855841,0.022148562750989666
driven_dt1e-3,sin_odd_diff,0.41000000000000003,-0.07166672031598992,0.001439531321641456,-0.07115785665920059,0.01997294020389876
driven_dt1e-3,sin_odd_diff,0.42,-0.07774298033820737,0.0014381515221060389,-0.07708883621883039,0.01801102603692381
driven_dt1e-3,sin_odd_diff,0.43,-0.08313329821439391,0.0014333241770767627,-0.08242607334881585,0.01624182797280013
driven_dt1e-3,sin_odd_diff,0.44,-0.08792524562340262,0.001434524857265865,-0.0871943053635343,0.014646415776493312
driven_dt1e-3,sin_odd_diff,0.45,-0.0922248725769414,0.0014150349866967164,-0.09141816036940416,0.013207718703655799
driven_dt1e-3,sin_odd_diff,0.46,-0.09605031532353836,0.0014094538100359066,-0.09512209895797757,0.011910342845440174
driven_dt1e-3,sin_odd_diff,0.47000000000000003,-0.09931625878142486,0.0014063307044048282,-0.09833036016682314,0.010740406415277693
driven_dt1e-3,sin_odd_diff,0.48,-0.10211091119561666,0.001401545083195113,-0.10106691157205626,0.009685391215207709
driven_dt1e-3,sin_odd_diff,0.49,-0.10445205085135734,0.001401400987703156,-0.1033554033743173,0.008734008692463179
driven_dt1e-3,sin_odd_diff,0.5,-0.10628259846924873,0.0013920044370386907,-0.10521912633844255,0.007876079153131701
driven_dt1e-3,sin_odd_diff,0.51,-0.10769722205924534,0.0013927708978358484,-0.10668097344599102,0.007102422840490814
driven_dt1e-3,sin_odd_diff,0.52,-0.10871264994959465,0.0013940128206904748,-0.10776340511915337,0.006404761712567071
driven_dt1e-3,sin_odd_diff,0.53,-0.10935779794329181,0.0014057410903448406,-0.10848841787435205,0.005775630867949044
driven_dt1e-3,sin_odd_diff,0.54,-0.10969727798112137,0.0014171720685269243,-0.10887751626401104,0.0052082986721196465
driven_dt1e-3,sin_odd_diff,0.55,-0.10966616318553203,0.0014279097763825082,-0.10895168796551474,0.004696694729667859
driven_dt1e-3,sin_odd_diff,0.56,-0.10935109528253523,0.0014364179252456832,-0.10873138187724832,0.004235344931690027
driven_dt1e-3,sin_odd_diff,0.5700000000000001,-0.10881310195779956,0.0014468252707804162,-0.10823648908280674,0.0038193128833946904
driven_dt1e-3,sin_odd_diff,0.58,-0.10800781197007488,0.001458265506693867,-0.10748632654594024,0.0034441470851924155
driven_dt1e-3,sin_odd_diff,0.59,-0.10695629548585825,0.0014802653526765157,-0.10649962340055627,0.0031058333021137716
driven_dt1e-3,sin_odd_diff,0.6,-0.105691367624384,0.0014975788959108352,-0.10529450970209407,0.0028007516119132373
driven_dt1e-3,sin_odd_diff,0.61,-0.10420153989523483,0.0015135569498793422,-0.1038885075088098,0.0025256376722781536
driven_dt1e-3,sin_odd_diff,0.62,-0.10257384365557774,0.001510570264604646,-0.10229852416393466,0.0022775477927059443
driven_dt1e-3,sin_odd_diff,0.63,-0.1008142241481333,0.0015082645493750563,-0.10054084765227793,0.002053827437322306
driven_dt1e-3,sin_odd_diff,0.64,-0.0988504806559688,0.0015082973746202873,-0.09863114390762108,0.0018520828216238138
driven_dt1e-3,sin_odd_diff,0.65,-0.09666319861244006,0.001511864662717446,-0.09658445595016944,0.0016701552992330225
driven_dt1e-3,sin_odd_diff,0.66,-0.09437712314337232,0.0015141467697065863,-0.09441520473637938,0.0015060982646070461
driven_dt1e-3,sin_odd_diff,0.67,-0.0919312924050567,0.0015051623023821078,-0.09213719160664095,0.0013581563245609741
driven_dt1e-3,sin_odd_diff,0.68,-0.0894521561456284,0.0014993637458517,-0.08976360221955708,0.0012247465157436078
driven_dt1e-3,sin_odd_diff,0.6900000000000001,-0.08689968367707929,0.0015107040456933487,-0.0873070118649029,0.0011044413670944586
driven_dt1e-3,sin_odd_diff,0.7000000000000001,-0.08427421763817788,0.0015196874325156334,-0.08477939205075734,0.0009959536260520632
