case,kind,replicate,observable,weight_abs
equilibrium_dt2p5e-4,complex,212,cos_theta3,0.13784611193743304
equilibrium_dt2p5e-4,complex,212,cos_theta1_plus_cos_theta3,0.0016387127725974945
equilibrium_dt2p5e-4,complex,213,I2,0.0016749283781535237
equilibrium_dt2p5e-4,complex,213,I1_plus_I3,0.005897042808517196
equilibrium_dt2p5e-4,complex,213,cos_theta3,0.14130094315440847
equilibrium_dt2p5e-4,complex,213,cos_theta1_plus_cos_theta3,0.002900616177786323
equilibrium_dt2p5e-4,complex,214,I2,0.00114772446917135
equilibrium_dt2p5e-4,complex,214,I1_plus_I3,0.004043374179078049
equilibrium_dt2p5e-4,complex,214,cos_theta3,0.16048394847502162
equilibrium_dt2p5e-4,complex,214,cos_theta1_plus_cos_theta3,0.002806223853079065
equilibrium_dt2p5e-4,complex,215,I2,0.0035503050313320165
equilibrium_dt2p5e-4,complex,215,I1_plus_I3,0.004445362214334981
equilibrium_dt2p5e-4,complex,215,cos_theta3,0.15528085121855242
equilibrium_dt2p5e-4,complex,215,cos_theta1_plus_cos_theta3,0.002134376541403301
equilibrium_dt2p5e-4,complex,216,I2,0.0002792111981153709
equilibrium_dt2p5e-4,complex,216,I1_plus_I3,0.004232382952508151
equilibrium_dt2p5e-4,complex,216,cos_theta3,0.15439688110959354
equilibrium_dt2p5e-4,complex,216,cos_theta1_plus_cos_theta3,0.0012359204255476077
equilibrium_dt2p5e-4,complex,217,I2,0.0007131947984347577
equilibrium_dt2p5e-4,complex,217,I1_plus_I3,0.006002205815149935
equilibrium_dt2p5e-4,complex,217,cos_theta3,0.14266443297800302
equilibrium_dt2p5e-4,complex,217,cos_theta1_plus_cos_theta3,0.002521267132909799
equilibrium_dt2p5e-4,complex,218,I2,0.001142050276790603
equilibrium_dt2p5e-4,complex,218,I1_plus_I3,0.004170322796279283
equilibrium_dt2p5e-4,complex,218,cos_theta3,0.13598225189427215
equilibrium_dt2p5e-4,complex,218,cos_theta1_plus_cos_theta3,0.0023461698857238913
equilibrium_dt2p5e-4,complex,219,I2,0.0005449398473850533
equilibrium_dt2p5e-4,complex,219,I1_plus_I3,0.004141104755869717
equilibrium_dt2p5e-4,complex,219,cos_theta3,0.153407776134007
equilibrium_dt2p5e-4,complex,219,cos_theta1_plus_cos_theta3,0.00201561878035854
equilibrium_dt2p5e-4,complex,220,I2,0.0021973397173978312
equilibrium_dt2p5e-4,complex,220,I1_plus_I3,0.00293933543346009
equilibrium_dt2p5e-4,complex,220,cos_theta3,0.15704227325370446
equilibrium_dt2p5e-4,complex,220,cos_theta1_plus_cos_theta3,0.00305626949591059
equilibrium_dt2p5e-4,complex,221,I2,0.0005077015020111663
equilibrium_dt2p5e-4,complex,221,I1_plus_I3,0.00308889732960348
equilibrium_dt2p5e-4,complex,221,cos_theta3,0.1518954412545102
equilibrium_dt2p5e-4,complex,221,cos_theta1_plus_cos_theta3,0.0022457618456755307
equilibrium_dt2p5e-4,complex,222,I2,0.0028114612056587933
equilibrium_dt2p5e-4,complex,222,I1_plus_I3,0.0052957947397481815
equilibrium_dt2p5e-4,complex,222,cos_theta3,0.16280196742685651
equilibrium_dt2p5e-4,complex,222,cos_theta1_plus_cos_theta3,0.0025592330980248367
equilibrium_dt2p5e-4,complex,223,I2,0.0017880383852078424
equilibrium_dt2p5e-4,complex,223,I1_plus_I3,0.0039158562384432865
equilibrium_dt2p5e-4,complex,223,cos_theta3,0.17101707936649663
equilibrium_dt2p5e-4,complex,223,cos_theta1_plus_cos_theta3,0.002617554734573087
equilibrium_dt2p5e-4,complex,224,I2,0.001015417787433222
equilibrium_dt2p5e-4,complex,224,I1_plus_I3,0.005274764020955631
equilibrium_dt2p5e-4,complex,224,cos_theta3,0.15749156395934555
equilibrium_dt2p5e-4,complex,224,cos_theta1_plus_cos_theta3,0.002928734117948687
equilibrium_dt2p5e-4,complex,225,I2,0.0021592162125045606
equilibrium_dt2p5e-4,complex,225,I1_plus_I3,0.004147301955975938
equilibrium_dt2p5e-4,complex,225,cos_theta3,0.1549764825395741
equilibrium_dt2p5e-4,complex,225,cos_theta1_plus_cos_theta3,0.0026160216308431542
equilibrium_dt2p5e-4,complex,226,I2,0.00011312905318700445
equilibrium_dt2p5e-4,complex,226,I1_plus_I3,0.006498643082961838
equilibrium_dt2p5e-4,complex,226,cos_theta3,0.1449023521799769
equilibrium_dt2p5e-4,complex,226,cos_theta1_plus_cos_theta3,0.0010535808585324725
equilibrium_dt2p5e-4,complex,227,I2,0.00038153161094049823
equilibrium_dt2p5e-4,complex,227,I1_plus_I3,0.0029245190537878123
equilibrium_dt2p5e-4,complex,227,cos_theta3,0.13214623372819828
equilibrium_dt2p5e-4,complex,227,cos_theta1_plus_cos_theta3,0.0022261439950308414
equilibrium_dt2p5e-4,complex,228,I2,0.0008685291644663961
equilibrium_dt2p5e-4,complex,228,I1_plus_I3,0.005491097349238075
equilibrium_dt2p5e-4,complex,228,cos_theta3,0.15627694893363545
equilibrium_dt2p5e-4,complex,228,cos_theta1_plus_cos_theta3,0.0020318415310959788
equilibrium_dt2p5e-4,complex,229,I2,0.0035807783852210007
equilibrium_dt2p5e-4,complex,229,I1_plus_I3,0.0035489003945726946
equilibrium_dt2p5e-4,complex,229,cos_theta3,0.14797889938004863
equilibrium_dt2p5e-4,complex,229,cos_theta1_plus_cos_theta3,0.0004114642423254427
equilibrium_dt2p5e-4,complex,230,I2,0.0004980602157846713
equilibrium_dt2p5e-4,complex,230,I1_plus_I3,0.006547877113110789
equilibrium_dt2p5e-4,complex,230,cos_theta3,0.13986560437213413
equilibrium_dt2p5e-4,complex,230,cos_theta1_plus_cos_theta3,0.0019453078220010352
equilibrium_dt2p5e-4,complex,231,I2,0.003479745717596027
equilibrium_dt2p5e-4,complex,231,I1_plus_I3,0.005253277009482629
equilibrium_dt2p5e-4,complex,231,cos_theta3,0.1257506940762758
equilibrium_dt2p5e-4,complex,231,cos_theta1_plus_cos_theta3,0.0013589939540874258
equilibrium_dt2p5e-4,complex,232,I2,0.001557237970685569
equilibrium_dt2p5e-4,complex,232,I1_plus_I3,0.0029462465696278176
equilibrium_dt2p5e-4,complex,232,cos_theta3,0.14743702217679933
equilibrium_dt2p5e-4,complex,232,cos_theta1_plus_cos_theta3,0.0011620024136561207
equilibrium_dt2p5e-4,complex,233,I2,2.533844680066954e-05
equilibrium_dt2p5e-4,complex,233,I1_plus_I3,0.007092961852019039
equilibrium_dt2p5e-4,complex,233,cos_theta3,0.1373815726561273
equilibrium_dt2p5e-4,complex,233,cos_theta1_plus_cos_theta3,0.0030539520433368783
equilibrium_dt2p5e-4,complex,234,I2,0.001610702443872668
equilibrium_dt2p5e-4,complex,234,I1_plus_I3,0.006405580366199989
equilibrium_dt2p5e-4,complex,234,cos_theta3,0.1217436408301921
equilibrium_dt2p5e-4,complex,234,cos_theta1_plus_cos_theta3,0.0022848310881230355
equilibrium_dt2p5e-4,complex,235,I2,0.0007364238929254506
equilibrium_dt2p5e-4,complex,235,I1_plus_I3,0.0038076350643747453
equilibrium_dt2p5e-4,complex,235,cos_theta3,0.15891879661764524
equilibrium_dt2p5e-4,complex,235,cos_theta1_plus_cos_theta3,0.0016516195127341516
equilibrium_dt2p5e-4,complex,236,I2,0.00018905057686921758
equilibrium_dt2p5e-4,complex,236,I1_plus_I3,0.005668509146926079
equilibrium_dt2p5e-4,complex,236,cos_theta3,0.1565049133383997
equilibrium_dt2p5e-4,complex,236,cos_theta1_plus_cos_theta3,0.001504368690019164
equilibrium_dt2p5e-4,complex,237,I2,0.002005863817732572
equilibrium_dt2p5e-4,complex,237,I1_plus_I3,0.004285925393817977
equilibrium_dt2p5e-4,complex,237,cos_theta3,0.16843366195963658
equilibrium_dt2p5e-4,complex,237,cos_theta1_plus_cos_theta3,0.001988929574035771
equilibrium_dt2p5e-4,complex,238,I2,0.0010510747356374435
equilibrium_dt2p5e-4,complex,238,I1_plus_I3,0.0028620225295819717
equilibrium_dt2p5e-4,complex,238,cos_theta3,0.15727648121356122
equilibrium_dt2p5e-4,complex,238,cos_theta1_plus_cos_theta3,2.1250611595438808e-05
equilibrium_dt2p5e-4,complex,239,I2,0.0017295616180163147
equilibrium_dt2p5e-4,complex,239,I1_plus_I3,0.007412232032498258
equilibrium_dt2p5e-4,complex,239,cos_theta3,0.14593011955460722
equilibrium_dt2p5e-4,complex,239,cos_theta1_plus_cos_theta3,0.0033152206081163652
equilibrium_dt2p5e-4,complex,240,I2,0.0014376830728254878
equilibrium_dt2p5e-4,complex,240,I1_plus_I3,0.004124734929629659
equilibrium_dt2p5e-4,complex,240,cos_theta3,0.13645130565785804
equilibrium_dt2p5e-4,complex,240,cos_theta1_plus_cos_theta3,0.0012346931347098247
equilibrium_dt2p5e-4,complex,241,I2,0.0009630245355396279
equilibrium_dt2p5e-4,complex,241,I1_plus_I3,0.004164493532565639
equilibrium_dt2p5e-4,complex,241,cos_theta3,0.15699220503722813
equilibrium_dt2p5e-4,complex,241,cos_theta1_plus_cos_theta3,0.0010688791349644058
equilibrium_dt2p5e-4,complex,242,I2,0.004779055083769413
equilibrium_dt2p5e-4,complex,242,I1_plus_I3,0.004674102549269373
equilibrium_dt2p5e-4,complex,242,cos_theta3,0.16311880985357766
equilibrium_dt2p5e-4,complex,242,cos_theta1_plus_cos_theta3,0.0011961970191000505
equilibrium_dt2p5e-4,complex,243,I2,5.911851012518358e-05
equilibrium_dt2p5e-4,complex,243,I1_plus_I3,0.003996235486582657
equilibrium_dt2p5e-4,complex,243,cos_theta3,0.15739673370580312
equilibrium_dt2p5e-4,complex,243,cos_theta1_plus_cos_theta3,0.0018285623179270976
equilibrium_dt2p5e-4,complex,244,I2,0.0005617713839455078
equilibrium_dt2p5e-4,complex,244,I1_plus_I3,0.005905916407981368
equilibrium_dt2p5e-4,complex,244,cos_theta3,0.15058706948028508
equilibrium_dt2p5e-4,complex,244,cos_theta1_plus_cos_theta3,0.0028817661491337596
equilibrium_dt2p5e-4,complex,245,I2,0.0001280961982080869
equilibrium_dt2p5e-4,complex,245,I1_plus_I3,0.003707553485249914
equilibrium_dt2p5e-4,complex,245,cos_theta3,0.1411430068660999
equilibrium_dt2p5e-4,complex,245,cos_theta1_plus_cos_theta3,0.0021711561072364806
equilibrium_dt2p5e-4,complex,246,I2,0.00024314904260351833
equilibrium_dt2p5e-4,complex,246,I1_plus_I3,0.0041192972549103065
equilibrium_dt2p5e-4,complex,246,cos_theta3,0.15057695130303275
equilibrium_dt2p5e-4,complex,246,cos_theta1_plus_cos_theta3,0.0028292840582001184
equilibrium_dt2p5e-4,complex,247,I2,0.0005773418774546606
equilibrium_dt2p5e-4,complex,247,I1_plus_I3,0.004522911189617768
equilibrium_dt2p5e-4,complex,247,cos_theta3,0.14195359711233288
equilibrium_dt2p5e-4,complex,247,cos_theta1_plus_cos_theta3,0.0027901476445033454
equilibrium_dt2p5e-4,complex,248,I2,0.0024674913134464516
equilibrium_dt2p5e-4,complex,248,I1_plus_I3,0.005619758426210117
equilibrium_dt2p5e-4,complex,248,cos_theta3,0.1449102489419707
equilibrium_dt2p5e-4,complex,248,cos_theta1_plus_cos_theta3,0.0008615420183808704
equilibrium_dt2p5e-4,complex,249,I2,0.0032180615883880773
equilibrium_dt2p5e-4,complex,249,I1_plus_I3,0.003379490948260758
equilibrium_dt2p5e-4,complex,249,cos_theta3,0.1509134146394012
equilibrium_dt2p5e-4,complex,249,cos_theta1_plus_cos_theta3,0.0027965876243870877
equilibrium_dt2p5e-4,complex,250,I2,0.0003717895621904305
equilibrium_dt2p5e-4,complex,250,I1_plus_I3,0.0038195388961509186
equilibrium_dt2p5e-4,complex,250,cos_theta3,0.1366224804200161
equilibrium_dt2p5e-4,complex,250,cos_theta1_plus_cos_theta3,0.00424525461595953
equilibrium_dt2p5e-4,complex,251,I2,0.002651512498461986
equilibrium_dt2p5e-4,complex,251,I1_plus_I3,0.005411249576156229
equilibrium_dt2p5e-4,complex,251,cos_theta3,0.1573627641154657
equilibrium_dt2p5e-4,complex,251,cos_theta1_plus_cos_theta3,0.0025803155911436337
equilibrium_dt2p5e-4,complex,252,I2,0.0007056437043113774
equilibrium_dt2p5e-4,complex,252,I1_plus_I3,0.0024342973903717503
equilibrium_dt2p5e-4,complex,252,cos_theta3,0.14428903847365665
equilibrium_dt2p5e-4,complex,252,cos_theta1_plus_cos_theta3,0.001975572165678014
equilibrium_dt2p5e-4,complex,253,I2,0.0006164846743538881
equilibrium_dt2p5e-4,complex,253,I1_plus_I3,0.0032688966550752014
equilibrium_dt2p5e-4,complex,253,cos_theta3,0.14857680698383852
equilibrium_dt2p5e-4,complex,253,cos_theta1_plus_cos_theta3,0.0020403804686541954
equilibrium_dt2p5e-4,complex,254,I2,0.0022697003986957513
equilibrium_dt2p5e-4,complex,254,I1_plus_I3,0.0064317573828896555
equilibrium_dt2p5e-4,complex,254,cos_theta3,0.15245237507468695
equilibrium_dt2p5e-4,complex,254,cos_theta1_plus_cos_theta3,0.0028307858507484926
equilibrium_dt2p5e-4,complex,255,I2,0.004773548343284437
equilibrium_dt2p5e-4,complex,255,I1_plus_I3,0.005175706016748332
equilibrium_dt2p5e-4,complex,255,cos_theta3,0.1337401534719391
equilibrium_dt2p5e-4,complex,255,cos_theta1_plus_cos_theta3,0.002484289899699173
equilibrium_dt2p5e-4,complex,256,I2,4.5968466619345543e-05
equilibrium_dt2p5e-4,complex,256,I1_plus_I3,0.003973608869784093
equilibrium_dt2p5e-4,complex,256,cos_theta3,0.14725968878583912
equilibrium_dt2p5e-4,complex,256,cos_theta1_plus_cos_theta3,0.0013995032038318768
equilibrium_dt2p5e-4,complex,257,I2,0.0004937468370634228
equilibrium_dt2p5e-4,complex,257,I1_plus_I3,0.005381738655311259
equilibrium_dt2p5e-4,complex,257,cos_theta3,0.14489960025412832
equilibrium_dt2p5e-4,complex,257,cos_theta1_plus_cos_theta3,0.0015026583827701995
equilibrium_dt2p5e-4,complex,258,I2,0.0023906014628245864
equilibrium_dt2p5e-4,complex,258,I1_plus_I3,0.003324700520146046
equilibrium_dt2p5e-4,complex,258,cos_theta3,0.171661196365629
equilibrium_dt2p5e-4,complex,258,cos_theta1_plus_cos_theta3,0.0028324343002263394
equilibrium_dt2p5e-4,complex,259,I2,0.0017797592762342869
equilibrium_dt2p5e-4,complex,259,I1_plus_I3,0.00345711504234979
equilibrium_dt2p5e-4,complex,259,cos_theta3,0.13267207090787783
equilibrium_dt2p5e-4,complex,259,cos_theta1_plus_cos_theta3,0.0024954439875797857
equilibrium_dt2p5e-4,complex,260,I2,0.002224795098603228
equilibrium_dt2p5e-4,complex,260,I1_plus_I3,0.005813311287412822
equilibrium_dt2p5e-4,complex,260,cos_theta3,0.17323363676415757
equilibrium_dt2p5e-4,complex,260,cos_theta1_plus_cos_theta3,0.0022876483776163112
equilibrium_dt2p5e-4,complex,261,I2,0.0012378505485464125
equilibrium_dt2p5e-4,complex,261,I1_plus_I3,0.005370405337977268
equilibrium_dt2p5e-4,complex,261,cos_theta3,0.1313079555850987
equilibrium_dt2p5e-4,complex,261,cos_theta1_plus_cos_theta3,0.0033765445193497516
equilibrium_dt2p5e-4,complex,262,I2,0.001326119846793641
equilibrium_dt2p5e-4,complex,262,I1_plus_I3,0.004166907492795368
equilibrium_dt2p5e-4,complex,262,cos_theta3,0.14535063303774415
equilibrium_dt2p5e-4,complex,262,cos_theta1_plus_cos_theta3,0.0009815689866990327
equilibrium_dt2p5e-4,complex,263,I2,0.0011064367205901445
equilibrium_dt2p5e-4,complex,263,I1_plus_I3,0.0037506091848907067
equilibrium_dt2p5e-4,complex,263,cos_theta3,0.15130369170299054
equilibrium_dt2p5e-4,complex,263,cos_theta1_plus_cos_theta3,0.0034203049914036145
equilibrium_dt2p5e-4,complex,264,I2,7.803538161163084e-05
equilibrium_dt2p5e-4,complex,264,I1_plus_I3,0.005844919731712629
equilibrium_dt2p5e-4,complex,264,cos_theta3,0.1533295943274519
equilibrium_dt2p5e-4,complex,264,cos_theta1_plus_cos_theta3,0.0027798954504761955
equilibrium_dt2p5e-4,complex,265,I2,0.0012015476467744093
equilibrium_dt2p5e-4,complex,265,I1_plus_I3,0.004779250968375617
equilibrium_dt2p5e-4,complex,265,cos_theta3,0.14744065739638393
equilibrium_dt2p5e-4,complex,265,cos_theta1_plus_cos_theta3,0.0021461020729014314
equilibrium_dt2p5e-4,complex,266,I2,0.0020369731367525404
equilibrium_dt2p5e-4,complex,266,I1_plus_I3,0.004966565315517209
equilibrium_dt2p5e-4,complex,266,cos_theta3,0.1509179041794283
equilibrium_dt2p5e-4,complex,266,cos_theta1_plus_cos_theta3,0.0019451489074690418
equilibrium_dt2p5e-4,complex,267,I2,0.0017907006177550824
equilibrium_dt2p5e-4,complex,267,I1_plus_I3,0.006248688564253335
equilibrium_dt2p5e-4,complex,267,cos_theta3,0.15360828935568466
equilibrium_dt2p5e-4,complex,267,cos_theta1_plus_cos_theta3,0.0023744831053881623
equilibrium_dt2p5e-4,complex,268,I2,0.0002239450665927099
equilibrium_dt2p5e-4,complex,268,I1_plus_I3,0.0034665298219286053
equilibrium_dt2p5e-4,complex,268,cos_theta3,0.1494832573189821
equilibrium_dt2p5e-4,complex,268,cos_theta1_plus_cos_theta3,0.0017589248611086202
equilibrium_dt2p5e-4,complex,269,I2,0.00014650853679652818
equilibrium_dt2p5e-4,complex,269,I1_plus_I3,0.005488577254283058
equilibrium_dt2p5e-4,complex,269,cos_theta3,0.13441752382543923
equilibrium_dt2p5e-4,complex,269,cos_theta1_plus_cos_theta3,0.002640798403993654
equilibrium_dt2p5e-4,complex,270,I2,0.0007104530157381172
equilibrium_dt2p5e-4,complex,270,I1_plus_I3,0.004980995673000203
equilibrium_dt2p5e-4,complex,270,cos_theta3,0.150793232252968
equilibrium_dt2p5e-4,complex,270,cos_theta1_plus_cos_theta3,0.002512442584475029
equilibrium_dt2p5e-4,complex,271,I2,0.003532785232293111
equilibrium_dt2p5e-4,complex,271,I1_plus_I3,0.004610501801728238
equilibrium_dt2p5e-4,complex,271,cos_theta3,0.15355862628064534
equilibrium_dt2p5e-4,complex,271,cos_theta1_plus_cos_theta3,0.0028203502506863125
equilibrium_dt2p5e-4,complex,272,I2,0.0008382583735139237
equilibrium_dt2p5e-4,complex,272,I1_plus_I3,0.004267367218823514
equilibrium_dt2p5e-4,complex,272,cos_theta3,0.12902003510149587
equilibrium_dt2p5e-4,complex,272,cos_theta1_plus_cos_theta3,0.0003193585537923079
equilibrium_dt2p5e-4,complex,273,I2,0.000371162226182419
equilibrium_dt2p5e-4,complex,273,I1_plus_I3,0.0043572443161730865
equilibrium_dt2p5e-4,complex,273,cos_theta3,0.15095811764779649
equilibrium_dt2p5e-4,complex,273,cos_theta1_plus_cos_theta3,0.0028199964598113777
equilibrium_dt2p5e-4,complex,274,I2,7.248706713765835e-05
equilibrium_dt2p5e-4,complex,274,I1_plus_I3,0.004583468241160157
equilibrium_dt2p5e-4,complex,274,cos_theta3,0.13817085266514223
equilibrium_dt2p5e-4,complex,274,cos_theta1_plus_cos_theta3,0.0005221441254287356
equilibrium_dt2p5e-4,complex,275,I2,0.0012045835625674342
equilibrium_dt2p5e-4,complex,275,I1_plus_I3,0.0023896866596786483
equilibrium_dt2p5e-4,complex,275,cos_theta3,0.12655849595599752
equilibrium_dt2p5e-4,complex,275,cos_theta1_plus_cos_theta3,0.0004761257633272223
equilibrium_dt2p5e-4,complex,276,I2,0.0016170843457386248
equilibrium_dt2p5e-4,complex,276,I1_plus_I3,0.007239122070054858
equilibrium_dt2p5e-4,complex,276,cos_theta3,0.13056826082218642
equilibrium_dt2p5e-4,complex,276,cos_theta1_plus_cos_theta3,0.003976377472159592
equilibrium_dt2p5e-4,complex,277,I2,0.00046287998449785913
equilibrium_dt2p5e-4,complex,277,I1_plus_I3,0.0057279185399491585
equilibrium_dt2p5e-4,complex,277,cos_theta3,0.14626958550201125
equilibrium_dt2p5e-4,complex,277,cos_theta1_plus_cos_theta3,0.0011135655217779658
equilibrium_dt2p5e-4,complex,278,I2,0.003834499538731596
equilibrium_dt2p5e-4,complex,278,I1_plus_I3,0.0037449785477270438
equilibrium_dt2p5e-4,complex,278,cos_theta3,0.12023362949885627
equilibrium_dt2p5e-4,complex,278,cos_theta1_plus_cos_theta3,0.00012139173082066056
equilibrium_dt2p5e-4,complex,279,I2,0.0007743726359257416
equilibrium_dt2p5e-4,complex,279,I1_plus_I3,0.006926365068414767
equilibrium_dt2p5e-4,complex,279,cos_theta3,0.15371754781703567
equilibrium_dt2p5e-4,complex,279,cos_theta1_plus_cos_theta3,0.0030353139184240334
equilibrium_dt2p5e-4,complex,280,I2,0.0015571032635027732
equilibrium_dt2p5e-4,complex,280,I1_plus_I3,0.004421391569207729
equilibrium_dt2p5e-4,complex,280,cos_theta3,0.16099865863806093
equilibrium_dt2p5e-4,complex,280,cos_theta1_plus_cos_theta3,0.003060137847021867
equilibrium_dt2p5e-4,complex,281,I2,0.00343043808331103
equilibrium_dt2p5e-4,complex,281,I1_plus_I3,0.005626463771221966
equilibrium_dt2p5e-4,complex,281,cos_theta3,0.15546071137165882
equilibrium_dt2p5e-4,complex,281,cos_theta1_plus_cos_theta3,0.002211333186942607
equilibrium_dt2p5e-4,complex,282,I2,0.0003493291593499786
equilibrium_dt2p5e-4,complex,282,I1_plus_I3,0.004095903064172676
equilibrium_dt2p5e-4,complex,282,cos_theta3,0.14394263751988698
equilibrium_dt2p5e-4,complex,282,cos_theta1_plus_cos_theta3,0.002187611659030776
equilibrium_dt2p5e-4,complex,283,I2,0.0022045984573930612
equilibrium_dt2p5e-4,complex,283,I1_plus_I3,0.0041717776063483515
equilibrium_dt2p5e-4,complex,283,cos_theta3,0.1490207071607014
equilibrium_dt2p5e-4,complex,283,cos_theta1_plus_cos_theta3,0.0013229413601267203
equilibrium_dt2p5e-4,complex,284,I2,0.0006690940999654979
equilibrium_dt2p5e-4,complex,284,I1_plus_I3,0.004368959147339189
equilibrium_dt2p5e-4,complex,284,cos_theta3,0.15778022684062928
equilibrium_dt2p5e-4,complex,284,cos_theta1_plus_cos_theta3,0.0022449317635573523
equilibrium_dt2p5e-4,complex,285,I2,0.0011084937837768534
equilibrium_dt2p5e-4,complex,285,I1_plus_I3,0.004096096190583025
equilibrium_dt2p5e-4,complex,285,cos_theta3,0.15855180029702667
equilibrium_dt2p5e-4,complex,285,cos_theta1_plus_cos_theta3,0.003139902256057048
equilibrium_dt2p5e-4,complex,286,I2,0.0031115266774503023
equilibrium_dt2p5e-4,complex,286,I1_plus_I3,0.0046238103674806135
equilibrium_dt2p5e-4,complex,286,cos_theta3,0.16232299107242792
equilibrium_dt2p5e-4,complex,286,cos_theta1_plus_cos_theta3,0.002380830445731677
equilibrium_dt2p5e-4,complex,287,I2,0.0005926815098713165
equilibrium_dt2p5e-4,complex,287,I1_plus_I3,0.005465530200228874
equilibrium_dt2p5e-4,complex,287,cos_theta3,0.12811203322879733
equilibrium_dt2p5e-4,complex,287,cos_theta1_plus_cos_theta3,0.0017784366134464735
equilibrium_dt2p5e-4,complex,288,I2,0.002545972258533036
equilibrium_dt2p5e-4,complex,288,I1_plus_I3,0.004052352001094127
equilibrium_dt2p5e-4,complex,288,cos_theta3,0.157604884601014
equilibrium_dt2p5e-4,complex,288,cos_theta1_plus_cos_theta3,0.002361015474412606
equilibrium_dt2p5e-4,complex,289,I2,0.0007389887044822889
equilibrium_dt2p5e-4,complex,289,I1_plus_I3,0.005060153344722712
equilibrium_dt2p5e-4,complex,289,cos_theta3,0.16505526393881131
equilibrium_dt2p5e-4,complex,289,cos_theta1_plus_cos_theta3,0.0018642313824957062
equilibrium_dt2p5e-4,complex,290,I2,0.0021930279696425123
equilibrium_dt2p5e-4,complex,290,I1_plus_I3,0.003151004086802605
equilibrium_dt2p5e-4,complex,290,cos_theta3,0.1484453535853075
equilibrium_dt2p5e-4,complex,290,cos_theta1_plus_cos_theta3,0.0022491251977002718
equilibrium_dt2p5e-4,complex,291,I2,0.0017124631311338707
equilibrium_dt2p5e-4,complex,291,I1_plus_I3,0.005059792196773864
equilibrium_dt2p5e-4,complex,291,cos_theta3,0.14179030625083205
equilibrium_dt2p5e-4,complex,291,cos_theta1_plus_cos_theta3,0.003598184365431517
equilibrium_dt2p5e-4,complex,292,I2,0.0010316509716196659
equilibrium_dt2p5e-4,complex,292,I1_plus_I3,0.004828223508911809
equilibrium_dt2p5e-4,complex,292,cos_theta3,0.1492793148840065
equilibrium_dt2p5e-4,complex,292,cos_theta1_plus_cos_theta3,0.0019493677677397921
equilibrium_dt2p5e-4,complex,293,I2,0.0007060142249558008
equilibrium_dt2p5e-4,complex,293,I1_plus_I3,0.00273028990846913
equilibrium_dt2p5e-4,complex,293,cos_theta3,0.1548389200948622
equilibrium_dt2p5e-4,complex,293,cos_theta1_plus_cos_theta3,0.0012231201129865223
equilibrium_dt2p5e-4,complex,294,I2,0.0004544227487312048
equilibrium_dt2p5e-4,complex,294,I1_plus_I3,0.00923185551967086
equilibrium_dt2p5e-4,complex,294,cos_theta3,0.1518760769384096
equilibrium_dt2p5e-4,complex,294,cos_theta1_plus_cos_theta3,0.001938804367124573
equilibrium_dt2p5e-4,complex,295,I2,0.00038963456197980035
equilibrium_dt2p5e-4,complex,295,I1_plus_I3,0.0024060625211939865
equilibrium_dt2p5e-4,complex,295,cos_theta3,0.1430904732223796
equilibrium_dt2p5e-4,complex,295,cos_theta1_plus_cos_theta3,0.001074419721347889
equilibrium_dt2p5e-4,complex,296,I2,0.001066618129487225
equilibrium_dt2p5e-4,complex,296,I1_plus_I3,0.00589220646734782
equilibrium_dt2p5e-4,complex,296,cos_theta3,0.14990425351652517
equilibrium_dt2p5e-4,complex,296,cos_theta1_plus_cos_theta3,0.002271720277189953
equilibrium_dt2p5e-4,complex,297,I2,0.00011924070108720517
equilibrium_dt2p5e-4,complex,297,I1_plus_I3,0.0033565463711500423
equilibrium_dt2p5e-4,complex,297,cos_theta3,0.14004569879302223
equilibrium_dt2p5e-4,complex,297,cos_theta1_plus_cos_theta3,0.0028367682645975864
equilibrium_dt2p5e-4,complex,298,I2,0.001161367120799149
equilibrium_dt2p5e-4,complex,298,I1_plus_I3,0.005893687000769604
equilibrium_dt2p5e-4,complex,298,cos_theta3,0.154008233815206
equilibrium_dt2p5e-4,complex,298,cos_theta1_plus_cos_theta3,0.0013175698478862035
equilibrium_dt2p5e-4,complex,299,I2,0.0007796878803627717
equilibrium_dt2p5e-4,complex,299,I1_plus_I3,0.00338293088974788
equilibrium_dt2p5e-4,complex,299,cos_theta3,0.1459941609493057
equilibrium_dt2p5e-4,complex,299,cos_theta1_plus_cos_theta3,0.0009888027053928617
equilibrium_dt2p5e-4,complex,300,I2,0.002285971331757672
equilibrium_dt2p5e-4,complex,300,I1_plus_I3,0.00614712508378938
equilibrium_dt2p5e-4,complex,300,cos_theta3,0.13968396758701676
equilibrium_dt2p5e-4,complex,300,cos_theta1_plus_cos_theta3,0.0023717182737330897
equilibrium_dt2p5e-4,complex,301,I2,0.00011119519019633979
equilibrium_dt2p5e-4,complex,301,I1_plus_I3,0.004672985584128001
equilibrium_dt2p5e-4,complex,301,cos_theta3,0.158572422432338
equilibrium_dt2p5e-4,complex,301,cos_theta1_plus_cos_theta3,0.0020524240951832807
equilibrium_dt2p5e-4,complex,302,I2,0.002222920348098562
equilibrium_dt2p5e-4,complex,302,I1_plus_I3,0.005271265531885336
equilibrium_dt2p5e-4,complex,302,cos_theta3,0.1563956229018491
equilibrium_dt2p5e-4,complex,302,cos_theta1_plus_cos_theta3,0.0033233920856057444
equilibrium_dt2p5e-4,complex,303,I2,0.0013976829591398128
