timestep,i,j,theta1,theta3,target_density,reconstructed_density,difference
fine,26,2,-0.36651914291880927,-2.879793265790644,0.025931631122149534,0.026151598471189964,0.00021996734904042997
fine,26,3,-0.36651914291880927,-2.7750735106709836,0.027612912700398787,0.025692877376837647,-0.0019200353235611402
fine,26,4,-0.36651914291880927,-2.670353755551324,0.026330579293259635,0.02637953554086565,4.895624760601486e-05
fine,26,5,-0.36651914291880927,-2.5656340004316647,0.02536170516342097,0.026085994098385704,0.0007242889349647341
fine,26,6,-0.36651914291880927,-2.4609142453120048,0.024164860650091095,0.025194617511908504,0.0010297568618174088
fine,26,7,-0.36651914291880927,-2.356194490192345,0.022882527242951728,0.023614662308014595,0.0007321350650628666
fine,26,8,-0.36651914291880927,-2.2514747350726854,0.021942149411049605,0.02206206341540841,0.00011991400435880373
fine,26,9,-0.36651914291880927,-2.1467549799530254,0.021315230856448274,0.023161996528401924,0.0018467656719536492
fine,26,10,-0.36651914291880927,-2.0420352248333655,0.021030267877083907,0.02115373566352301,0.00012346778643910344
fine,26,11,-0.36651914291880927,-1.9373154697137058,0.020118386343118206,0.019913101198161868,-0.0002052851449563381
fine,26,12,-0.36651914291880927,-1.8325957145940461,0.018266126977250424,0.020517063953596638,0.002250936976346214
fine,26,13,-0.36651914291880927,-1.7278759594743862,0.01937748259677112,0.019207498171883972,-0.0001699844248871478
fine,26,14,-0.36651914291880927,-1.6231562043547265,0.018608082552487522,0.020860634327337715,0.002252551774850193
fine,26,15,-0.36651914291880927,-1.5184364492350668,0.016727326888683305,0.017610730816903356,0.0008834039282200508
fine,26,16,-0.36651914291880927,-1.413716694115407,0.017468230635030436,0.01568358096864805,-0.001784649666382386
fine,26,17,-0.36651914291880927,-1.3089969389957472,0.015758452758844712,0.016267458578773583,0.0005090058199288712
fine,26,18,-0.36651914291880927,-1.2042771838760875,0.016271386121700458,0.014990354512373093,-0.0012810316093273648
fine,26,19,-0.36651914291880927,-1.0995574287564276,0.014960556416624762,0.016415627799820243,0.001455071383195481
fine,26,20,-0.36651914291880927,-0.9948376736367679,0.015843941652654,0.015304353698158427,-0.000539587954495574
fine,26,21,-0.36651914291880927,-0.8901179185171082,0.014219652670277659,0.014536093917834753,0.0003164412475570935
fine,26,22,-0.36651914291880927,-0.7853981633974485,0.013307771136311902,0.014171700248118105,0.0008639291118062026
fine,26,23,-0.36651914291880927,-0.6806784082777886,0.014248148968214027,0.01392936792795818,-0.00031878104025584615
fine,26,24,-0.36651914291880927,-0.5759586531581289,0.01359273411567624,0.012297408264430343,-0.0012953258512458966
fine,26,25,-0.36651914291880927,-0.4712388980384692,0.01347874892393047,0.013035770089974905,-0.0004429788339555662
fine,26,26,-0.36651914291880927,-0.36651914291880927,0.012367393304409774,0.012906578806190902,0.0005391855017811281
fine,26,27,-0.36651914291880927,-0.2617993877991496,0.012823334071392679,0.01189043696697033,-0.0009328971044223495
fine,26,28,-0.36651914291880927,-0.15707963267948988,0.010885585811715517,0.01299394478536734,0.0021083589736518218
fine,26,29,-0.36651914291880927,-0.05235987755982996,0.012338897006473348,0.011710045413224087,-0.0006288515932492602
fine,26,30,-0.36651914291880927,0.05235987755982974,0.011512504366316983,0.010666082110163838,-0.000846422256153145
fine,26,31,-0.36651914291880927,0.15707963267948943,0.011256037684889081,0.01237196812037248,0.0011159304354833987
fine,26,32,-0.36651914291880927,0.26179938779914935,0.010771600619969806,0.01138322124296033,0.000611620622990524
fine,26,33,-0.36651914291880927,0.36651914291880905,0.010515133938541995,0.011027128000709742,0.0005119940621677466
fine,26,34,-0.36651914291880927,0.47123889803846875,0.010629119130287665,0.011128359155859927,0.0004992400255722611
fine,26,35,-0.36651914291880927,0.5759586531581287,0.011484008068380507,0.010644637333005053,-0.000839370735375454
fine,26,36,-0.36651914291880927,0.6806784082777884,0.011170548791079845,0.010310368752012584,-0.0008601800390672602
fine,26,37,-0.36651914291880927,0.7853981633974481,0.011512504366316937,0.011696070834648012,0.0001835664683310749
fine,26,38,-0.36651914291880927,0.890117918517108,0.011370022876634795,0.010798433974131562,-0.0005715889025032332
fine,26,39,-0.36651914291880927,0.9948376736367677,0.010999571003461278,0.010295431219044894,-0.0007041397844163837
fine,26,40,-0.36651914291880927,1.0995574287564271,0.011626489558062697,0.010709347438407206,-0.0009171421196554914
fine,26,41,-0.36651914291880927,1.204277183876087,0.011711978451871882,0.010858717402456919,-0.0008532610494149627
fine,26,42,-0.36651914291880927,1.308996938995747,0.012538371092028398,0.012591203433746536,5.2832341718137346e-05
fine,26,43,-0.36651914291880927,1.4137166941154065,0.013165289646629818,0.012845206554388202,-0.0003200830922416159
fine,26,44,-0.36651914291880927,1.5184364492350664,0.012281904410600439,0.012910106237959483,0.0006282018273590442
fine,26,45,-0.36651914291880927,1.6231562043547263,0.012395889602346256,0.011901119888422141,-0.0004947697139241151
fine,26,46,-0.36651914291880927,1.7278759594743858,0.013165289646629818,0.013465449444742395,0.00030015979811257726
fine,26,47,-0.36651914291880927,1.8325957145940457,0.013450252625993985,0.01422777151178919,0.0007775188857952042
fine,26,48,-0.36651914291880927,1.9373154697137056,0.015074541608370507,0.015563097964055429,0.0004885563556849219
fine,26,49,-0.36651914291880927,2.042035224833365,0.015131534204243364,0.014931518895657844,-0.00020001530858551955
fine,26,50,-0.36651914291880927,2.146754979953025,0.015359504587734656,0.015243605356567602,-0.00011589923116705342
fine,26,51,-0.36651914291880927,2.251474735072685,0.015672963865035496,0.01634258374223298,0.0006696198771974846
fine,26,52,-0.36651914291880927,2.3561944901923444,0.016442363909319056,0.01706803938706989,0.0006256754777508346
fine,26,53,-0.36651914291880927,2.4609142453120043,0.019291993702961713,0.018129720610552704,-0.0011622730924090094
fine,26,54,-0.36651914291880927,2.5656340004316642,0.01937748259677116,0.018291030283147387,-0.0010864523136237744
fine,26,55,-0.36651914291880927,2.6703537555513237,0.019918912257563294,0.021179423216820526,0.001260510959257232
fine,26,56,-0.36651914291880927,2.7750735106709836,0.022255608688350217,0.020584928001934562,-0.0016706806864156543
fine,26,57,-0.36651914291880927,2.8797932657906435,0.021942149411049695,0.022584234933145934,0.0006420855220962383
fine,26,58,-0.36651914291880927,2.984513020910303,0.022797038349142543,0.0238015155231905,0.0010044771740479568
fine,26,59,-0.36651914291880927,3.089232776029963,0.024136364352154462,0.026629384982387896,0.0024930206302334335
fine,27,0,-0.2617993877991496,-3.089232776029963,0.024022379160408953,0.025688270950652025,0.0016658917902430716
fine,27,1,-0.2617993877991496,-2.9845130209103035,0.026729527464369744,0.025087207181352333,-0.0016423202830174108
fine,27,2,-0.2617993877991496,-2.879793265790644,0.026188097803577493,0.02625175131045135,6.365350687385571e-05
fine,27,3,-0.2617993877991496,-2.7750735106709836,0.023993882862472525,0.026817783234871512,0.0028239003723989874
fine,27,4,-0.2617993877991496,-2.670353755551324,0.02564666814278547,0.02612681798103994,0.00048014983825447194
fine,27,5,-0.2617993877991496,-2.5656340004316647,0.024136364352154667,0.0249371563928255,0.0008007920406708328
fine,27,6,-0.2617993877991496,-2.4609142453120048,0.023708919883108342,0.024184989423283815,0.0004760695401754729
fine,27,7,-0.2617993877991496,-2.356194490192345,0.022911023540888253,0.024966778044785375,0.002055754503897122
fine,27,8,-0.2617993877991496,-2.2514747350726854,0.02137222345232113,0.02305896968941647,0.0016867462370953393
fine,27,9,-0.2617993877991496,-2.1467549799530254,0.02345245320168049,0.021964194788630265,-0.0014882584130502252
fine,27,10,-0.2617993877991496,-2.0420352248333655,0.020973275281211137,0.023392676940937194,0.0024194016597260566
fine,27,11,-0.2617993877991496,-1.9373154697137058,0.019263497405025445,0.020075345140776756,0.0008118477357513115
fine,27,12,-0.2617993877991496,-1.8325957145940461,0.019291993702961918,0.019543550682609833,0.0002515569796479149
fine,27,13,-0.2617993877991496,-1.7278759594743862,0.020032897449309053,0.020116357979307966,8.346052999891329e-05
fine,27,14,-0.2617993877991496,-1.6231562043547265,0.017724697316458326,0.018125162671007944,0.000400465354549618
fine,27,15,-0.2617993877991496,-1.5184364492350668,0.017981163997886216,0.018308568018566923,0.00032740402068070704
fine,27,16,-0.2617993877991496,-1.413716694115407,0.01664183799487409,0.018416946539298432,0.0017751085444243433
fine,27,17,-0.2617993877991496,-1.3089969389957472,0.016442363909319056,0.016493373961652222,5.101005233316622e-05
fine,27,18,-0.2617993877991496,-1.2042771838760875,0.01601491944027267,0.01654829350010788,0.0005333740598352094
fine,27,19,-0.2617993877991496,-1.0995574287564276,0.01615740092995481,0.015108631741466995,-0.0010487691884878154
fine,27,20,-0.2617993877991496,-0.9948376736367679,0.016014919440272637,0.01483390968718868,-0.0011810097530839565
fine,27,21,-0.2617993877991496,-0.8901179185171082,0.014647097139324146,0.015258537822826311,0.0006114406835021659
fine,27,22,-0.2617993877991496,-0.7853981633974485,0.013877697095040522,0.014048086462047249,0.00017038936700672705
fine,27,23,-0.2617993877991496,-0.6806784082777886,0.013621230413612666,0.014378803841346195,0.0007575734277335284
fine,27,24,-0.2617993877991496,-0.5759586531581289,0.013165289646629873,0.013849448837558788,0.0006841591909289152
fine,27,25,-0.2617993877991496,-0.4712388980384692,0.013222282242502673,0.013093620304204773,-0.00012866193829789985
fine,27,26,-0.2617993877991496,-0.36651914291880927,0.013022808156947677,0.01356999472157462,0.0005471865646269423
fine,27,27,-0.2617993877991496,-0.2617993877991496,0.011683482153935602,0.012457290509431257,0.0007738083554956546
fine,27,28,-0.2617993877991496,-0.15707963267948988,0.012851830369329109,0.012327743778095264,-0.0005240865912338449
fine,27,29,-0.2617993877991496,-0.05235987755982996,0.011313030280761987,0.01182721474372031,0.0005141844629583236
fine,27,30,-0.2617993877991496,0.05235987755982974,0.011683482153935602,0.011206533886215368,-0.0004769482677202345
fine,27,31,-0.2617993877991496,0.15707963267948943,0.010971074705524848,0.011487087747275408,0.0005160130417505605
fine,27,32,-0.2617993877991496,0.26179938779914935,0.011341526578698413,0.010702934891236615,-0.0006385916874617984
fine,27,33,-0.2617993877991496,0.36651914291880905,0.010714608024097039,0.010902450054491737,0.00018784203039469774
fine,27,34,-0.2617993877991496,0.47123889803846875,0.011341526578698413,0.012053093619657644,0.0007115670409592306
fine,27,35,-0.2617993877991496,0.5759586531581287,0.010999571003461276,0.010974888832795232,-2.4682170666043626e-05
fine,27,36,-0.2617993877991496,0.6806784082777884,0.011711978451872029,0.01011404942923084,-0.001597929022641189
fine,27,37,-0.2617993877991496,0.7853981633974481,0.01125603768488913,0.011044092681472375,-0.00021194500341675457
fine,27,38,-0.2617993877991496,0.890117918517108,0.011341526578698413,0.010463375038230761,-0.0008781515404676522
fine,27,39,-0.2617993877991496,0.9948376736367677,0.011170548791079891,0.011372167466875206,0.00020161867579531444
fine,27,40,-0.2617993877991496,1.0995574287564271,0.010771600619969898,0.011310517757269817,0.0005389171372999196
fine,27,41,-0.2617993877991496,1.204277183876087,0.011654985855999075,0.012435926206022532,0.0007809403500234572
fine,27,42,-0.2617993877991496,1.308996938995747,0.012652356283774166,0.011489784204452071,-0.0011625720793220946
fine,27,43,-0.2617993877991496,1.4137166941154065,0.011854459941554171,0.012352824482852071,0.0004983645412979
fine,27,44,-0.2617993877991496,1.5184364492350664,0.012481378496155488,0.011980928533338831,-0.0005004499628166563
fine,27,45,-0.2617993877991496,1.6231562043547263,0.012082430325045598,0.013035796750466585,0.0009533664254209873
fine,27,46,-0.2617993877991496,1.7278759594743858,0.013051304454884161,0.013877705132938857,0.0008264006780546954
fine,27,47,-0.2617993877991496,1.8325957145940457,0.013849200797104035,0.014447218711042577,0.0005980179139385422
fine,27,48,-0.2617993877991496,1.9373154697137056,0.014191156372341293,0.014509101146212636,0.00031794477387134257
fine,27,49,-0.2617993877991496,2.042035224833365,0.016157400929954845,0.014881844069401073,-0.0012755568605537712
fine,27,50,-0.2617993877991496,2.146754979953025,0.015843941652654,0.014450912742784839,-0.001393028909869162
fine,27,51,-0.2617993877991496,2.251474735072685,0.015672963865035566,0.01586155386200315,0.0001885899969675843
fine,27,52,-0.2617993877991496,2.3561944901923444,0.018009660295822683,0.01627868988961675,-0.0017309704062059318
fine,27,53,-0.2617993877991496,2.4609142453120043,0.01846560106280538,0.018446952635608044,-1.8648427197336115e-05
fine,27,54,-0.2617993877991496,2.5656340004316642,0.01974793446994481,0.018391393122438482,-0.0013565413475063286
fine,27,55,-0.2617993877991496,2.6703537555513237,0.020032897449309094,0.021014037092785976,0.0009811396434768818
fine,27,56,-0.2617993877991496,2.7750735106709836,0.021628690133748896,0.019771276286575358,-0.0018574138471735384
fine,27,57,-0.2617993877991496,2.8797932657906435,0.022312601284223358,0.021264571032860512,-0.0010480302513628456
fine,27,58,-0.2617993877991496,2.984513020910303,0.02328147541406192,0.023510739193303626,0.00022926377924170627
fine,27,59,-0.2617993877991496,3.089232776029963,0.02524771997167526,0.02446170487085934,-0.0007860151008159191
fine,28,0,-0.15707963267948988,-3.089232776029963,0.024934260694374547,0.02502716414780794,9.290345343339335e-05
fine,28,1,-0.15707963267948988,-2.9845130209103035,0.024877268098501798,0.02595243670106694,0.0010751686025651415
fine,28,2,-0.15707963267948988,-2.879793265790644,0.025732157036594535,0.026272352889909294,0.0005401958533147594
fine,28,3,-0.15707963267948988,-2.7750735106709836,0.025589675546912397,0.024578046297597342,-0.0010116292493150547
fine,28,4,-0.15707963267948988,-2.670353755551324,0.026074112611831776,0.024452406990481432,-0.0016217056213503438
fine,28,5,-0.15707963267948988,-2.5656340004316647,0.023851401372790283,0.025122430265517966,0.0012710288927276839
fine,28,6,-0.15707963267948988,-2.4609142453120048,0.022797038349142543,0.024948137194314587,0.002151098845172044
fine,28,7,-0.15707963267948988,-2.356194490192345,0.02359493469136243,0.02360840962886453,1.3474937502099688e-05
fine,28,8,-0.15707963267948988,-2.2514747350726854,0.02225560868835031,0.023618800614311115,0.0013631919259608043
fine,28,9,-0.15707963267948988,-2.1467549799530254,0.021999142006922556,0.022579126578182496,0.0005799845712599408
fine,28,10,-0.15707963267948988,-2.0420352248333655,0.02171417902755818,0.021377529875121756,-0.00033664915243642596
fine,28,11,-0.15707963267948988,-1.9373154697137058,0.02080229749359248,0.021562855496042782,0.0007605580024503018
fine,28,12,-0.15707963267948988,-1.8325957145940461,0.01892154182978827,0.021327616456556026,0.002406074626767757
fine,28,13,-0.15707963267948988,-1.7278759594743862,0.019291993702961835,0.02072656989860468,0.0014345761956428456
fine,28,14,-0.15707963267948988,-1.6231562043547265,0.020032897449308924,0.018727891613571798,-0.0013050058357371268
fine,28,15,-0.15707963267948988,-1.5184364492350668,0.01726875654947544,0.01741380461172598,0.00014504806225053984
fine,28,16,-0.15707963267948988,-1.413716694115407,0.017211763953602584,0.019326138382199293,0.002114374428596709
fine,28,17,-0.15707963267948988,-1.3089969389957472,0.016413867611382558,0.016662902784573667,0.0002490351731911089
