I1_I2_I3,theta1,theta3,log_density,density
4.0,-2.4609142453120048,-0.6283185307179586,-18.670878267480642,7.78646966784576e-09
4.0,-2.4609142453120048,-0.5759586531581289,-18.78269161831391,6.962747962567353e-09
4.0,-2.4609142453120048,-0.5235987755982991,-18.886916076169335,6.273596287417279e-09
4.0,-2.4609142453120048,-0.47123889803846897,-18.983277799791626,5.697275266642161e-09
4.0,-2.4609142453120048,-0.41887902047863923,-19.071527783388802,5.216037706252156e-09
4.0,-2.4609142453120048,-0.3665191429188095,-19.15144325958152,4.815416670160191e-09
4.0,-2.4609142453120048,-0.3141592653589793,-19.222829489966028,4.483645068546845e-09
4.0,-2.4609142453120048,-0.2617993877991496,-19.28552165329718,4.2111854332335064e-09
4.0,-2.4609142453120048,-0.20943951023931984,-19.339386508930556,3.9903515229690446e-09
4.0,-2.4609142453120048,-0.15707963267948966,-19.384323535512237,3.815006244007039e-09
4.0,-2.4609142453120048,-0.10471975511965992,-19.420265312177776,3.6803230172989134e-09
4.0,-2.4609142453120048,-0.05235987755983018,-19.447177002669473,3.5826001450167472e-09
4.0,-2.4609142453120048,0.0,-19.46505490089215,3.5191199215217458e-09
4.0,-2.4609142453120048,0.05235987755982974,-19.473924084803127,3.4880462026907732e-09
4.0,-2.4609142453120048,0.10471975511965947,-19.4738353003218,3.4883559008117165e-09
4.0,-2.4609142453120048,0.15707963267948966,-19.464861263862065,3.519801419431342e-09
4.0,-2.4609142453120048,0.2094395102393194,-19.447092639666565,3.5829023966724518e-09
4.0,-2.4609142453120048,0.26179938779914913,-19.42063401861207,3.6789663086511282e-09
4.0,-2.4609142453120048,0.3141592653589793,-19.38560028762913,3.810138534799293e-09
4.0,-2.4609142453120048,0.36651914291880905,-19.34211380858309,3.979483465608026e-09
4.0,-2.4609142453120048,0.4188790204786388,-19.290302791272836,4.1910992303528345e-09
4.0,-2.4609142453120048,0.47123889803846897,-19.23030112322188,4.450269756257293e-09
4.0,-2.4609142453120048,0.5235987755982987,-19.162249706659164,4.763659285159851e-09
4.0,-2.4609142453120048,0.5759586531581284,-19.08629907725418,5.139556335506102e-09
4.0,-2.4609142453120048,0.6283185307179586,-19.002612792987236,5.588176597920661e-09
4.0,-2.4609142453120048,0.6806784082777884,-18.91137085237019,6.122037614008018e-09
4.0,-2.4609142453120048,0.7330382858376181,-18.812772294459936,6.756422557376444e-09
4.0,-2.4609142453120048,0.7853981633974483,-18.707036197888826,7.509956241471865e-09
4.0,-2.4609142453120048,0.837758040957278,-18.594400554673715,8.405323728273067e-09
4.0,-2.4609142453120048,0.8901179185171078,-18.47511893191423,9.470170441023589e-09
4.0,-2.4609142453120048,0.9424777960769379,-18.349455386747376,1.0738231923961743e-08
4.0,-2.4609142453120048,0.9948376736367672,-18.217678646105743,1.2250750382643353e-08
4.0,-2.4609142453120048,1.0471975511965974,-18.080056935588367,1.4058242820368747e-08
4.0,-2.4609142453120048,1.0995574287564276,-17.936854873752928,1.62226913565522e-08
4.0,-2.4609142453120048,1.1519173063162569,-17.788333452968814,1.882023054303129e-08
4.0,-2.4609142453120048,1.204277183876087,-17.634753378463984,2.1944410463004133e-08
4.0,-2.4609142453120048,1.2566370614359172,-17.47638117679089,2.571011926582286e-08
4.0,-2.4609142453120048,1.3089969389957465,-17.313496831200677,3.025825396926172e-08
4.0,-2.4609142453120048,1.3613568165555767,-17.146401480901822,3.5761230370402266e-08
4.0,-2.4609142453120048,1.413716694115407,-16.97542394724406,4.2429415763633156e-08
4.0,-2.4609142453120048,1.4660765716752362,-16.800925337083093,5.0518545165237494e-08
4.0,-2.4609142453120048,1.5184364492350664,-16.623301475138543,6.033813721691733e-08
4.0,-2.4609142453120048,1.5707963267948966,-16.44298327591606,7.226085522462347e-08
4.0,-2.4609142453120048,1.6231562043547259,-16.260435373314163,8.673265562096514e-08
4.0,-2.4609142453120048,1.675516081914556,-16.07615346824656,1.0428341831631622e-07
4.0,-2.4609142453120048,1.7278759594743862,-15.89066100239406,1.2553753964887818e-07
4.0,-2.4609142453120048,1.7802358370342155,-15.704505893901239,1.5122366152134155e-07
4.0,-2.4609142453120048,1.8325957145940457,-15.518258057366742,1.8218229006490766e-07
4.0,-2.4609142453120048,1.8849555921538759,-15.332508145521986,2.193695370172142e-07
4.0,-2.4609142453120048,1.9373154697137052,-15.147867372046525,2.6385467151832463e-07
4.0,-2.4609142453120048,1.9896753472735353,-14.964967558932628,3.1680874952651076e-07
4.0,-2.4609142453120048,2.0420352248333655,-14.784459988117852,3.794815005822043e-07
4.0,-2.4609142453120048,2.094395102393195,-14.607011514414177,4.531641049806635e-07
4.0,-2.4609142453120048,2.146754979953025,-14.43329684705339,5.391366101414597e-07
4.0,-2.4609142453120048,2.199114857512855,-14.263986826297954,6.38600466413032e-07
4.0,-2.4609142453120048,2.2514747350726845,-14.099733612254782,7.525987556012315e-07
4.0,-2.4609142453120048,2.3038346126325147,-13.941154612985017,8.819287090172969e-07
4.0,-2.4609142453120048,2.356194490192345,-13.788817451339272,1.0270525587667568e-06
4.0,-2.4609142453120048,2.408554367752174,-13.643228222199848,1.188013204484262e-06
4.0,-2.4609142453120048,2.4609142453120043,-13.504824795645252,1.3643604203624888e-06
4.0,-2.4609142453120048,2.5132741228718345,-13.373976125000535,1.5550915724983057e-06
4.0,-2.4609142453120048,2.565634000431664,-13.250987579841617,1.7586086877866467e-06
4.0,-2.4609142453120048,2.617993877991494,-13.136111392025184,1.9726921154719863e-06
4.0,-2.4609142453120048,2.670353755551324,-13.029560528679093,2.1944907812299625e-06
4.0,-2.4609142453120048,2.7227136331111534,-12.931523839742928,2.4205304690191174e-06
4.0,-2.4609142453120048,2.7750735106709836,-12.842180280693388,2.646744190468296e-06
4.0,-2.4609142453120048,2.827433388230814,-12.761710403010829,2.8685312952006666e-06
4.0,-2.4609142453120048,2.879793265790643,-12.690304030777506,3.0808530631339783e-06
4.0,-2.4609142453120048,2.9321531433504733,-12.62816388788591,3.278371057022081e-06
4.0,-2.4609142453120048,2.9845130209103035,-12.575505650134447,3.455630424367125e-06
4.0,-2.4609142453120048,3.0368728984701328,-12.53255526731343,3.6072845628713507e-06
4.0,-2.4609142453120048,3.089232776029963,-12.499544372959498,3.7283515229123433e-06
4.0,-2.4609142453120048,3.141592653589793,-12.476704288716613,3.814487315662386e-06
4.0,-2.408554367752175,-3.141592653589793,-12.606054673683374,3.3516604651653316e-06
4.0,-2.408554367752175,-3.0892327760299634,-12.590837783718593,3.4030523342100995e-06
4.0,-2.408554367752175,-3.036872898470133,-12.586267193506847,3.4186418914986773e-06
4.0,-2.408554367752175,-2.9845130209103035,-12.592518269536951,3.3973383554981295e-06
4.0,-2.408554367752175,-2.9321531433504737,-12.6097314386852,3.3393598244090095e-06
4.0,-2.408554367752175,-2.8797932657906435,-12.638001154815731,3.246278953931892e-06
4.0,-2.408554367752175,-2.827433388230814,-12.677364664500454,3.1209763746661507e-06
4.0,-2.408554367752175,-2.775073510670984,-12.727791169745734,2.967498637077578e-06
4.0,-2.408554367752175,-2.722713633111154,-12.789172022895094,2.7908285834815607e-06
4.0,-2.408554367752175,-2.670353755551324,-12.861312572912482,2.5965872458119756e-06
4.0,-2.408554367752175,-2.6179938779914944,-12.943926284987619,2.3906953689483893e-06
4.0,-2.408554367752175,-2.5656340004316647,-13.036631818889997,2.179027636675858e-06
4.0,-2.408554367752175,-2.5132741228718345,-13.138953854462084,1.967092773963175e-06
4.0,-2.408554367752175,-2.4609142453120048,-13.250328508574883,1.7597681182738858e-06
4.0,-2.408554367752175,-2.408554367752175,-13.370114076943986,1.561109023246215e-06
4.0,-2.408554367752175,-2.356194490192345,-13.49760745836102,1.3742430900748423e-06
4.0,-2.408554367752175,-2.303834612632515,-13.632065957330825,1.2013484096272347e-06
4.0,-2.408554367752175,-2.2514747350726854,-13.772733299238348,1.0437053926887343e-06
4.0,-2.408554367752175,-2.199114857512855,-13.918867806525057,9.018047474794115e-07
4.0,-2.408554367752175,-2.1467549799530254,-14.069769987900347,7.7549059047314e-07
4.0,-2.408554367752175,-2.0943951023931957,-14.224806468725081,6.641176836741797e-07
4.0,-2.408554367752175,-2.0420352248333655,-14.38342735019946,5.667047736580053e-07
4.0,-2.408554367752175,-1.9896753472735358,-14.545174758208429,4.820708421848404e-07
4.0,-2.408554367752175,-1.9373154697137058,-14.709681482412812,4.0894650568138135e-07
4.0,-2.408554367752175,-1.8849555921538759,-14.876660067151857,3.460577850037047e-07
4.0,-2.408554367752175,-1.8325957145940461,-15.045884219758722,2.9218337951464117e-07
4.0,-2.408554367752175,-1.7802358370342162,-15.21716556007235,2.461891829786915e-07
4.0,-2.408554367752175,-1.7278759594743862,-15.39032918998401,2.0704510062777646e-07
4.0,-2.408554367752175,-1.6755160819145565,-15.565191195858379,1.7382944912570808e-07
4.0,-2.408554367752175,-1.6231562043547265,-15.741540232763104,1.4572562957003808e-07
4.0,-2.408554367752175,-1.5707963267948966,-15.919124217253623,1.2201471103193606e-07
4.0,-2.408554367752175,-1.5184364492350668,-16.097642263455917,1.0206639914365168e-07
4.0,-2.408554367752175,-1.4660765716752369,-16.276741479467496,8.53298519466413e-08
4.0,-2.408554367752175,-1.413716694115407,-16.45601801028026,7.132506630136764e-08
4.0,-2.408554367752175,-1.3613568165555772,-16.635021605886354,5.963509428476426e-08
4.0,-2.408554367752175,-1.3089969389957472,-16.813262908311543,4.9899098109432475e-08
4.0,-2.408554367752175,-1.2566370614359172,-16.990222582743087,4.1806141484441296e-08
4.0,-2.408554367752175,-1.2042771838760875,-17.165361402793806,3.5089587503946556e-08
4.0,-2.408554367752175,-1.1519173063162575,-17.338130461271053,2.95219890048447e-08
4.0,-2.408554367752175,-1.0995574287564276,-17.5079808054851,2.4910391144554588e-08
4.0,-2.408554367752175,-1.0471975511965979,-17.674371960951586,2.1092001145856723e-08
4.0,-2.408554367752175,-0.9948376736367681,-17.836778981734223,1.7930207408180574e-08
4.0,-2.408554367752175,-0.9424777960769379,-17.99469783386689,1.531094608633665e-08
4.0,-2.408554367752175,-0.8901179185171082,-18.147649074944564,1.3139418554007225e-08
4.0,-2.408554367752175,-0.8377580409572785,-18.295179936646843,1.133716084215413e-08
4.0,-2.408554367752175,-0.7853981633974483,-18.436865044313052,9.839459617479516e-09
4.0,-2.408554367752175,-0.7330382858376185,-18.572306110973372,8.593101463666325e-09
4.0,-2.408554367752175,-0.6806784082777888,-18.70113101127802,7.554435133342394e-09
4.0,-2.408554367752175,-0.6283185307179586,-18.82299266232324,6.687721108462159e-09
4.0,-2.408554367752175,-0.5759586531581289,-18.93756810632312,5.963739579996675e-09
4.0,-2.408554367752175,-0.5235987755982991,-19.04455810482188,5.358626713699138e-09
4.0,-2.408554367752175,-0.47123889803846897,-19.143687425292786,4.852909449836621e-09
4.0,-2.408554367752175,-0.41887902047863923,-19.23470584698474,4.430710655152622e-09
4.0,-2.408554367752175,-0.3665191429188095,-19.317389758682268,4.0790987861274505e-09
4.0,-2.408554367752175,-0.3141592653589793,-19.391544093641425,3.787558981187467e-09
4.0,-2.408554367752175,-0.2617993877991496,-19.457004269299212,3.5475654079717354e-09
4.0,-2.408554367752175,-0.20943951023931984,-19.513637783806587,3.3522375664011263e-09
4.0,-2.408554367752175,-0.15707963267948966,-19.561345165620807,3.1960659770563504e-09
4.0,-2.408554367752175,-0.10471975511965992,-19.60006005993894,3.0746952080345313e-09
4.0,-2.408554367752175,-0.05235987755983018,-19.629748342609695,2.984754486361266e-09
4.0,-2.408554367752175,0.0,-19.650406255929536,2.9237281950480084e-09
4.0,-2.408554367752175,0.05235987755982974,-19.662057648663488,2.889860376371207e-09
4.0,-2.408554367752175,0.10471975511965947,-19.664750474536426,2.8820889538204768e-09
4.0,-2.408554367752175,0.15707963267948966,-19.65855276822906,2.9000067620101567e-09
4.0,-2.408554367752175,0.2094395102393194,-19.64354838537797,2.9438476540080697e-09
4.0,-2.408554367752175,0.26179938779914913,-19.619832864474933,3.0144969659800915e-09
4.0,-2.408554367752175,0.3141592653589793,-19.58750983033064,3.113526499999876e-09
4.0,-2.408554367752175,0.36651914291880905,-19.546688383097766,3.2432549958401797e-09
4.0,-2.408554367752175,0.4188790204786388,-19.497481870426284,3.406835881408305e-09
4.0,-2.408554367752175,0.47123889803846897,-19.440008298981525,3.6083750197269932e-09
4.0,-2.408554367752175,0.5235987755982987,-19.37439240487328,3.853082325730863e-09
4.0,-2.408554367752175,0.5759586531581284,-19.30076910129139,4.147462641862937e-09
4.0,-2.408554367752175,0.6283185307179586,-19.219287713850147,4.499553290613567e-09
4.0,-2.408554367752175,0.6806784082777884,-19.130116171399496,4.91921844649245e-09
4.0,-2.408554367752175,0.7330382858376181,-19.033444210388804,5.418514099912761e-09
4.0,-2.408554367752175,0.7853981633974483,-18.929484724404293,6.012142129276163e-09
4.0,-2.408554367752175,0.837758040957278,-18.818472669368287,6.718017979998801e-09
4.0,-2.408554367752175,0.8901179185171078,-18.700661403777513,7.557983585867845e-09
4.0,-2.408554367752175,0.9424777960769379,-18.576316937757834,8.55870504729876e-09
4.0,-2.408554367752175,0.9948376736367672,-18.445711161374692,9.752802460660221e-09
4.0,-2.408554367752175,1.0471975511965974,-18.309115547426714,1.1180266330815105e-08
4.0,-2.408554367752175,1.0995574287564276,-18.166796895845504,1.2890220732180983e-08
4.0,-2.408554367752175,1.1519173063162569,-18.019016301104084,1.4943098221903136e-08
4.0,-2.408554367752175,1.204277183876087,-17.86603174051138,1.741329676772189e-08
4.0,-2.408554367752175,1.2566370614359172,-17.708103749378974,2.0392396026551454e-08
4.0,-2.408554367752175,1.3089969389957465,-17.545502916571774,2.399301917608548e-08
4.0,-2.408554367752175,1.3613568165555767,-17.378517667786998,2.8353434498264863e-08
4.0,-2.408554367752175,1.413716694115407,-17.20746104022049,3.3642992802056566e-08
4.0,-2.408554367752175,1.4660765716752362,-17.032675691943833,4.0068486198201436e-08
4.0,-2.408554367752175,1.5184364492350664,-16.854536942884778,4.7881484943271136e-08
4.0,-2.408554367752175,1.5707963267948966,-16.673454012062155,5.738665728847788e-08
4.0,-2.408554367752175,1.6231562043547259,-16.489869774558837,6.895099689652936e-08
4.0,-2.408554367752175,1.675516081914556,-16.304259419389332,8.301376335113737e-08
4.0,-2.408554367752175,1.7278759594743862,-16.117128463422738,1.000967655412276e-07
4.0,-2.408554367752175,1.7802358370342155,-15.929010688385535,1.208143595110583e-07
4.0,-2.408554367752175,1.8325957145940457,-15.740466618190608,1.4588216674479057e-07
4.0,-2.408554367752175,1.8849555921538759,-15.552082990574439,1.7612304082336648e-07
4.0,-2.408554367752175,1.9373154697137052,-15.364473216933206,2.124682615957715e-07
4.0,-2.408554367752175,1.9896753472735353,-15.178278147813879,2.5595142723977645e-07
4.0,-2.408554367752175,2.0420352248333655,-14.994165814082061,3.076922277611978e-07
4.0,-2.408554367752175,2.094395102393195,-14.81282850120253,3.688674390550875e-07
4.0,-2.408554367752175,2.146754979953025,-14.634975750030229,4.4066726384649033e-07
4.0,-2.408554367752175,2.199114857512855,-14.461322669026828,5.24236630819083e-07
4.0,-2.408554367752175,2.2514747350726845,-14.29257407532218,6.206031089717227e-07
4.0,-2.408554367752175,2.3038346126325147,-14.129406109070098,7.305953340490541e-07
4.0,-2.408554367752175,2.356194490192345,-13.972447752757343,8.547577403686864e-07
4.0,-2.408554367752175,2.408554367752174,-13.822264934248162,9.93268383244635e-07
4.0,-2.408554367752175,2.4609142453120043,-13.679349576070845,1.145866342481428e-06
4.0,-2.408554367752175,2.5132741228718345,-13.544115188749421,1.3117936106803023e-06
4.0,-2.408554367752175,2.565634000431664,-13.416899572953136,1.489753969244814e-06
4.0,-2.408554367752175,2.617993877991494,-13.297974084501096,1.677889029841202e-06
4.0,-2.408554367752175,2.670353755551324,-13.187557910574307,1.8737703808058266e-06
4.0,-2.408554367752175,2.7227136331111534,-13.085835076666136,2.07440731446309e-06
4.0,-2.408554367752175,2.7750735106709836,-12.992971595465331,2.276271875867489e-06
4.0,-2.408554367752175,2.827433388230814,-12.90913035679875,2.4753460419222117e-06
4.0,-2.408554367752175,2.879793265790643,-12.834482006180693,2.667198183021799e-06
4.0,-2.408554367752175,2.9321531433504733,-12.76921100253872,2.8470960796993224e-06
4.0,-2.408554367752175,2.9845130209103035,-12.713517017036384,3.01016092542466e-06
4.0,-2.408554367752175,3.0368728984701328,-12.667612551604195,3.1515613804378272e-06
4.0,-2.408554367752175,3.089232776029963,-12.631717932682296,3.2667402598559285e-06
4.0,-2.408554367752175,3.141592653589793,-12.606054673683374,3.3516604651653316e-06
4.0,-2.356194490192345,-3.141592653589793,-12.744888679453368,2.9171930756926046e-06
4.0,-2.356194490192345,-3.0892327760299634,-12.726731966540056,2.970643486370021e-06
4.0,-2.356194490192345,-3.036872898470133,-12.719271041546785,2.9928901216449184e-06
4.0,-2.356194490192345,-2.9845130209103035,-12.722678601211557,2.982709026181876e-06
4.0,-2.356194490192345,-2.9321531433504737,-12.737094062573108,2.9400203273495637e-06
4.0,-2.356194490192345,-2.8797932657906435,-12.76261304757577,2.8659431992587805e-06
4.0,-2.356194490192345,-2.827433388230814,-12.799276649822932,2.762770299807289e-06
4.0,-2.356194490192345,-2.775073510670984,-12.847060944523133,2.6338577944950813e-06
4.0,-2.356194490192345,-2.722713633111154,-12.905867338335703,2.483436333967285e-06
4.0,-2.356194490192345,-2.670353755551324,-12.975514419232256,2.3163580326847166e-06
4.0,-2.356194490192345,-2.6179938779914944,-13.05573199831885,2.137802772274577e-06
4.0,-2.356194490192345,-2.5656340004316647,-13.146158072673384,1.9529723328190446e-06
4.0,-2.356194490192345,-2.5132741228718345,-13.246339477208279,1.7668019081728766e-06
4.0,-2.356194490192345,-2.4609142453120048,-13.355736979950333,1.583715356418965e-06
4.0,-2.356194490192345,-2.408554367752175,-13.473735423703555,1.4074437760428222e-06
4.0,-2.356194490192345,-2.356194490192345,-13.599659154889384,1.2409179687051465e-06
4.0,-2.356194490192345,-2.303834612632515,-13.732792393122958,1.0862356260137373e-06
4.0,-2.356194490192345,-2.2514747350726854,-13.872403452421368,9.446952460453434e-07
4.0,-2.356194490192345,-2.199114857512855,-14.017770968927481,8.168821751677996e-07
4.0,-2.356194490192345,-2.1467549799530254,-14.168209690964582,7.02788607471632e-07
4.0,-2.356194490192345,-2.0943951023931957,-14.323093091568252,6.019490128010783e-07
4.0,-2.356194490192345,-2.0420352248333655,-14.481870163534238,5.135747936628619e-07
4.0,-2.356194490192345,-1.9896753472735358,-14.64407428960192,4.366760200871072e-07
4.0,-2.356194490192345,-1.9373154697137058,-14.809323031378995,3.701627617624665e-07
4.0,-2.356194490192345,-1.8849555921538759,-14.977308957659986,3.1292291407153877e-07
4.0,-2.356194490192345,-1.8325957145940461,-15.147783016199527,2.638769301414341e-07
4.0,-2.356194490192345,-1.7802358370342162,-15.320533095869877,2.2201229008352611e-07
4.0,-2.356194490192345,-1.7278759594743862,-15.495360975648822,1.864018563754366e-07
4.0,-2.356194490192345,-1.6755160819145565,-15.67206065619676,1.562106131108842e-07
4.0,-2.356194490192345,-1.6231562043547265,-15.850400276559377,1.3069489492592473e-07
4.0,-2.356194490192345,-1.5707963267948966,-16.03010881120466,1.0919737512900732e-07
4.0,-2.356194490192345,-1.5184364492350668,-16.21086787934831,9.114010679448447e-08
4.0,-2.356194490192345,-1.4660765716752369,-16.392308433187935,7.601703073179421e-08
4.0,-2.356194490192345,-1.413716694115407,-16.574011776170867,6.338670003289166e-08
4.0,-2.356194490192345,-1.3613568165555772,-16.755514178768735,5.286553732223048e-08
4.0,-2.356194490192345,-1.3089969389957472,-16.936314235606243,4.4121694547389687e-08
4.0,-2.356194490192345,-1.2566370614359172,-17.11588203995549,3.686946851337403e-08
4.0,-2.356194490192345,-1.2042771838760875,-17.29366925930571,3.086418893385456e-08
4.0,-2.356194490192345,-1.1519173063162575,-17.469119281304984,2.5897503022013306e-08
4.0,-2.356194490192345,-1.0995574287564276,-17.6416767408786,2.1793006074889724e-08
4.0,-2.356194490192345,-1.0471975511965979,-17.8107959065961,1.8402194620399767e-08
4.0,-2.356194490192345,-0.9948376736367681,-17.975947574943845,1.5600738642340753e-08
4.0,-2.356194490192345,-0.9424777960769379,-18.13662428500342,1.3285079347971129e-08
4.0,-2.356194490192345,-0.8901179185171082,-18.292343821150492,1.1369359978354809e-08
4.0,-2.356194490192345,-0.8377580409572785,-18.442651117022233,9.782692177356383e-09
4.0,-2.356194490192345,-0.7853981633974483,-18.587118805689254,8.466752569062346e-09
4.0,-2.356194490192345,-0.7330382858376185,-18.725346768963632,7.37369596275972e-09
4.0,-2.356194490192345,-0.6806784082777888,-18.85696110962018,6.464364619361757e-09
4.0,-2.356194490192345,-0.6283185307179586,-18.98161299061267,5.706768042438732e-09
4.0,-2.356194490192345,-0.5759586531581289,-19.0989777464875,5.074804948818504e-09
4.0,-2.356194490192345,-0.5235987755982991,-19.208754574415252,4.547198197538089e-09
4.0,-2.356194490192345,-0.47123889803846897,-19.310666967191917,4.106614102972491e-09
4.0,-2.356194490192345,-0.41887902047863923,-19.404463880890408,3.738939279361231e-09
4.0,-2.356194490192345,-0.3665191429188095,-19.48992146584537,3.4326905517428582e-09
4.0,-2.356194490192345,-0.3141592653589793,-19.566845062612586,3.1785361935932633e-09
4.0,-2.356194490192345,-0.2617993877991496,-19.635071098351183,2.968909573990662e-09
4.0,-2.356194490192345,-0.20943951023931984,-19.694468522859484,2.7976990572718123e-09
4.0,-2.356194490192345,-0.15707963267948966,-19.744939488743658,2.6600005995883954e-09
4.0,-2.356194490192345,-0.10471975511965992,-19.786419084435185,2.5519218768929956e-09
4.0,-2.356194490192345,-0.05235987755983018,-19.81887404459258,2.470428932272636e-09
4.0,-2.356194490192345,0.0,-19.842300467833123,2.41322823829456e-09
4.0,-2.356194490192345,0.05235987755982974,-19.8567206571119,2.378678734208269e-09
4.0,-2.356194490192345,0.10471975511965947,-19.862179266867262,2.3657298289277606e-09
4.0,-2.356194490192345,0.15707963267948966,-19.858739004449113,2.3738825761036505e-09
4.0,-2.356194490192345,0.2094395102393194,-19.84647620109664,2.403172251039669e-09
4.0,-2.356194490192345,0.26179938779914913,-19.82547663907356,2.454171421774429e-09
4.0,-2.356194490192345,0.3141592653589793,-19.79583208005003,2.5280133494218025e-09
4.0,-2.356194490192345,0.36651914291880905,-19.757637955215063,2.6264362301932425e-09
4.0,-2.356194490192345,0.4188790204786388,-19.710992615830467,2.751849472592303e-09
4.0,-2.356194490192345,0.47123889803846897,-19.655998381293372,2.9074239705737312e-09
4.0,-2.356194490192345,0.5235987755982987,-19.592764363276288,3.097209279657755e-09
4.0,-2.356194490192345,0.5759586531581284,-19.52141072422379,3.326281830411817e-09
4.0,-2.356194490192345,0.6283185307179586,-19.442073708015126,3.6009299405781637e-09
4.0,-2.356194490192345,0.6806784082777884,-19.354910533174852,3.928883558719566e-09
4.0,-2.356194490192345,0.7330382858376181,-19.26010313214393,4.319599565560636e-09
4.0,-2.356194490192345,0.7853981633974483,-19.157859802309385,4.784617261876005e-09
4.0,-2.356194490192345,0.837758040957278,-19.048414126788195,5.338003518682026e-09
4.0,-2.356194490192345,0.8901179185171078,-18.932021011022353,5.996912934612917e-09
4.0,-2.356194490192345,0.9424777960769379,-18.80895030373092,6.782294952284299e-09
4.0,-2.356194490192345,0.9948376736367672,-18.67947910774245,7.719786662039178e-09
4.0,-2.356194490192345,1.0471975511965974,-18.543884362324626,8.840836285629382e-09
4.0,-2.356194490192345,1.0995574287564276,-18.402437401618432,1.0184107686927492e-08
4.0,-2.356194490192345,1.1519173063162569,-18.255401836924012,1.1797221056176387e-08
4.0,-2.356194490192345,1.204277183876087,-18.103035310389025,1.373889039915255e-08
4.0,-2.356194490192345,1.2566370614359172,-17.945594667655627,1.6081526153501692e-08
4.0,-2.356194490192345,1.3089969389957465,-17.783343270537117,1.8914381647061725e-08
4.0,-2.356194490192345,1.3613568165555767,-17.616558833467323,2.234733341116468e-08
4.0,-2.356194490192345,1.413716694115407,-17.445540395852287,2.6515393233756806e-08
4.0,-2.356194490192345,1.4660765716752362,-17.270613637934755,3.158404850549957e-08
4.0,-2.356194490192345,1.5184364492350664,-17.092134378376862,3.775551125577765e-08
4.0,-2.356194490192345,1.5707963267948966,-16.9104905010936,4.5275920544431144e-08
4.0,-2.356194490192345,1.6231562043547259,-16.72610269028079,5.444348257734256e-08
4.0,-2.356194490192345,1.675516081914556,-16.53942432276797,6.561743999361425e-08
4.0,-2.356194490192345,1.7278759594743862,-16.350940838371102,7.922762183617425e-08
4.0,-2.356194490192345,1.7802358370342155,-16.161168961144735,9.57841167978484e-08
4.0,-2.356194490192345,1.8325957145940457,-15.970656219273447,1.1588630923190861e-07
4.0,-2.356194490192345,1.8849555921538759,-15.779981157891578,1.4023010479620018e-07
4.0,-2.356194490192345,1.9373154697137052,-15.589754326847812,1.6961166663248927e-07
4.0,-2.356194490192345,1.9896753472735353,-15.400619556925342,2.049254552376993e-07
4.0,-2.356194490192345,2.0420352248333655,-15.21325438827016,2.4715395663706e-07
4.0,-2.356194490192345,2.094395102393195,-15.028368067045616,2.973463942808871e-07
4.0,-2.356194490192345,2.146754979953025,-14.846695539386756,3.565841645053902e-07
4.0,-2.356194490192345,2.199114857512855,-14.668986451645528,4.259318620772736e-07
4.0,-2.356194490192345,2.2514747350726845,-14.495989206780585,5.063745587667768e-07
4.0,-2.356194490192345,2.3038346126325147,-14.328431344694415,5.987442182146298e-07
4.0,-2.356194490192345,2.356194490192345,-14.166998555621161,7.036402952435678e-07
4.0,-2.356194490192345,2.408554367752174,-14.012315207284477,8.213510691312316e-07
4.0,-2.356194490192345,2.4609142453120043,-13.864929229037779,9.517825624428752e-07
4.0,-2.356194490192345,2.5132741228718345,-13.725303582755929,1.0944007740936851e-06
4.0,-2.356194490192345,2.565634000431664,-13.593815520698394,1.2481906681772302e-06
4.0,-2.356194490192345,2.617993877991494,-13.470763602424661,1.4116326686424676e-06
4.0,-2.356194490192345,2.670353755551324,-13.356381238879974,1.5826953622640333e-06
4.0,-2.356194490192345,2.7227136331111534,-13.250854554792776,1.7588426423537958e-06
4.0,-2.356194490192345,2.7750735106709836,-13.154341780068712,1.937054998933553e-06
4.0,-2.356194490192345,2.827433388230814,-13.066991311988556,2.1138675800750326e-06
4.0,-2.356194490192345,2.879793265790643,-12.988956058553805,2.2854307061093333e-06
4.0,-2.356194490192345,2.9321531433504733,-12.920402581155978,2.4476000592369333e-06
4.0,-2.356194490192345,2.9845130209103035,-12.861514672569015,2.5960625294457226e-06
4.0,-2.356194490192345,3.0368728984701328,-12.812492022026742,2.7264994562093165e-06
4.0,-2.356194490192345,3.089232776029963,-12.773545247061273,2.8347827728282755e-06
4.0,-2.356194490192345,3.141592653589793,-12.744888679453368,2.9171930756926046e-06
4.0,-2.303834612632515,-3.141592653589793,-12.893021827700869,2.5155431143142664e-06
4.0,-2.303834612632515,-3.0892327760299634,-12.871785678102425,2.5695348231578365e-06
4.0,-2.303834612632515,-3.036872898470133,-12.861294892585507,2.5966331547293416e-06
4.0,-2.303834612632515,-2.9845130209103035,-12.86172285219286,2.59552213837602e-06
4.0,-2.303834612632515,-2.9321531433504737,-12.873211081367176,2.565874808949811e-06
4.0,-2.303834612632515,-2.8797932657906435,-12.8958589118101,2.5084164212126906e-06
4.0,-2.303834612632515,-2.827433388230814,-12.929713057185417,2.4249174941479025e-06
4.0,-2.303834612632515,-2.775073510670984,-12.974757398663451,2.3181122272570888e-06
4.0,-2.303834612632515,-2.722713633111154,-13.030903487900344,2.1915456476391547e-06
4.0,-2.303834612632515,-2.670353755551324,-13.097982421144549,2.049361204069856e-06
4.0,-2.303834612632515,-2.6179938779914944,-13.175738824813582,1.8960480249948843e-06
