case,source,sector,angle,bin,theta,density
driven,legacy_density,low,theta3,44,0.7417649320975901,0.11742906736670665
driven,legacy_density,low,theta3,45,0.8290313946973065,0.12068810495145324
driven,legacy_density,low,theta3,46,0.9162978572970228,0.12506163384756033
driven,legacy_density,low,theta3,47,1.0035643198967392,0.12514455889766093
driven,legacy_density,low,theta3,48,1.0908307824964556,0.12424970892890892
driven,legacy_density,low,theta3,49,1.178097245096172,0.12866653468435257
driven,legacy_density,low,theta3,50,1.2653637076958888,0.13148367054872004
driven,legacy_density,low,theta3,51,1.3526301702956056,0.1335922705968445
driven,legacy_density,low,theta3,52,1.439896632895322,0.13849944401048994
driven,legacy_density,low,theta3,53,1.5271630954950384,0.1423082809267308
driven,legacy_density,low,theta3,54,1.6144295580947547,0.14337402456638934
driven,legacy_density,low,theta3,55,1.7016960206944711,0.15119227449000378
driven,legacy_density,low,theta3,56,1.7889624832941875,0.15270176204323055
driven,legacy_density,low,theta3,57,1.8762289458939039,0.15713379312259307
driven,legacy_density,low,theta3,58,1.9634954084936203,0.1624620357441562
driven,legacy_density,low,theta3,59,2.050761871093337,0.1669481584577628
driven,legacy_density,low,theta3,60,2.138028333693054,0.17175137002469432
driven,legacy_density,low,theta3,61,2.2252947962927703,0.17732924532360717
driven,legacy_density,low,theta3,62,2.3125612588924866,0.18020941802126197
driven,legacy_density,low,theta3,63,2.399827721492203,0.1890234514899373
driven,legacy_density,low,theta3,64,2.4870941840919194,0.1974399708911227
driven,legacy_density,low,theta3,65,2.574360646691636,0.20105873417363238
driven,legacy_density,low,theta3,66,2.661627109291352,0.20757026274600876
driven,legacy_density,low,theta3,67,2.7488935718910685,0.21577811743113856
driven,legacy_density,low,theta3,68,2.8361600344907854,0.2209176793976277
driven,legacy_density,low,theta3,69,2.923426497090502,0.22674717106432726
driven,legacy_density,low,theta3,70,3.0106929596902186,0.23370696965087515
driven,legacy_density,low,theta3,71,3.097959422289935,0.23515647237256096
driven,legacy_density,middle,theta1,0,-3.097959422289935,0.23897094483576448
driven,legacy_density,middle,theta1,1,-3.0106929596902186,0.2321326344097166
driven,legacy_density,middle,theta1,2,-2.923426497090502,0.22859429055408384
driven,legacy_density,middle,theta1,3,-2.8361600344907854,0.22280668421114455
driven,legacy_density,middle,theta1,4,-2.748893571891069,0.21523761281414783
driven,legacy_density,middle,theta1,5,-2.6616271092913526,0.20702682742130715
driven,legacy_density,middle,theta1,6,-2.574360646691636,0.19702222582441947
driven,legacy_density,middle,theta1,7,-2.4870941840919194,0.1877592153236444
driven,legacy_density,middle,theta1,8,-2.399827721492203,0.18053022805792074
driven,legacy_density,middle,theta1,9,-2.3125612588924866,0.1759717508047592
driven,legacy_density,middle,theta1,10,-2.2252947962927703,0.17064800018776605
driven,legacy_density,middle,theta1,11,-2.138028333693054,0.16313489220919192
driven,legacy_density,middle,theta1,12,-2.0507618710933375,0.15533300559795235
driven,legacy_density,middle,theta1,13,-1.9634954084936207,0.15327570574342655
driven,legacy_density,middle,theta1,14,-1.8762289458939043,0.15017054749889097
driven,legacy_density,middle,theta1,15,-1.7889624832941877,0.14319801804911983
driven,legacy_density,middle,theta1,16,-1.7016960206944713,0.14093980836244133
driven,legacy_density,middle,theta1,17,-1.6144295580947547,0.1365314475648149
driven,legacy_density,middle,theta1,18,-1.5271630954950384,0.13166808173864822
driven,legacy_density,middle,theta1,19,-1.439896632895322,0.1318514659633517
driven,legacy_density,middle,theta1,20,-1.3526301702956054,0.12739210961973957
driven,legacy_density,middle,theta1,21,-1.2653637076958888,0.12317117251030778
driven,legacy_density,middle,theta1,22,-1.1780972450961724,0.11973397500373106
driven,legacy_density,middle,theta1,23,-1.090830782496456,0.11941504083459833
driven,legacy_density,middle,theta1,24,-1.0035643198967397,0.11495758734883867
driven,legacy_density,middle,theta1,25,-0.9162978572970231,0.11608960110414406
driven,legacy_density,middle,theta1,26,-0.8290313946973065,0.11338096183880338
driven,legacy_density,middle,theta1,27,-0.7417649320975901,0.11274147394175682
driven,legacy_density,middle,theta1,28,-0.6544984694978737,0.11063735205987688
driven,legacy_density,middle,theta1,29,-0.5672320068981571,0.1100667602251537
driven,legacy_density,middle,theta1,30,-0.4799655442984405,0.1126924133841064
driven,legacy_density,middle,theta1,31,-0.39269908169872414,0.11041713970785723
driven,legacy_density,middle,theta1,32,-0.30543261909900776,0.11065837265190824
driven,legacy_density,middle,theta1,33,-0.21816615649929139,0.11164041816339908
driven,legacy_density,middle,theta1,34,-0.1308996938995748,0.10981324765342815
driven,legacy_density,middle,theta1,35,-0.04363323129985819,0.11020775501266974
driven,legacy_density,middle,theta1,36,0.04363323129985819,0.11148838032395902
driven,legacy_density,middle,theta1,37,0.13089969389957457,0.11278460807023492
driven,legacy_density,middle,theta1,38,0.21816615649929116,0.11387422115580459
driven,legacy_density,middle,theta1,39,0.30543261909900776,0.1172566994136929
driven,legacy_density,middle,theta1,40,0.39269908169872414,0.1171835202552167
driven,legacy_density,middle,theta1,41,0.4799655442984405,0.11769735211877955
driven,legacy_density,middle,theta1,42,0.5672320068981569,0.11908603422922459
driven,legacy_density,middle,theta1,43,0.6544984694978735,0.12047508772977486
driven,legacy_density,middle,theta1,44,0.7417649320975901,0.12150043948926893
driven,legacy_density,middle,theta1,45,0.8290313946973065,0.12477262615625227
driven,legacy_density,middle,theta1,46,0.9162978572970228,0.12766291123505194
driven,legacy_density,middle,theta1,47,1.0035643198967392,0.129293819985851
driven,legacy_density,middle,theta1,48,1.0908307824964556,0.13014234904585054
driven,legacy_density,middle,theta1,49,1.178097245096172,0.13750915975211586
driven,legacy_density,middle,theta1,50,1.2653637076958888,0.1394713673228627
driven,legacy_density,middle,theta1,51,1.3526301702956056,0.14124663904173362
driven,legacy_density,middle,theta1,52,1.439896632895322,0.14652328996039346
driven,legacy_density,middle,theta1,53,1.5271630954950384,0.1523861857295064
driven,legacy_density,middle,theta1,54,1.6144295580947547,0.15911527042397364
driven,legacy_density,middle,theta1,55,1.7016960206944711,0.16544842604108162
driven,legacy_density,middle,theta1,56,1.7889624832941875,0.17050740799399938
driven,legacy_density,middle,theta1,57,1.8762289458939039,0.17948422340911302
driven,legacy_density,middle,theta1,58,1.9634954084936203,0.1865119024680694
driven,legacy_density,middle,theta1,59,2.050761871093337,0.19190253063458884
driven,legacy_density,middle,theta1,60,2.138028333693054,0.19750878923782994
driven,legacy_density,middle,theta1,61,2.2252947962927703,0.20549049569262662
driven,legacy_density,middle,theta1,62,2.3125612588924866,0.21185592098124187
driven,legacy_density,middle,theta1,63,2.399827721492203,0.22257371478963794
driven,legacy_density,middle,theta1,64,2.4870941840919194,0.22198650328853747
driven,legacy_density,middle,theta1,65,2.574360646691636,0.22907516014630555
driven,legacy_density,middle,theta1,66,2.661627109291352,0.2334969980379108
driven,legacy_density,middle,theta1,67,2.7488935718910685,0.23796371658780116
driven,legacy_density,middle,theta1,68,2.8361600344907854,0.24047746503276754
driven,legacy_density,middle,theta1,69,2.923426497090502,0.2441150383802637
driven,legacy_density,middle,theta1,70,3.0106929596902186,0.24404795321579412
driven,legacy_density,middle,theta1,71,3.097959422289935,0.2414209270065294
driven,legacy_density,middle,theta3,0,-3.097959422289935,0.22880498177427955
driven,legacy_density,middle,theta3,1,-3.0106929596902186,0.22762578278192888
driven,legacy_density,middle,theta3,2,-2.923426497090502,0.22995979016554546
driven,legacy_density,middle,theta3,3,-2.8361600344907854,0.22822397957356855
driven,legacy_density,middle,theta3,4,-2.748893571891069,0.22796672371377535
driven,legacy_density,middle,theta3,5,-2.6616271092913526,0.22460530043374147
driven,legacy_density,middle,theta3,6,-2.574360646691636,0.22100814014383502
driven,legacy_density,middle,theta3,7,-2.4870941840919194,0.21667035308659902
driven,legacy_density,middle,theta3,8,-2.399827721492203,0.21211824803738757
driven,legacy_density,middle,theta3,9,-2.3125612588924866,0.2045967072201505
driven,legacy_density,middle,theta3,10,-2.2252947962927703,0.20061892075117627
driven,legacy_density,middle,theta3,11,-2.138028333693054,0.19288675650828183
driven,legacy_density,middle,theta3,12,-2.0507618710933375,0.1865742970920355
driven,legacy_density,middle,theta3,13,-1.9634954084936207,0.1849112924048962
driven,legacy_density,middle,theta3,14,-1.8762289458939043,0.17701164614760265
driven,legacy_density,middle,theta3,15,-1.7889624832941877,0.17409594904118017
driven,legacy_density,middle,theta3,16,-1.7016960206944713,0.16968229769735377
driven,legacy_density,middle,theta3,17,-1.6144295580947547,0.16354694970904735
driven,legacy_density,middle,theta3,18,-1.5271630954950384,0.15568268748830924
driven,legacy_density,middle,theta3,19,-1.439896632895322,0.15345194170636928
driven,legacy_density,middle,theta3,20,-1.3526301702956054,0.15096980912929456
driven,legacy_density,middle,theta3,21,-1.2653637076958888,0.14775199257524602
driven,legacy_density,middle,theta3,22,-1.1780972450961724,0.1415510241304607
driven,legacy_density,middle,theta3,23,-1.090830782496456,0.14022903833912456
driven,legacy_density,middle,theta3,24,-1.0035643198967397,0.13420032075493124
driven,legacy_density,middle,theta3,25,-0.9162978572970231,0.13066082759911812
driven,legacy_density,middle,theta3,26,-0.8290313946973065,0.1292851829553118
driven,legacy_density,middle,theta3,27,-0.7417649320975901,0.1266803745918445
driven,legacy_density,middle,theta3,28,-0.6544984694978737,0.12382211935525107
driven,legacy_density,middle,theta3,29,-0.5672320068981571,0.1217842827423759
driven,legacy_density,middle,theta3,30,-0.4799655442984405,0.120968994791857
driven,legacy_density,middle,theta3,31,-0.39269908169872414,0.11788520102586095
driven,legacy_density,middle,theta3,32,-0.30543261909900776,0.11787642083950305
driven,legacy_density,middle,theta3,33,-0.21816615649929139,0.11513232790287006
driven,legacy_density,middle,theta3,34,-0.1308996938995748,0.11607251629955552
driven,legacy_density,middle,theta3,35,-0.04363323129985819,0.11739562037504923
driven,legacy_density,middle,theta3,36,0.04363323129985819,0.11363473095666421
driven,legacy_density,middle,theta3,37,0.13089969389957457,0.11779615671468083
driven,legacy_density,middle,theta3,38,0.21816615649929116,0.1160175666109996
driven,legacy_density,middle,theta3,39,0.30543261909900776,0.11504469253544562
driven,legacy_density,middle,theta3,40,0.39269908169872414,0.11629187524263643
driven,legacy_density,middle,theta3,41,0.4799655442984405,0.11789321408096912
driven,legacy_density,middle,theta3,42,0.5672320068981569,0.11800227944480797
driven,legacy_density,middle,theta3,43,0.6544984694978735,0.11706201831749302
driven,legacy_density,middle,theta3,44,0.7417649320975901,0.12065316360492381
driven,legacy_density,middle,theta3,45,0.8290313946973065,0.1194314458158279
driven,legacy_density,middle,theta3,46,0.9162978572970228,0.12217459416064601
driven,legacy_density,middle,theta3,47,1.0035643198967392,0.12282546366554674
driven,legacy_density,middle,theta3,48,1.0908307824964556,0.1258951649968653
driven,legacy_density,middle,theta3,49,1.178097245096172,0.12567359964734615
driven,legacy_density,middle,theta3,50,1.2653637076958888,0.12843565095679862
driven,legacy_density,middle,theta3,51,1.3526301702956056,0.12957723842841487
driven,legacy_density,middle,theta3,52,1.439896632895322,0.13050597885924925
driven,legacy_density,middle,theta3,53,1.5271630954950384,0.1357466395263742
driven,legacy_density,middle,theta3,54,1.6144295580947547,0.13929267307823978
driven,legacy_density,middle,theta3,55,1.7016960206944711,0.14069449745216683
driven,legacy_density,middle,theta3,56,1.7889624832941875,0.14508854808116453
driven,legacy_density,middle,theta3,57,1.8762289458939039,0.14981285730359342
driven,legacy_density,middle,theta3,58,1.9634954084936203,0.1526304249764356
driven,legacy_density,middle,theta3,59,2.050761871093337,0.15646979937665548
driven,legacy_density,middle,theta3,60,2.138028333693054,0.16120136865409238
driven,legacy_density,middle,theta3,61,2.2252947962927703,0.16452496654705875
driven,legacy_density,middle,theta3,62,2.3125612588924866,0.17345764064082583
driven,legacy_density,middle,theta3,63,2.399827721492203,0.1778801882669205
driven,legacy_density,middle,theta3,64,2.4870941840919194,0.19099361438845122
driven,legacy_density,middle,theta3,65,2.574360646691636,0.19539938545080376
driven,legacy_density,middle,theta3,66,2.661627109291352,0.20070239552899502
driven,legacy_density,middle,theta3,67,2.7488935718910685,0.20609599310732715
driven,legacy_density,middle,theta3,68,2.8361600344907854,0.213912812020207
driven,legacy_density,middle,theta3,69,2.923426497090502,0.21870152056158776
driven,legacy_density,middle,theta3,70,3.0106929596902186,0.2211684114696014
driven,legacy_density,middle,theta3,71,3.097959422289935,0.22615853326194485
driven,legacy_density,high,theta1,0,-3.097959422289935,0.24415414208380404
driven,legacy_density,high,theta1,1,-3.0106929596902186,0.236257356854875
driven,legacy_density,high,theta1,2,-2.923426497090502,0.23281172197644737
driven,legacy_density,high,theta1,3,-2.8361600344907854,0.22827937686574712
driven,legacy_density,high,theta1,4,-2.748893571891069,0.21165264440400428
driven,legacy_density,high,theta1,5,-2.6616271092913526,0.20884015477507287
driven,legacy_density,high,theta1,6,-2.574360646691636,0.19176848735569446
driven,legacy_density,high,theta1,7,-2.4870941840919194,0.18991938253131502
driven,legacy_density,high,theta1,8,-2.399827721492203,0.17502886565653542
driven,legacy_density,high,theta1,9,-2.3125612588924866,0.16877547382660332
driven,legacy_density,high,theta1,10,-2.2252947962927703,0.15891459270925157
driven,legacy_density,high,theta1,11,-2.138028333693054,0.1503975720534051
driven,legacy_density,high,theta1,12,-2.0507618710933375,0.14530470844358923
driven,legacy_density,high,theta1,13,-1.9634954084936207,0.14258835451197366
driven,legacy_density,high,theta1,14,-1.8762289458939043,0.13518246873986658
driven,legacy_density,high,theta1,15,-1.7889624832941877,0.12983475826562804
driven,legacy_density,high,theta1,16,-1.7016960206944713,0.12283313774504075
driven,legacy_density,high,theta1,17,-1.6144295580947547,0.12190973903080145
driven,legacy_density,high,theta1,18,-1.5271630954950384,0.11878506144899495
driven,legacy_density,high,theta1,19,-1.439896632895322,0.11674885135017403
driven,legacy_density,high,theta1,20,-1.3526301702956054,0.1149898071950998
driven,legacy_density,high,theta1,21,-1.2653637076958888,0.11363432802033091
driven,legacy_density,high,theta1,22,-1.1780972450961724,0.10679327451403949
driven,legacy_density,high,theta1,23,-1.090830782496456,0.10520907086202795
driven,legacy_density,high,theta1,24,-1.0035643198967397,0.11063201479961374
driven,legacy_density,high,theta1,25,-0.9162978572970231,0.10365575689317415
driven,legacy_density,high,theta1,26,-0.8290313946973065,0.14218037890700927
driven,legacy_density,high,theta1,27,-0.7417649320975901,0.10509145363121754
driven,legacy_density,high,theta1,28,-0.6544984694978737,0.10126382340225677
driven,legacy_density,high,theta1,29,-0.5672320068981571,0.1660052631638501
driven,legacy_density,high,theta1,30,-0.4799655442984405,0.10174616332935517
driven,legacy_density,high,theta1,31,-0.39269908169872414,0.10253907194537687
driven,legacy_density,high,theta1,32,-0.30543261909900776,0.1002855085100473
driven,legacy_density,high,theta1,33,-0.21816615649929139,0.10511535064889772
driven,legacy_density,high,theta1,34,-0.1308996938995748,0.10254963020441482
driven,legacy_density,high,theta1,35,-0.04363323129985819,0.1070092495834994
driven,legacy_density,high,theta1,36,0.04363323129985819,0.10246805367434914
