affinity,case,dt,tau,k,Q_center,count_plus,count_minus,log_ratio,log_ratio_se
equilibrium,equilibrium_dt5e4,0.0005,320,15,75.98950931566081,949,929,0.021300059796089246,0.046153732726281614
equilibrium,equilibrium_dt5e4,0.0005,320,16,81.05547660337153,924,838,0.09769397115960114,0.0477029192469963
equilibrium,equilibrium_dt5e4,0.0005,320,17,86.12144389108225,767,867,-0.1225521754132857,0.04956998590158662
equilibrium,equilibrium_dt5e4,0.0005,320,18,91.18741117879297,862,823,0.04629906998662337,0.04873560952835381
equilibrium,equilibrium_dt5e4,0.0005,320,19,96.25337846650369,776,816,-0.05026183478088831,0.050141300241346595
equilibrium,equilibrium_dt5e4,0.0005,320,20,101.31934575421441,776,725,0.06798086532854394,0.051652397220671366
equilibrium,equilibrium_dt5e4,0.0005,320,21,106.38531304192513,731,720,0.015162247739677455,0.05250598008776182
equilibrium,equilibrium_dt5e4,0.0005,320,22,111.45128032963585,652,699,-0.06960618030715729,0.05444591349044561
equilibrium,equilibrium_dt5e4,0.0005,320,23,116.51724761734657,635,629,0.009493742192251143,0.056255028831591426
equilibrium,equilibrium_dt5e4,0.0005,320,24,121.5832149050573,622,613,0.014575156802968087,0.0569125505676085
equilibrium,equilibrium_dt5e4,0.0005,320,25,126.64918219276802,540,518,0.041593897298836925,0.06150084375318588
equilibrium,equilibrium_dt5e4,0.0005,320,26,131.71514948047874,552,518,0.06357280401761234,0.061172674728186285
equilibrium,equilibrium_dt5e4,0.0005,320,27,136.78111676818946,529,486,0.08477980795780571,0.06283289215821794
equilibrium,equilibrium_dt5e4,0.0005,320,28,141.84708405590018,425,465,-0.08994823666293952,0.06710796384095699
equilibrium,equilibrium_dt5e4,0.0005,320,29,146.9130513436109,427,444,-0.039040549203600255,0.06778032625297338
equilibrium,equilibrium_dt5e4,0.0005,320,30,151.97901863132162,408,418,-0.024214258120594627,0.06959400038627266
equilibrium,equilibrium_dt5e4,0.0005,320,31,157.04498591903234,356,348,0.02272825107755609,0.07538270346993234
equilibrium,equilibrium_dt5e4,0.0005,320,32,162.11095320674306,335,375,-0.1127954941453444,0.0751780639118376
equilibrium,equilibrium_dt5e4,0.0005,320,33,167.17692049445378,308,275,0.11332868530700327,0.0829645519671919
equilibrium,equilibrium_dt5e4,0.0005,320,34,172.2428877821645,326,265,0.2071675553804854,0.08271075847939653
equilibrium,equilibrium_dt5e4,0.0005,320,35,177.30885506987522,261,279,-0.06669137449867228,0.08611415107403705
equilibrium,equilibrium_dt5e4,0.0005,320,36,182.37482235758594,235,251,-0.06586742498762499,0.09077104656197421
equilibrium,equilibrium_dt5e4,0.0005,320,37,187.44078964529666,227,199,0.13164519275691022,0.0971103082672125
equilibrium,equilibrium_dt5e4,0.0005,320,38,192.50675693300738,227,191,0.1726765894347728,0.0981880259392823
equilibrium,equilibrium_dt5e4,0.0005,320,39,197.5727242207181,182,172,0.056512210263342404,0.1063412383926273
equilibrium,equilibrium_dt5e4,0.0005,320,40,202.63869150842882,174,177,-0.017094433359300068,0.10675600194324393
equilibrium,equilibrium_dt5e4,0.0005,320,41,207.70465879613954,142,132,0.07302513501488982,0.12090496721344553
equilibrium,equilibrium_dt5e4,0.0005,320,42,212.77062608385026,147,147,0.0,0.11664236870396086
equilibrium,equilibrium_dt5e4,0.0005,320,43,217.83659337156098,121,143,-0.1670540846631662,0.12352113099759227
equilibrium,equilibrium_dt5e4,0.0005,320,44,222.9025606592717,129,124,0.03953083875663522,0.12576348481784522
equilibrium,equilibrium_dt5e4,0.0005,320,45,227.96852794698242,115,115,0.0,0.1318760946791574
equilibrium,equilibrium_dt5e4,0.0005,320,46,233.03449523469314,79,94,-0.17384692980298236,0.15263199441939324
equilibrium,equilibrium_dt5e4,0.0005,320,47,238.10046252240386,84,86,-0.02353049741019416,0.1534036143039208
equilibrium,equilibrium_dt5e4,0.0005,320,48,243.1664298101146,75,78,-0.03922071315328127,0.161721508012528
equilibrium,equilibrium_dt5e4,0.0005,320,49,248.23239709782533,54,69,-0.24512245803298496,0.18169004414581147
equilibrium,equilibrium_dt5e4,0.0005,320,50,253.29836438553605,57,46,0.2144098713454551,0.19819936953458106
equilibrium,equilibrium_dt5e4,0.0005,320,51,258.36433167324674,42,49,-0.15415067982725836,0.21028002062685347
equilibrium,equilibrium_dt5e4,0.0005,320,52,263.4302989609575,38,38,0.0,0.22941573387056177
equilibrium,equilibrium_dt5e4,0.0005,320,53,268.4962662486682,28,34,-0.1941560144409575,0.25519806116067584
equilibrium,equilibrium_dt5e4,0.0005,320,54,273.5622335363789,36,34,0.05715841383994862,0.23914335132647976
equilibrium,equilibrium_dt5e4,0.0005,320,55,278.6282008240896,30,32,-0.06453852113757118,0.25413251136628173
equilibrium,equilibrium_dt5e4,0.0005,320,56,283.69416811180037,23,24,-0.04255961441879589,0.29179603756088235
equilibrium,equilibrium_dt5e4,0.0005,320,57,288.76013539951106,30,27,0.10536051565782635,0.2652741419180738
equilibrium,equilibrium_dt5e4,0.0005,320,58,293.8261026872218,26,11,0.8602012652231116,0.3596812886023255
equilibrium,equilibrium_dt5e4,0.0005,320,59,298.8920699749325,20,18,0.10536051565782635,0.32489314482696546
equilibrium,equilibrium_dt5e4,0.0005,640,1,7.161700195457193,609,633,-0.03865215443427911,0.056761033779860026
equilibrium,equilibrium_dt5e4,0.0005,640,2,14.323400390914387,675,577,0.1568704243644302,0.05669729918183414
equilibrium,equilibrium_dt5e4,0.0005,640,3,21.48510058637158,623,622,0.0016064260482737947,0.05668203841075013
equilibrium,equilibrium_dt5e4,0.0005,640,4,28.646800781828773,621,665,-0.06845595872237532,0.055803811309159575
equilibrium,equilibrium_dt5e4,0.0005,640,5,35.808500977285966,577,600,-0.0390873887080468,0.058307537417555164
equilibrium,equilibrium_dt5e4,0.0005,640,6,42.97020117274316,570,619,-0.08246891185600029,0.058050795431338835
equilibrium,equilibrium_dt5e4,0.0005,640,7,50.13190136820035,578,578,0.0,0.058823529411764705
equilibrium,equilibrium_dt5e4,0.0005,640,8,57.293601563657546,533,554,-0.038643262581439256,0.06067311397566861
equilibrium,equilibrium_dt5e4,0.0005,640,9,64.45530175911475,571,521,0.0916391679026433,0.060586296153989645
equilibrium,equilibrium_dt5e4,0.0005,640,10,71.61700195457193,560,505,0.10337835445383518,0.061367029466288046
equilibrium,equilibrium_dt5e4,0.0005,640,11,78.77870215002912,545,552,-0.01276225161385118,0.06038589726268586
equilibrium,equilibrium_dt5e4,0.0005,640,12,85.94040234548632,520,529,-0.017159620282826395,0.06175302495683016
equilibrium,equilibrium_dt5e4,0.0005,640,13,93.10210254094352,521,501,0.03914394066850207,0.06257310748697911
equilibrium,equilibrium_dt5e4,0.0005,640,14,100.2638027364007,497,489,0.016227536621756754,0.06369507209870141
equilibrium,equilibrium_dt5e4,0.0005,640,15,107.42550293185789,426,474,-0.10676797542570605,0.06676168423374142
equilibrium,equilibrium_dt5e4,0.0005,640,16,114.58720312731509,444,455,-0.02447285651872569,0.06670872843979603
equilibrium,equilibrium_dt5e4,0.0005,640,17,121.74890332277229,414,479,-0.14583462358560087,0.067105451413666
equilibrium,equilibrium_dt5e4,0.0005,640,18,128.9106035182295,442,433,0.020572154075208317,0.06761591721691666
equilibrium,equilibrium_dt5e4,0.0005,640,19,136.07230371368667,399,398,0.002509411605425707,0.07084369046168298
equilibrium,equilibrium_dt5e4,0.0005,640,20,143.23400390914387,375,386,-0.028911343494420035,0.07250751851909014
equilibrium,equilibrium_dt5e4,0.0005,640,21,150.39570410460107,358,350,0.022599831917240992,0.07516940166403037
equilibrium,equilibrium_dt5e4,0.0005,640,22,157.55740430005824,350,326,0.07103577311675174,0.07697160203425381
equilibrium,equilibrium_dt5e4,0.0005,640,23,164.71910449551544,345,301,0.1364341522824841,0.07887211079241069
equilibrium,equilibrium_dt5e4,0.0005,640,24,171.88080469097264,338,300,0.11926342082681776,0.07932158101670779
equilibrium,equilibrium_dt5e4,0.0005,640,25,179.04250488642984,283,295,-0.04152845869658223,0.08320696733488257
equilibrium,equilibrium_dt5e4,0.0005,640,26,186.20420508188704,278,266,0.044124804908938095,0.0857701626347932
equilibrium,equilibrium_dt5e4,0.0005,640,27,193.3659052773442,258,219,0.16388785510511664,0.09188133128068053
equilibrium,equilibrium_dt5e4,0.0005,640,28,200.5276054728014,233,238,-0.021232220105774167,0.09216032859007794
equilibrium,equilibrium_dt5e4,0.0005,640,29,207.6893056682586,214,232,-0.08076135664445847,0.09477996636340344
equilibrium,equilibrium_dt5e4,0.0005,640,30,214.85100586371578,183,208,-0.12805192685989705,0.10135173003954716
equilibrium,equilibrium_dt5e4,0.0005,640,31,222.01270605917298,196,190,0.03109058707003118,0.10180961993379296
equilibrium,equilibrium_dt5e4,0.0005,640,32,229.17440625463018,193,166,0.15070240054834233,0.10585576760763316
equilibrium,equilibrium_dt5e4,0.0005,640,33,236.33610645008739,148,152,-0.026668247082161294,0.1154803192114475
equilibrium,equilibrium_dt5e4,0.0005,640,34,243.49780664554459,138,132,0.044451762570833796,0.1217461883894185
equilibrium,equilibrium_dt5e4,0.0005,640,35,250.65950684100176,144,141,0.021053409197832263,0.11847633951977385
equilibrium,equilibrium_dt5e4,0.0005,640,36,257.821207036459,117,113,0.034786116085415604,0.13189604265910498
equilibrium,equilibrium_dt5e4,0.0005,640,37,264.98290723191616,109,114,-0.04485056616535179,0.1339635836754411
equilibrium,equilibrium_dt5e4,0.0005,640,38,272.14460742737333,105,118,-0.11672427430814143,0.1341580627282459
equilibrium,equilibrium_dt5e4,0.0005,640,39,279.30630762283056,112,85,0.2758476148047781,0.14385158084263228
equilibrium,equilibrium_dt5e4,0.0005,640,40,286.46800781828773,86,81,0.059898141581069014,0.15483405952531848
equilibrium,equilibrium_dt5e4,0.0005,640,41,293.6297080137449,80,70,0.13353139262452257,0.1636634176769943
equilibrium,equilibrium_dt5e4,0.0005,640,42,300.79140820920213,64,61,0.04800921918636066,0.17893697947308382
equilibrium,equilibrium_dt5e4,0.0005,640,43,307.9531084046593,63,65,-0.031252543504104426,0.17679827843514556
equilibrium,equilibrium_dt5e4,0.0005,640,44,315.1148086001165,54,51,0.05715841383994862,0.1952597287096687
equilibrium,equilibrium_dt5e4,0.0005,640,45,322.2765087955737,63,48,0.27193371548364176,0.19158901118370333
equilibrium,equilibrium_dt5e4,0.0005,640,46,329.4382089910309,28,45,-0.4744579795951158,0.24070003725904976
equilibrium,equilibrium_dt5e4,0.0005,640,47,336.5999091864881,32,44,-0.3184537311185346,0.2323300943211463
equilibrium,equilibrium_dt5e4,0.0005,640,48,343.7616093819453,43,46,-0.06744128079553253,0.21212011783013646
equilibrium,equilibrium_dt5e4,0.0005,640,49,350.92330957740245,29,26,0.109199291964992,0.2700820191760794
equilibrium,equilibrium_dt5e4,0.0005,640,50,358.0850097728597,28,25,0.11332868530700327,0.2751622897751175
equilibrium,equilibrium_dt5e4,0.0005,640,51,365.24670996831685,29,19,0.4228568508200336,0.2951513807659691
equilibrium,equilibrium_dt5e4,0.0005,640,52,372.4084101637741,28,21,0.28768207245178085,0.28867513459481287
equilibrium,equilibrium_dt5e4,0.0005,640,53,379.57011035923125,12,21,-0.5596157879354228,0.36187343222787294
equilibrium,equilibrium_dt5e4,0.0005,640,54,386.7318105546884,17,15,0.125163142954006,0.3542459542160381
equilibrium,equilibrium_dt2p5e4,0.00025,5,1,0.668786045590491,89058,88271,0.008876215025404373,0.004749461704590882
equilibrium,equilibrium_dt2p5e4,0.00025,5,2,1.337572091180982,88664,88461,0.002292167552640187,0.004752152283792286
equilibrium,equilibrium_dt2p5e4,0.00025,5,3,2.006358136771473,87707,87625,0.0009353683979944553,0.004776386363393638
equilibrium,equilibrium_dt2p5e4,0.00025,5,4,2.675144182361964,85970,86127,-0.0018245529387999723,0.0048210709901417344
equilibrium,equilibrium_dt2p5e4,0.00025,5,5,3.3439302279524554,84842,84768,0.000872590114915196,0.00485628660728865
equilibrium,equilibrium_dt2p5e4,0.00025,5,6,4.012716273542946,82862,82781,0.0009780069964484316,0.004914094499457515
equilibrium,equilibrium_dt2p5e4,0.00025,5,7,4.681502319133437,81332,80887,0.005486424108634387,0.0049657033325177045
equilibrium,equilibrium_dt2p5e4,0.00025,5,8,5.350288364723928,78225,78459,-0.002986905797290028,0.005052637661526353
equilibrium,equilibrium_dt2p5e4,0.00025,5,9,6.01907441031442,75879,75725,0.0020316093634570186,0.005136589854936917
equilibrium,equilibrium_dt2p5e4,0.00025,5,10,6.687860455904911,73469,73414,0.0007488954143166152,0.0052184828318337486
equilibrium,equilibrium_dt2p5e4,0.00025,5,11,7.356646501495401,71033,70444,0.008326489860045763,0.0053172960160350734
equilibrium,equilibrium_dt2p5e4,0.00025,5,12,8.025432547085892,67853,67890,-0.0005451478295944825,0.005428393105506003
equilibrium,equilibrium_dt2p5e4,0.00025,5,13,8.694218592676384,64951,65012,-0.0009387287840307082,0.0055477921229406145
equilibrium,equilibrium_dt2p5e4,0.00025,5,14,9.363004638266874,61993,62395,-0.006463668514581565,0.005670782901668128
equilibrium,equilibrium_dt2p5e4,0.00025,5,15,10.031790683857366,58950,58720,0.003909242677119871,0.005830394597791276
equilibrium,equilibrium_dt2p5e4,0.00025,5,16,10.700576729447857,55766,56067,-0.005383039475687108,0.005980625126058857
equilibrium,equilibrium_dt2p5e4,0.00025,5,17,11.369362775038347,53077,52813,0.004986316875882616,0.00614616013327552
equilibrium,equilibrium_dt2p5e4,0.00025,5,18,12.03814882062884,49946,49777,0.003389391851207486,0.006333342164094812
equilibrium,equilibrium_dt2p5e4,0.00025,5,19,12.70693486621933,47455,47327,0.0027009364186012727,0.0064963207165154736
equilibrium,equilibrium_dt2p5e4,0.00025,5,20,13.375720911809822,44650,44067,0.013143104305120626,0.006714844337746927
equilibrium,equilibrium_dt2p5e4,0.00025,5,21,14.044506957400312,41595,41747,-0.003647624691801601,0.006927854513821621
equilibrium,equilibrium_dt2p5e4,0.00025,5,22,14.713293002990802,39275,39437,-0.004116277790945794,0.007128701693950318
equilibrium,equilibrium_dt2p5e4,0.00025,5,23,15.382079048581295,36806,36158,0.017762651103180153,0.007404450024210947
equilibrium,equilibrium_dt2p5e4,0.00025,5,24,16.050865094171783,34176,34278,-0.0029801056326508903,0.007644182773130796
equilibrium,equilibrium_dt2p5e4,0.00025,5,25,16.719651139762277,31808,31454,0.011191669405629776,0.007951797948861018
equilibrium,equilibrium_dt2p5e4,0.00025,5,26,17.388437185352768,29576,29847,-0.009121110641001514,0.008204596458483883
equilibrium,equilibrium_dt2p5e4,0.00025,5,27,18.057223230943258,27382,27578,-0.007132490207985142,0.00853118569805545
equilibrium,equilibrium_dt2p5e4,0.00025,5,28,18.72600927653375,25684,25495,0.007385875424682849,0.008840708257800188
equilibrium,equilibrium_dt2p5e4,0.00025,5,29,19.39479532212424,23593,23728,-0.005705727531000002,0.009194006493514161
equilibrium,equilibrium_dt2p5e4,0.00025,5,30,20.063581367714733,21757,21997,-0.010970535587520818,0.009561535635186084
equilibrium,equilibrium_dt2p5e4,0.00025,5,31,20.732367413305223,20072,20480,-0.02012299110718585,0.009932208751107076
equilibrium,equilibrium_dt2p5e4,0.00025,5,32,21.401153458895713,18680,18868,-0.01001393262131871,0.010321481413973793
equilibrium,equilibrium_dt2p5e4,0.00025,5,33,22.069939504486204,17193,17196,-0.00017447439632499716,0.010785001845470767
equilibrium,equilibrium_dt2p5e4,0.00025,5,34,22.738725550076694,15795,15914,-0.007505790701294558,0.011231603952429994
equilibrium,equilibrium_dt2p5e4,0.00025,5,35,23.407511595667188,14521,14639,-0.008093322640674387,0.011712235378117693
equilibrium,equilibrium_dt2p5e4,0.00025,5,36,24.07629764125768,13356,13445,-0.006641567639419903,0.012216783874566121
equilibrium,equilibrium_dt2p5e4,0.00025,5,37,24.74508368684817,12315,12314,8.120508348286979e-05,0.012744024762381404
equilibrium,equilibrium_dt2p5e4,0.00025,5,38,25.41386973243866,11056,11417,-0.03213020566887605,0.013343062194375909
equilibrium,equilibrium_dt2p5e4,0.00025,5,39,26.08265577802915,10485,10370,0.011028642112447327,0.013849417306533348
equilibrium,equilibrium_dt2p5e4,0.00025,5,40,26.751441823619643,9547,9645,-0.010212677341796272,0.014436952919941227
equilibrium,equilibrium_dt2p5e4,0.00025,5,41,27.420227869210134,8649,8803,-0.017648865154394285,0.015139945181351897
equilibrium,equilibrium_dt2p5e4,0.00025,5,42,28.089013914800624,7971,7999,-0.003506578420898658,0.01582625668019772
equilibrium,equilibrium_dt2p5e4,0.00025,5,43,28.757799960391115,7317,7365,-0.0065386420127006625,0.01650591889395116
equilibrium,equilibrium_dt2p5e4,0.00025,5,44,29.426586005981605,6561,6718,-0.02364746082736057,0.017357120032401373
equilibrium,equilibrium_dt2p5e4,0.00025,5,45,30.095372051572095,6104,6169,-0.010592456245345688,0.01805347128403843
equilibrium,equilibrium_dt2p5e4,0.00025,5,46,30.76415809716259,5607,5501,0.019085923248214405,0.01897718690774801
equilibrium,equilibrium_dt2p5e4,0.00025,5,47,31.43294414275308,5046,5057,-0.0021775718789799267,0.019897800700408336
equilibrium,equilibrium_dt2p5e4,0.00025,5,48,32.101730188343566,4579,4743,-0.0351892132204863,0.020717753675740434
equilibrium,equilibrium_dt2p5e4,0.00025,5,49,32.77051623393406,4334,4252,0.01910144263446581,0.02158511469409906
equilibrium,equilibrium_dt2p5e4,0.00025,5,50,33.439302279524554,3837,3785,0.013644924375403223,0.022908973544440412
equilibrium,equilibrium_dt2p5e4,0.00025,5,51,34.10808832511504,3415,3428,-0.0037995077127799303,0.02417728385382905
equilibrium,equilibrium_dt2p5e4,0.00025,5,52,34.776874370705535,3097,3107,-0.0032237294198445574,0.0253918687913223
equilibrium,equilibrium_dt2p5e4,0.00025,5,53,35.44566041629602,2898,2865,0.011452493731787729,0.02634588586616367
equilibrium,equilibrium_dt2p5e4,0.00025,5,54,36.114446461886516,2587,2580,0.0027095042703661164,0.02782346176280728
equilibrium,equilibrium_dt2p5e4,0.00025,5,55,36.78323250747701,2305,2471,-0.06954225055786112,0.028957450424348167
equilibrium,equilibrium_dt2p5e4,0.00025,5,56,37.4520185530675,2161,2221,-0.02738646738754143,0.0302158296864559
equilibrium,equilibrium_dt2p5e4,0.00025,5,57,38.12080459865799,1932,1945,-0.0067062412800833835,0.03212066564014544
equilibrium,equilibrium_dt2p5e4,0.00025,5,58,38.78959064424848,1791,1748,0.024301845845231013,0.033621863004276456
equilibrium,equilibrium_dt2p5e4,0.00025,5,59,39.45837668983897,1584,1711,-0.07712470151782233,0.034867845750161046
equilibrium,equilibrium_dt2p5e4,0.00025,5,60,40.127162735429465,1494,1503,-0.006006024060211922,0.036533273019472685
equilibrium,equilibrium_dt2p5e4,0.00025,5,61,40.79594878101995,1398,1296,0.07576004588153558,0.03856050467164527
equilibrium,equilibrium_dt2p5e4,0.00025,5,62,41.464734826610446,1209,1233,-0.0196566525495516,0.0404741876694051
equilibrium,equilibrium_dt2p5e4,0.00025,5,63,42.13352087220093,1146,1110,0.031917602968304946,0.04211295821883142
equilibrium,equilibrium_dt2p5e4,0.00025,5,64,42.80230691779143,990,1016,-0.025923685009791544,0.04465817930239596
equilibrium,equilibrium_dt2p5e4,0.00025,5,65,43.47109296338192,927,850,0.086717216081493,0.047489148653134215
equilibrium,equilibrium_dt2p5e4,0.00025,5,66,44.13987900897241,873,798,0.08982695838979336,0.04897558784087943
equilibrium,equilibrium_dt2p5e4,0.00025,5,67,44.8086650545629,768,758,0.013106347505300583,0.05119906783383512
equilibrium,equilibrium_dt2p5e4,0.00025,5,68,45.47745110015339,704,679,0.036157228599346364,0.0537885545030556
equilibrium,equilibrium_dt2p5e4,0.00025,5,69,46.14623714574388,583,652,-0.11185737557616064,0.05700007190782838
equilibrium,equilibrium_dt2p5e4,0.00025,5,70,46.815023191334376,572,579,-0.01216348619319735,0.05895224732785656
equilibrium,equilibrium_dt2p5e4,0.00025,5,71,47.48380923692486,495,534,-0.07583807639150449,0.06239279763107263
equilibrium,equilibrium_dt2p5e4,0.00025,5,72,48.15259528251536,449,435,0.03167685665357012,0.06727571677000212
equilibrium,equilibrium_dt2p5e4,0.00025,5,73,48.82138132810584,411,398,0.03214120921179699,0.07032533567926463
equilibrium,equilibrium_dt2p5e4,0.00025,5,74,49.49016737369634,394,365,0.07645355571544232,0.07264844866469695
equilibrium,equilibrium_dt2p5e4,0.00025,5,75,50.15895341928683,322,328,-0.018462062839735442,0.07844979636631748
equilibrium,equilibrium_dt2p5e4,0.00025,5,76,50.82773946487732,303,300,0.009950330853168092,0.08144730423001509
equilibrium,equilibrium_dt2p5e4,0.00025,5,77,51.49652551046781,292,297,-0.016978336534417906,0.08241153378775293
equilibrium,equilibrium_dt2p5e4,0.00025,5,78,52.1653115560583,233,241,-0.03375847992495442,0.09187612903754286
equilibrium,equilibrium_dt2p5e4,0.00025,5,79,52.83409760164879,218,204,0.06637506894487259,0.09741209754243298
equilibrium,equilibrium_dt2p5e4,0.00025,5,80,53.50288364723929,195,220,-0.12062798778861475,0.09835476436685553
equilibrium,equilibrium_dt2p5e4,0.00025,5,81,54.171669692829774,182,194,-0.06385147198653278,0.1031946930310044
equilibrium,equilibrium_dt2p5e4,0.00025,5,82,54.84045573842027,159,186,-0.1568424714929697,0.10800764909080345
equilibrium,equilibrium_dt2p5e4,0.00025,5,83,55.509241784010754,148,157,-0.05903353158419298,0.11456955751136126
equilibrium,equilibrium_dt2p5e4,0.00025,5,84,56.17802782960125,103,142,-0.32109806937162494,0.12942562105396455
equilibrium,equilibrium_dt2p5e4,0.00025,5,85,56.846813875191735,120,119,0.00836824967051658,0.12937037789954525
equilibrium,equilibrium_dt2p5e4,0.00025,5,86,57.51559992078223,107,119,-0.10629465864962319,0.13322595744471563
equilibrium,equilibrium_dt2p5e4,0.00025,5,87,58.18438596637272,108,109,-0.009216655104923952,0.13577028830294485
equilibrium,equilibrium_dt2p5e4,0.00025,5,88,58.85317201196321,92,105,-0.13217177310848308,0.14280537364259382
equilibrium,equilibrium_dt2p5e4,0.00025,5,89,59.521958057553704,88,77,0.13353139262452257,0.15604694598308982
equilibrium,equilibrium_dt2p5e4,0.00025,5,90,60.19074410314419,70,54,0.2595111954850846,0.18111938826153537
equilibrium,equilibrium_dt2p5e4,0.00025,5,91,60.859530148734684,60,69,-0.13976194237515874,0.17652031126716006
equilibrium,equilibrium_dt2p5e4,0.00025,5,92,61.52831619432518,60,53,0.12405264866997882,0.18850620996393871
equilibrium,equilibrium_dt2p5e4,0.00025,5,93,62.197102239915665,53,44,0.1861022796338607,0.2039490065079372
equilibrium,equilibrium_dt2p5e4,0.00025,5,94,62.86588828550616,64,53,0.18859116980754997,0.1857227087038682
equilibrium,equilibrium_dt2p5e4,0.00025,5,95,63.534674331096646,44,34,0.25782910930209985,0.22833974124789377
equilibrium,equilibrium_dt2p5e4,0.00025,5,96,64.20346037668713,43,35,0.20585205420414882,0.22765597405936208
equilibrium,equilibrium_dt2p5e4,0.00025,5,97,64.87224642227763,22,33,-0.40546510810816444,0.27524094128159016
equilibrium,equilibrium_dt2p5e4,0.00025,5,98,65.54103246786812,41,37,0.10265415406008337,0.22675376717811338
equilibrium,equilibrium_dt2p5e4,0.00025,5,99,66.20981851345861,36,24,0.4054651081081644,0.26352313834736496
equilibrium,equilibrium_dt2p5e4,0.00025,5,100,66.87860455904911,32,23,0.3302416868705768,0.2733647030425933
equilibrium,equilibrium_dt2p5e4,0.00025,5,101,67.54739060463959,26,20,0.26236426446749106,0.29742484506432626
equilibrium,equilibrium_dt2p5e4,0.00025,5,102,68.21617665023008,19,20,-0.05129329438755058,0.3203616377585937
equilibrium,equilibrium_dt2p5e4,0.00025,5,103,68.88496269582058,17,19,-0.11122563511022437,0.33384893044479436
equilibrium,equilibrium_dt2p5e4,0.00025,5,104,69.55374874141107,18,22,-0.2006706954621511,0.3178208630818641
equilibrium,equilibrium_dt2p5e4,0.00025,5,105,70.22253478700156,14,13,0.07410797215372183,0.38516444325982163
equilibrium,equilibrium_dt2p5e4,0.00025,5,106,70.89132083259204,10,15,-0.40546510810816444,0.408248290463863
equilibrium,equilibrium_dt2p5e4,0.00025,5,107,71.56010687818254,10,14,-0.3364722366212129,0.4140393356054125
equilibrium,equilibrium_dt2p5e4,0.00025,10,1,0.9218748958792353,43408,42883,0.012168278914736739,0.006808560215253624
equilibrium,equilibrium_dt2p5e4,0.00025,10,2,1.8437497917584706,42890,42828,0.0014466042327655605,0.006831154290852147
equilibrium,equilibrium_dt2p5e4,0.00025,10,3,2.7656246876377057,42366,42756,-0.009163382649434561,0.0068550976307620885
equilibrium,equilibrium_dt2p5e4,0.00025,10,4,3.6874995835169413,42175,42219,-0.0010427282505083343,0.0068845295589756795
equilibrium,equilibrium_dt2p5e4,0.00025,10,5,4.609374479396177,41259,41181,0.0018922858630481111,0.006965642776582889
equilibrium,equilibrium_dt2p5e4,0.00025,10,6,5.5312493752754115,40691,40994,-0.007418776757409593,0.006997804846916938
equilibrium,equilibrium_dt2p5e4,0.00025,10,7,6.453124271154647,39538,39464,0.001873370842308577,0.007115593720988348
equilibrium,equilibrium_dt2p5e4,0.00025,10,8,7.374999167033883,38721,38701,0.0005166490259842384,0.007187830333061551
equilibrium,equilibrium_dt2p5e4,0.00025,10,9,8.296874062913117,37575,37514,0.0016247390008887449,0.007298640600382873
equilibrium,equilibrium_dt2p5e4,0.00025,10,10,9.218748958792354,36450,36381,0.0018947981119026166,0.007410918786954581
equilibrium,equilibrium_dt2p5e4,0.00025,10,11,10.140623854671588,35274,35288,-0.00039681415446567213,0.007529125967862056
equilibrium,equilibrium_dt2p5e4,0.00025,10,12,11.062498750550823,34066,33808,0.007602358564684619,0.007676820944350802
equilibrium,equilibrium_dt2p5e4,0.00025,10,13,11.98437364643006,32689,32342,0.010671934717855325,0.007842887080328697
equilibrium,equilibrium_dt2p5e4,0.00025,10,14,12.906248542309294,31029,31097,-0.002189100446047557,0.008024048769843639
equilibrium,equilibrium_dt2p5e4,0.00025,10,15,13.82812343818853,29758,29813,-0.0018465365908841012,0.008194316523141803
equilibrium,equilibrium_dt2p5e4,0.00025,10,16,14.749998334067765,28155,28423,-0.0094737178565298,0.008408355639151063
equilibrium,equilibrium_dt2p5e4,0.00025,10,17,15.671873229947,26457,26951,-0.018499628843842833,0.008654568443089082
equilibrium,equilibrium_dt2p5e4,0.00025,10,18,16.593748125826234,25307,25430,-0.0048485421274652475,0.008879098617885347
equilibrium,equilibrium_dt2p5e4,0.00025,10,19,17.515623021705473,23922,23906,0.0006690641714836858,0.009145109494978503
equilibrium,equilibrium_dt2p5e4,0.00025,10,20,18.437497917584707,22824,22769,0.002412652235171255,0.009366583884509583
equilibrium,equilibrium_dt2p5e4,0.00025,10,21,19.359372813463942,21649,21627,0.0010167299147419908,0.009614052640486282
equilibrium,equilibrium_dt2p5e4,0.00025,10,22,20.281247709343177,20135,20142,-0.0003475929225353304,0.009965553952559287
equilibrium,equilibrium_dt2p5e4,0.00025,10,23,21.20312260522241,18822,18785,0.0019677194106638065,0.010313257488570322
equilibrium,equilibrium_dt2p5e4,0.00025,10,24,22.124997501101646,17728,17579,0.008440302747119417,0.010643965401373716
equilibrium,equilibrium_dt2p5e4,0.00025,10,25,23.046872396980884,16667,16344,0.019569859044718096,0.011008330144675478
equilibrium,equilibrium_dt2p5e4,0.00025,10,26,23.96874729286012,15536,15458,0.005033242864289855,0.011360372100210884
equilibrium,equilibrium_dt2p5e4,0.00025,10,27,24.890622188739354,14238,14247,-0.0006319115534129395,0.01185009700352201
equilibrium,equilibrium_dt2p5e4,0.00025,10,28,25.812497084618588,13163,13253,-0.006814078455270985,0.012305492167587431
