observable,lag_index,time,C,SE_C,SNR_C,C_discard_first_quarter,lambda_eff,lambda_ci_low,lambda_ci_high
cos_theta1,35,0.35000000000000003,0.08615216246206274,0.0008912397738280247,96.66552704669442,0.08589705422969823,-3.6998086863596282,-3.8294191827294317,-3.579564322535952
cos_theta1,38,0.38,0.07716436245227826,0.0008956616208903247,86.15347655018833,0.07688009752516754,-3.6173359435203327,-3.7563316924381733,-3.494149246681664
cos_theta1,40,0.4,0.07187879194445461,0.0008923535595916598,80.54967806409186,0.07160206515940382,-3.4517911597100746,-3.6075200690704174,-3.3225802624712215
cos_theta1,42,0.42,0.06714140224298122,0.000896990733665798,74.85183483288564,0.0668502991633413,-3.2646178582005447,-3.430865978761356,-3.1201057449277063
cos_theta1,45,0.45,0.06100378721967805,0.0009113759679898047,66.93591817461713,0.06070677798558858,-3.043864470403866,-3.2239006672356916,-2.897092873854801
cos_theta1,47,0.47000000000000003,0.057519390494381775,0.000922323708784785,62.363560587818895,0.05724165840392666,-2.8162790118404004,-2.991052186210246,-2.667108910969368
cos_theta1,50,0.5,0.05301605584642848,0.0009366699418978178,56.60057345174428,0.05283690424676147,-2.5506816752020054,-2.7145942490975408,-2.4056362132426683
cos_theta1,53,0.53,0.04925496552556959,0.0009462426648169547,52.05320723421163,0.0492724314032842,-2.306257559946306,-2.4562882320640025,-2.1618293566652413
cos_theta1,56,0.56,0.04607916813239822,0.0009416445629626456,48.93477851921304,0.04629891862474252,-2.057843071330634,-2.2111639248293025,-1.9131530121445925
cos_theta1,60,0.6,0.042619361023636906,0.000933797318929791,45.6409117478322,0.042932514126851014,-1.7864649409942461,-1.9377953290787682,-1.6340268706142078
cos_theta1,63,0.63,0.0405718797198929,0.0009169544248689525,44.24634269657543,0.04085728219398937,-1.5839417546554477,-1.7477013288611136,-1.4208865742299652
cos_theta1,67,0.67,0.038355774634590896,0.0009056352882336445,42.35234109461457,0.03861325719086895,-1.4000968865784367,-1.591181042302082,-1.2127398690281683
cos_theta1,71,0.71,0.03633457256758213,0.0009057753970044593,40.11432932241948,0.03650727557669186,-1.263787607727995,-1.4684375988458405,-1.0750133885827693
cos_theta1,75,0.75,0.03454608055769614,0.0009283968132359276,37.21046869741588,0.03456197401174421,-1.1708052407835434,-1.3766662101397387,-0.9872234888030529
cos_theta1,79,0.79,0.03314424814637803,0.0009366989365758153,35.384099257697166,0.03306379582191149,-1.0887373468058295,-1.2796398279594208,-0.9168777269434618
cos_theta1,84,0.84,0.03143331138490037,0.0009290375371093284,33.83427485901608,0.031278904096056014,-1.0282145442990684,-1.227198439140645,-0.8393949670196419
cos_theta1,89,0.89,0.029868277915432527,0.0009013638078477751,33.136761932732014,0.029722750628175348,-1.0674983345252909,-1.2809495234600805,-0.8442236603509117
cos_theta1,94,0.9400000000000001,0.02841545927532696,0.0008714666921785312,32.606477712065775,0.028473962897116074,-1.0747628565404188,-1.304174270293926,-0.8328992999926678
cos_theta1,100,1.0,0.02648807260817994,0.0008276485247581373,32.0040111421941,0.026724488800602093,-1.1301184821618417,-1.354910963556674,-0.9104233645586494
cos_theta1,106,1.06,0.024814306808596018,0.0008174624196455196,30.355287548700247,0.02510472947953353,-1.1841396327832894,-1.403309531678979,-0.9588703391698892
cos_theta1,112,1.12,0.023031658523463647,0.0008202594825262705,28.07850322257751,0.023292448098861815,-1.221041762014681,-1.443075159171029,-1.0025465363656076
cos_theta1,119,1.19,0.021134323596423813,0.000817611793354097,25.848848766875374,0.0213733269558262,-1.25019230019288,-1.4864483473532046,-1.0256286686208484
cos_theta1,126,1.26,0.019282996231186362,0.0008045641318425602,23.967009549662254,0.01970116616129844,-1.2205483407980793,-1.4619897386077922,-1.0036932350450485
cos_theta1,133,1.33,0.017705378318511506,0.0008158445759649704,21.701901121999633,0.018276748231478308,-1.1434809163743465,-1.415803793282191,-0.8900406822164879
cos_theta1,141,1.41,0.016166007062582102,0.0008256859150225096,19.578881955545274,0.016660647650691737,-1.1633639552760155,-1.5332052489386234,-0.8336896051309084
