observable,bin_index,abs_left,abs_right,a_center,positive_count,negative_count,qualifies_ge_20_each,log_count_ratio
medium_entropy,97,46.41533874120701,46.89384738802358,46.6545930646153,10809,0,0,nan
medium_entropy,98,46.89384738802358,47.372356034840145,47.13310171143186,10894,0,0,nan
medium_entropy,99,47.372356034840145,47.85086468165672,47.61161035824843,10886,0,0,nan
medium_entropy,100,47.85086468165672,48.32937332847328,48.090119005065,10809,0,0,nan
medium_entropy,101,48.32937332847328,48.807881975289845,48.56862765188156,10566,0,0,nan
medium_entropy,102,48.807881975289845,49.28639062210642,49.04713629869813,10723,0,0,nan
medium_entropy,103,49.28639062210642,49.76489926892298,49.5256449455147,10575,0,0,nan
medium_entropy,104,49.76489926892298,50.243407915739546,50.004153592331264,10421,0,0,nan
medium_entropy,105,50.243407915739546,50.72191656255612,50.482662239147835,10405,0,0,nan
medium_entropy,106,50.72191656255612,51.20042520937268,50.9611708859644,10327,0,0,nan
medium_entropy,107,51.20042520937268,51.678933856189246,51.439679532780964,10319,0,0,nan
medium_entropy,108,51.678933856189246,52.15744250300582,51.918188179597536,9865,0,0,nan
medium_entropy,109,52.15744250300582,52.63595114982238,52.3966968264141,10162,0,0,nan
medium_entropy,110,52.63595114982238,53.114459796638954,52.875205473230665,9970,0,0,nan
medium_entropy,111,53.114459796638954,53.59296844345552,53.353714120047236,9908,0,0,nan
medium_entropy,112,53.59296844345552,54.07147709027208,53.8322227668638,9737,0,0,nan
medium_entropy,113,54.07147709027208,54.549985737088655,54.31073141368037,9469,0,0,nan
medium_entropy,114,54.549985737088655,55.02849438390522,54.78924006049694,9276,0,0,nan
medium_entropy,115,55.02849438390522,55.50700303072179,55.2677487073135,9368,0,0,nan
medium_entropy,116,55.50700303072179,55.985511677538355,55.74625735413007,9181,0,0,nan
medium_entropy,117,55.985511677538355,56.46402032435492,56.22476600094664,9303,0,0,nan
medium_entropy,118,56.46402032435492,56.94252897117149,56.7032746477632,8852,0,0,nan
medium_entropy,119,56.94252897117149,57.421037617988056,57.18178329457977,8815,0,0,nan
medium_entropy,120,57.421037617988056,57.89954626480462,57.66029194139634,8557,0,0,nan
medium_entropy,121,57.89954626480462,58.37805491162119,58.13880058821291,8501,0,0,nan
medium_entropy,122,58.37805491162119,58.856563558437756,58.617309235029474,8237,0,0,nan
medium_entropy,123,58.856563558437756,59.33507220525432,59.09581788184604,8087,0,0,nan
medium_entropy,124,59.33507220525432,59.81358085207089,59.57432652866261,8069,0,0,nan
medium_entropy,125,59.81358085207089,60.29208949888746,60.052835175479174,7977,0,0,nan
medium_entropy,126,60.29208949888746,60.77059814570403,60.53134382229574,7820,0,0,nan
medium_entropy,127,60.77059814570403,61.24910679252059,61.00985246911231,7528,0,0,nan
medium_entropy,128,61.24910679252059,61.72761543933716,61.488361115928875,7556,0,0,nan
medium_entropy,129,61.72761543933716,62.20612408615373,61.966869762745446,7156,0,0,nan
medium_entropy,130,62.20612408615373,62.68463273297029,62.44537840956201,7054,0,0,nan
medium_entropy,131,62.68463273297029,63.163141379786865,62.923887056378575,6969,0,0,nan
