case,replicate,reference_mode,reference_real,reference_imag,matched,distance,mu_real,mu_imag,lambda_real,lambda_imag,gram_kept,trivial_error
driven_dt1e-3,16,3,-2.3174426658637897,0.0,1,0.19754752840947054,0.34647397592539453,0.0,-2.119895137454319,0.0,500,3.9968028886505635e-15
driven_dt1e-3,16,4,-2.6524200481523486,3.060159041643113,1,0.07344324724687862,0.015389896868602862,0.25682902146335534,-2.715105100614804,3.021890323818428,500,3.9968028886505635e-15
driven_dt1e-3,16,5,-2.7189907205137063,0.0,1,0.011141734240801782,0.25822486777669407,0.0,-2.7078489862729045,0.0,500,3.9968028886505635e-15
driven_dt1e-3,16,6,-2.9604741803555354,5.370695425996387,1,0.44402421317314056,-0.2530653187787021,0.07607157644867481,-2.661706737494205,5.69916995616597,500,3.9968028886505635e-15
driven_dt1e-3,17,0,-0.9401735849314701,0.0,1,0.006831655122672253,0.6228169522209348,0.0,-0.9470052400541423,0.0,500,3.1086244689504383e-15
driven_dt1e-3,17,1,-1.7527488199044507,0.0,1,0.07506297836559184,0.4009550714858691,0.0,-1.8278117982700426,0.0,500,3.1086244689504383e-15
driven_dt1e-3,17,2,-2.2396104765324987,0.0,1,0.10222147684924154,0.3100827825429201,0.0,-2.34183195338174,0.0,500,3.1086244689504383e-15
driven_dt1e-3,17,3,-2.3174426658637897,0.0,1,0.024389287517950553,0.3100827825429201,0.0,-2.34183195338174,0.0,500,3.1086244689504383e-15
driven_dt1e-3,17,4,-2.6524200481523486,3.060159041643113,1,0.48483214732686264,0.07483097620542242,0.25737730431503886,-2.633275551485526,2.575705019749445,500,3.1086244689504383e-15
driven_dt1e-3,17,5,-2.7189907205137063,0.0,1,0.02398732567198812,0.25945107575963455,0.0015825523562062749,-2.698337049094635,0.012199083974096553,500,3.1086244689504383e-15
driven_dt1e-3,17,6,-2.9604741803555354,5.370695425996387,1,0.4485731906771138,-0.26096078255152505,0.10472024659697958,-2.5374614543588856,5.519954064068458,500,3.1086244689504383e-15
driven_dt1e-3,18,0,-0.9401735849314701,0.0,1,0.014096954567454745,0.6293685176768791,0.0,-0.9260766303640153,0.0,500,4.440892098500626e-16
driven_dt1e-3,18,1,-1.7527488199044507,0.0,1,0.14039641677150638,0.44656237018049466,0.0,-1.6123524031329444,0.0,500,4.440892098500626e-16
driven_dt1e-3,18,2,-2.2396104765324987,0.0,1,0.20879312539672495,0.3307435162040614,0.03409136835412205,-2.2022557583630764,0.20542442465153835,500,4.440892098500626e-16
driven_dt1e-3,18,3,-2.3174426658637897,0.0,1,0.23551479338460554,0.3307435162040614,0.03409136835412205,-2.2022557583630764,0.20542442465153835,500,4.440892098500626e-16
driven_dt1e-3,18,4,-2.6524200481523486,3.060159041643113,1,0.334466951178121,0.055596179599675194,0.2650437042186493,-2.612661383498706,2.728063588474379,500,4.440892098500626e-16
driven_dt1e-3,18,5,-2.7189907205137063,0.0,1,0.002581198826368425,0.25712195827175643,0.0,-2.716409521687338,0.0,500,4.440892098500626e-16
driven_dt1e-3,18,6,-2.9604741803555354,5.370695425996387,1,0.1562535609977363,-0.21966460062098414,0.09056966164753415,-2.8743043264090695,5.501040857812458,500,4.440892098500626e-16
driven_dt1e-3,19,0,-0.9401735849314701,0.0,1,0.0023697078890771994,0.6256889361304279,0.0,-0.9378038770423929,0.0,500,4.107825191113079e-15
driven_dt1e-3,19,1,-1.7527488199044507,0.0,1,0.017119247816356653,0.4127413993378067,0.0,-1.7698680677208074,0.0,500,4.107825191113079e-15
driven_dt1e-3,19,2,-2.2396104765324987,0.0,1,0.051000524162708505,0.31812671512139895,0.0,-2.290611000695207,0.0,500,4.107825191113079e-15
driven_dt1e-3,19,3,-2.3174426658637897,0.0,1,0.026831665168582486,0.31812671512139895,0.0,-2.290611000695207,0.0,500,4.107825191113079e-15
driven_dt1e-3,19,4,-2.6524200481523486,3.060159041643113,1,0.18257183172363434,0.035072292040355876,0.26834339599618684,-2.614037537566387,2.881667426657866,500,4.107825191113079e-15
driven_dt1e-3,19,5,-2.7189907205137063,0.0,1,0.11296590162481435,0.271712051005982,0.0,-2.606024818888892,0.0,500,4.107825191113079e-15
driven_dt1e-3,19,6,-2.9604741803555354,5.370695425996387,1,0.32235212150065334,-0.19111377204244476,0.06824109751089502,-3.189770493055457,5.597265704758169,500,4.107825191113079e-15
driven_dt1e-3,20,0,-0.9401735849314701,0.0,1,0.002478206623447554,0.6257228802799837,0.0,-0.9376953783080225,0.0,500,5.773159728050814e-15
driven_dt1e-3,20,1,-1.7527488199044507,0.0,1,0.13410022223067042,0.3892924100079663,0.0,-1.8868490421351212,0.0,500,5.773159728050814e-15
driven_dt1e-3,20,2,-2.2396104765324987,0.0,1,0.31366035746764437,0.28793774130153393,0.0291343351622155,-2.4798360985740233,0.2016791272330704,500,5.773159728050814e-15
driven_dt1e-3,20,3,-2.3174426658637897,0.0,1,0.2589326115978947,0.28793774130153393,0.0291343351622155,-2.4798360985740233,0.2016791272330704,500,5.773159728050814e-15
driven_dt1e-3,20,4,-2.6524200481523486,3.060159041643113,1,0.1556768067025822,0.02776660219478065,0.2541493385005207,-2.7278009117433424,2.92394966770215,500,5.773159728050814e-15
driven_dt1e-3,20,5,-2.7189907205137063,0.0,1,0.016277758722439195,0.2547088273873091,0.0,-2.7352684792361455,0.0,500,5.773159728050814e-15
driven_dt1e-3,20,6,-2.9604741803555354,5.370695425996387,1,0.33933564607739347,-0.17398466580014318,0.12195881110273403,-3.097884263391865,5.060425946706672,500,5.773159728050814e-15
driven_dt1e-3,21,0,-0.9401735849314701,0.0,1,0.02014799398551459,0.6312755679857766,0.0,-0.9200255909459555,0.0,500,1.3322676295501878e-15
driven_dt1e-3,21,1,-1.7527488199044507,0.0,1,0.15292654514365767,0.38564513084394836,0.0,-1.9056753650481084,0.0,500,1.3322676295501878e-15
driven_dt1e-3,21,2,-2.2396104765324987,0.0,1,0.2413964345437314,0.3682080965083248,0.0,-1.9982140419887673,0.0,500,1.3322676295501878e-15
driven_dt1e-3,21,3,-2.3174426658637897,0.0,1,0.3192286238750224,0.3682080965083248,0.0,-1.9982140419887673,0.0,500,1.3322676295501878e-15
driven_dt1e-3,21,4,-2.6524200481523486,3.060159041643113,1,0.326376803328567,0.05460516778187824,0.27086142059772084,-2.5724582429949425,2.743729069189581,500,1.3322676295501878e-15
driven_dt1e-3,21,5,-2.7189907205137063,0.0,1,0.07004243343941852,0.2659427700498367,0.0,-2.6489482870742878,0.0,500,1.3322676295501878e-15
driven_dt1e-3,21,6,-2.9604741803555354,5.370695425996387,1,0.3552654137604651,-0.1980850126853021,0.0621848930389264,-3.1441247894411597,5.674810483165337,500,1.3322676295501878e-15
driven_dt1e-3,22,0,-0.9401735849314701,0.0,1,0.0018883077589179065,0.624358256506311,0.0,-0.942061892690388,0.0,500,1.887379141862766e-15
driven_dt1e-3,22,1,-1.7527488199044507,0.0,1,0.03382341764491459,0.4233895079187911,0.0,-1.7189254022595362,0.0,500,1.887379141862766e-15
driven_dt1e-3,22,2,-2.2396104765324987,0.0,1,0.16131553429033696,0.3010547896413227,0.0,-2.4009260108228356,0.0,500,1.887379141862766e-15
driven_dt1e-3,22,3,-2.3174426658637897,0.0,1,0.08348334495904597,0.3010547896413227,0.0,-2.4009260108228356,0.0,500,1.887379141862766e-15
driven_dt1e-3,22,4,-2.6524200481523486,3.060159041643113,1,0.5332649386451103,-0.058952938115289774,0.25664288113190137,-2.6687186669536227,3.593174847987863,500,1.887379141862766e-15
driven_dt1e-3,22,5,-2.7189907205137063,0.0,1,0.004292104543289099,0.2562398363018295,0.0,-2.7232828250569954,0.0,500,1.887379141862766e-15
driven_dt1e-3,22,6,-2.9604741803555354,5.370695425996387,1,0.19666197056327225,-0.18936123960094814,0.11656762383285121,-3.006880383675684,5.179587092951388,500,1.887379141862766e-15
driven_dt1e-3,23,0,-0.9401735849314701,0.0,1,0.0036450459144160563,0.626088045812983,0.0,-0.936528539017054,0.0,500,4.440892098500626e-16
driven_dt1e-3,23,1,-1.7527488199044507,0.0,1,0.1365185980714403,0.3888219668127226,0.0,-1.889267417975891,0.0,500,4.440892098500626e-16
